,,,,,TICKERS,,,,,,,CLOSING PRICES,,,,
,,,,,,,,,,,,Closing Time: 13:15 pm Chicago Time,,,,
,,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,W0 ,W1,W2,W3,W4,W5,,,W0 ,W1,W2,W3,W4,W5
19900102,WH90,,WH90,,,,,,,,4.086,,,,,
19900103,WH90,,WH90,,,,,,,,4.1,,,,,
19900104,WH90,,WH90,,,,,,,,4.092,,,,,
19900105,WH90,,WH90,,,,,,,,4.096,,,,,
19900108,WH90,,WH90,,,,,,,,4.1,,,,,
19900109,WH90,,WH90,,,,,,,,4.066,,,,,
19900110,WH90,,WH90,,,,,,,,4.054,,,,,
19900111,WH90,,WH90,,,,,,,,4.046,,,,,
19900112,WH90,,WH90,,,,,,,,4.014,,,,,
19900115,WH90,,WH90,,,,,,,,3.994,,,,,
19900116,WH90,,WH90,,,,,,,,3.982,,,,,
19900117,WH90,,WH90,,,,,,,,4.01,,,,,
19900118,WH90,,WH90,,,,,,,,3.976,,,,,
19900119,WH90,,WH90,,,,,,,,3.92,,,,,
19900122,WH90,,WH90,,,,,,,,3.924,,,,,
19900123,WH90,,WH90,,,,,,,,3.926,,,,,
19900124,WH90,,WH90,,,,,,,,3.914,,,,,
19900125,WH90,,WH90,,,,,,,,3.854,,,,,
19900126,WH90,,WH90,,,,,,,,3.812,,,,,
19900129,WH90,,WH90,,,,,,,,3.786,,,,,
19900130,WH90,,WH90,,,,,,,,3.76,,,,,
19900131,WH90,,WH90,,,,,,,,3.756,,,,,
19900201,WH90,,WH90,,,,,,,,3.752,,,,,
19900202,WH90,,WH90,,,,,,,,3.79,,,,,
19900205,WH90,,WH90,,,,,,,,3.834,,,,,
19900206,WH90,,WH90,,,,,,,,3.826,,,,,
19900207,WH90,,WH90,,,,,,,,3.83,,,,,
19900208,WH90,,WH90,,,,,,,,3.824,,,,,
19900209,WH90,,WH90,,,,,,,,3.866,,,,,
19900212,WH90,,WH90,,,,,,,,3.9,,,,,
19900213,WH90,,WH90,,,,,,,,3.854,,,,,
19900214,WH90,,WH90,,,,,,,,3.872,,,,,
19900215,WH90,,WH90,,,,,,,,3.862,,,,,
19900216,WH90,,WH90,,,,,,,,3.84,,,,,
19900220,WH90,,WH90,,,,,,,,3.822,,,,,
19900221,WH90,,WH90,,,,,,,,3.844,,,,,
19900222,WH90,,WH90,,,,,,,,3.894,,,,,
19900223,WH90,,WH90,,,,,,,,3.94,,,,,
19900226,WH90,,WH90,,,,,,,,3.962,,,,,
19900227,WH90,,WH90,,,,,,,,3.942,,,,,
19900228,WH90,,WH90,,,,,,,,3.932,,,,,
19900301,WK90,,WK90,,,,,,,,3.572,,,,,
19900302,WK90,,WK90,,,,,,,,3.552,,,,,
19900305,WK90,,WK90,,,,,,,,3.512,,,,,
19900306,WK90,,WK90,,,,,,,,3.51,,,,,
19900307,WK90,,WK90,,,,,,,,3.53,,,,,
19900308,WK90,,WK90,,,,,,,,3.554,,,,,
19900309,WK90,,WK90,,,,,,,,3.536,,,,,
19900312,WK90,,WK90,,,,,,,,3.526,,,,,
19900313,WK90,,WK90,,,,,,,,3.486,,,,,
19900314,WK90,,WK90,,,,,,,,3.51,,,,,
19900315,WK90,,WK90,,,,,,,,3.526,,,,,
19900316,WK90,,WK90,,,,,,,,3.542,,,,,
19900319,WK90,,WK90,,,,,,,,3.59,,,,,
19900320,WK90,,WK90,,,,,,,,3.61,,,,,
19900321,WK90,,WK90,,,,,,,,3.592,,,,,
19900322,WK90,,WK90,,,,,,,,3.586,,,,,
19900323,WK90,,WK90,,,,,,,,3.566,,,,,
19900326,WK90,,WK90,,,,,,,,3.59,,,,,
19900327,WK90,,WK90,,,,,,,,3.55,,,,,
19900328,WK90,,WK90,,,,,,,,3.5,,,,,
19900329,WK90,,WK90,,,,,,,,3.53,,,,,
19900330,WK90,,WK90,,,,,,,,3.516,,,,,
19900402,WK90,,WK90,,,,,,,,3.556,,,,,
19900403,WK90,,WK90,,,,,,,,3.614,,,,,
19900404,WK90,,WK90,,,,,,,,3.696,,,,,
19900405,WN90,,WN90,,,,,,,,3.442,,,,,
19900406,WN90,,WN90,,,,,,,,3.406,,,,,
19900409,WN90,,WN90,,,,,,,,3.386,,,,,
19900410,WN90,,WN90,,,,,,,,3.384,,,,,
19900411,WN90,,WN90,,,,,,,,3.394,,,,,
19900412,WN90,,WN90,,,,,,,,3.392,,,,,
19900416,WN90,,WN90,,,,,,,,3.43,,,,,
19900417,WN90,,WN90,,,,,,,,3.426,,,,,
19900418,WN90,,WN90,,,,,,,,3.412,,,,,
19900419,WN90,,WN90,,,,,,,,3.424,,,,,
19900420,WN90,,WN90,,,,,,,,3.412,,,,,
19900423,WN90,,WN90,,,,,,,,3.382,,,,,
19900424,WN90,,WN90,,,,,,,,3.332,,,,,
19900425,WN90,,WN90,,,,,,,,3.334,,,,,
19900426,WN90,,WN90,,,,,,,,3.354,,,,,
19900427,WN90,,WN90,,,,,,,,3.41,,,,,
19900430,WN90,,WN90,,,,,,,,3.456,,,,,
19900501,WN90,,WN90,,,,,,,,3.416,,,,,
19900502,WN90,,WN90,,,,,,,,3.474,,,,,
19900503,WN90,,WN90,,,,,,,,3.466,,,,,
19900504,WN90,,WN90,,,,,,,,3.496,,,,,
19900507,WN90,,WN90,,,,,,,,3.526,,,,,
19900508,WN90,,WN90,,,,,,,,3.482,,,,,
19900509,WN90,,WN90,,,,,,,,3.494,,,,,
19900510,WN90,,WN90,,,,,,,,3.492,,,,,
19900511,WN90,,WN90,,,,,,,,3.44,,,,,
19900514,WN90,,WN90,,,,,,,,3.444,,,,,
19900515,WN90,,WN90,,,,,,,,3.436,,,,,
19900516,WN90,,WN90,,,,,,,,3.44,,,,,
19900517,WN90,,WN90,,,,,,,,3.44,,,,,
19900518,WN90,,WN90,,,,,,,,3.394,,,,,
19900521,WN90,,WN90,,,,,,,,3.37,,,,,
19900522,WN90,,WN90,,,,,,,,3.346,,,,,
19900523,WN90,,WN90,,,,,,,,3.336,,,,,
19900524,WN90,,WN90,,,,,,,,3.304,,,,,
19900525,WN90,,WN90,,,,,,,,3.3,,,,,
19900530,WN90,,WN90,,,,,,,,3.322,,,,,
19900531,WN90,,WN90,,,,,,,,3.336,,,,,
19900601,WN90,,WN90,,,,,,,,3.292,,,,,
19900604,WN90,,WN90,,,,,,,,3.31,,,,,
19900605,WN90,,WN90,,,,,,,,3.324,,,,,
19900606,WN90,,WN90,,,,,,,,3.314,,,,,
19900607,WN90,,WN90,,,,,,,,3.346,,,,,
19900608,WN90,,WN90,,,,,,,,3.306,,,,,
19900611,WN90,,WN90,,,,,,,,3.326,,,,,
19900612,WN90,,WN90,,,,,,,,3.352,,,,,
19900613,WN90,,WN90,,,,,,,,3.342,,,,,
19900614,WN90,,WN90,,,,,,,,3.326,,,,,
19900615,WN90,,WN90,,,,,,,,3.28,,,,,
19900618,WN90,,WN90,,,,,,,,3.3,,,,,
19900619,WN90,,WN90,,,,,,,,3.322,,,,,
19900620,WN90,,WN90,,,,,,,,3.344,,,,,
19900621,WN90,,WN90,,,,,,,,3.382,,,,,
19900622,WN90,,WN90,,,,,,,,3.336,,,,,
19900625,WN90,,WN90,,,,,,,,3.334,,,,,
19900626,WN90,,WN90,,,,,,,,3.34,,,,,
19900627,WN90,,WN90,,,,,,,,3.332,,,,,
19900628,WN90,,WN90,,,,,,,,3.302,,,,,
19900629,WN90,,WN90,,,,,,,,3.256,,,,,
19900702,WN90,,WN90,,,,,,,,3.264,,,,,
19900703,WN90,,WN90,,,,,,,,3.234,,,,,
19900705,WN90,,WN90,,,,,,,,3.182,,,,,
19900706,WN90,,WN90,,,,,,,,3.092,,,,,
19900709,WU90,,WU90,,,,,,,,3.146,,,,,
19900710,WU90,,WU90,,,,,,,,3.14,,,,,
19900711,WU90,,WU90,,,,,,,,3.124,,,,,
19900712,WU90,,WU90,,,,,,,,3.13,,,,,
19900713,WU90,,WU90,,,,,,,,3.15,,,,,
19900716,WZ90,,WZ90,,,,,,,,3.24,,,,,
19900717,WZ90,,WZ90,,,,,,,,3.24,,,,,
19900718,WZ90,,WZ90,,,,,,,,3.234,,,,,
19900719,WZ90,,WZ90,,,,,,,,3.204,,,,,
19900720,WZ90,,WZ90,,,,,,,,3.164,,,,,
19900723,WZ90,,WZ90,,,,,,,,3.182,,,,,
19900724,WZ90,,WZ90,,,,,,,,3.196,,,,,
19900725,WZ90,,WZ90,,,,,,,,3.18,,,,,
19900726,WZ90,,WZ90,,,,,,,,3.182,,,,,
19900727,WZ90,,WZ90,,,,,,,,3.152,,,,,
19900730,WZ90,,WZ90,,,,,,,,3.104,,,,,
19900731,WZ90,,WZ90,,,,,,,,3.05,,,,,
19900801,WZ90,,WZ90,,,,,,,,2.976,,,,,
19900802,WZ90,,WZ90,,,,,,,,2.996,,,,,
19900803,WZ90,,WZ90,,,,,,,,2.97,,,,,
19900806,WZ90,,WZ90,,,,,,,,2.976,,,,,
19900807,WZ90,,WZ90,,,,,,,,2.966,,,,,
19900808,WZ90,,WZ90,,,,,,,,3.004,,,,,
19900809,WZ90,,WZ90,,,,,,,,3.06,,,,,
19900810,WZ90,,WZ90,,,,,,,,2.96,,,,,
19900813,WZ90,,WZ90,,,,,,,,2.906,,,,,
19900814,WZ90,,WZ90,,,,,,,,2.942,,,,,
19900815,WZ90,,WZ90,,,,,,,,2.99,,,,,
19900816,WZ90,,WZ90,,,,,,,,2.992,,,,,
19900817,WZ90,,WZ90,,,,,,,,2.97,,,,,
19900820,WZ90,,WZ90,,,,,,,,2.954,,,,,
19900821,WZ90,,WZ90,,,,,,,,2.936,,,,,
19900822,WZ90,,WZ90,,,,,,,,2.96,,,,,
19900823,WZ90,,WZ90,,,,,,,,2.984,,,,,
19900824,WZ90,,WZ90,,,,,,,,2.994,,,,,
19900827,WZ90,,WZ90,,,,,,,,2.964,,,,,
19900828,WZ90,,WZ90,,,,,,,,2.952,,,,,
19900829,WZ90,,WZ90,,,,,,,,2.902,,,,,
19900830,WZ90,,WZ90,,,,,,,,2.83,,,,,
19900831,WZ90,,WZ90,,,,,,,,2.774,,,,,
19900904,WZ90,,WZ90,,,,,,,,2.742,,,,,
19900905,WZ90,,WZ90,,,,,,,,2.806,,,,,
19900906,WZ90,,WZ90,,,,,,,,2.824,,,,,
19900907,WZ90,,WZ90,,,,,,,,2.796,,,,,
19900910,WZ90,,WZ90,,,,,,,,2.834,,,,,
19900911,WZ90,,WZ90,,,,,,,,2.84,,,,,
19900912,WZ90,,WZ90,,,,,,,,2.83,,,,,
19900913,WZ90,,WZ90,,,,,,,,2.764,,,,,
19900914,WZ90,,WZ90,,,,,,,,2.732,,,,,
19900917,WZ90,,WZ90,,,,,,,,2.76,,,,,
19900918,WZ90,,WZ90,,,,,,,,2.75,,,,,
19900919,WZ90,,WZ90,,,,,,,,2.692,,,,,
19900920,WZ90,,WZ90,,,,,,,,2.682,,,,,
19900921,WZ90,,WZ90,,,,,,,,2.702,,,,,
19900924,WZ90,,WZ90,,,,,,,,2.752,,,,,
19900925,WZ90,,WZ90,,,,,,,,2.746,,,,,
19900926,WZ90,,WZ90,,,,,,,,2.764,,,,,
19900927,WZ90,,WZ90,,,,,,,,2.774,,,,,
19900928,WZ90,,WZ90,,,,,,,,2.776,,,,,
19901001,WZ90,,WZ90,,,,,,,,2.676,,,,,
19901002,WZ90,,WZ90,,,,,,,,2.722,,,,,
19901003,WZ90,,WZ90,,,,,,,,2.742,,,,,
19901004,WZ90,,WZ90,,,,,,,,2.75,,,,,
19901005,WZ90,,WZ90,,,,,,,,2.736,,,,,
19901008,WZ90,,WZ90,,,,,,,,2.792,,,,,
19901009,WZ90,,WZ90,,,,,,,,2.784,,,,,
19901010,WZ90,,WZ90,,,,,,,,2.762,,,,,
19901011,WZ90,,WZ90,,,,,,,,2.712,,,,,
19901012,WZ90,,WZ90,,,,,,,,2.664,,,,,
19901015,WZ90,,WZ90,,,,,,,,2.65,,,,,
19901016,WZ90,,WZ90,,,,,,,,2.606,,,,,
19901017,WZ90,,WZ90,,,,,,,,2.634,,,,,
19901018,WZ90,,WZ90,,,,,,,,2.636,,,,,
19901019,WZ90,,WZ90,,,,,,,,2.636,,,,,
19901022,WZ90,,WZ90,,,,,,,,2.632,,,,,
19901023,WZ90,,WZ90,,,,,,,,2.634,,,,,
19901024,WZ90,,WZ90,,,,,,,,2.646,,,,,
19901025,WZ90,,WZ90,,,,,,,,2.636,,,,,
19901026,WZ90,,WZ90,,,,,,,,2.622,,,,,
19901029,WZ90,,WZ90,,,,,,,,2.612,,,,,
19901030,WZ90,,WZ90,,,,,,,,2.642,,,,,
19901031,WZ90,,WZ90,,,,,,,,2.62,,,,,
19901101,WZ90,,WZ90,,,,,,,,2.622,,,,,
19901102,WZ90,,WZ90,,,,,,,,2.652,,,,,
19901105,WZ90,,WZ90,,,,,,,,2.642,,,,,
19901106,WZ90,,WZ90,,,,,,,,2.654,,,,,
19901108,WZ90,,WZ90,,,,,,,,2.692,,,,,
19901109,WZ90,,WZ90,,,,,,,,2.656,,,,,
19901112,WZ90,,WZ90,,,,,,,,2.65,,,,,
19901113,WZ90,,WZ90,,,,,,,,2.63,,,,,
19901114,WZ90,,WZ90,,,,,,,,2.552,,,,,
19901115,WZ90,,WZ90,,,,,,,,2.474,,,,,
19901116,WZ90,,WZ90,,,,,,,,2.502,,,,,
19901119,WZ90,,WZ90,,,,,,,,2.526,,,,,
19901120,WZ90,,WZ90,,,,,,,,2.452,,,,,
19901121,WH91,,WH91,,,,,,,,2.65,,,,,
19901123,WH91,,WH91,,,,,,,,2.646,,,,,
19901126,WH91,,WH91,,,,,,,,2.602,,,,,
19901127,WH91,,WH91,,,,,,,,2.594,,,,,
19901128,WH91,,WH91,,,,,,,,2.602,,,,,
19901129,WH91,,WH91,,,,,,,,2.58,,,,,
19901130,WH91,,WH91,,,,,,,,2.616,,,,,
19901203,WH91,,WH91,,,,,,,,2.64,,,,,
19901204,WH91,,WH91,,,,,,,,2.614,,,,,
19901205,WH91,,WH91,,,,,,,,2.596,,,,,
19901206,WH91,,WH91,,,,,,,,2.624,,,,,
19901207,WH91,,WH91,,,,,,,,2.662,,,,,
19901210,WH91,,WH91,,,,,,,,2.672,,,,,
19901211,WH91,,WH91,,,,,,,,2.666,,,,,
19901212,WH91,,WH91,,,,,,,,2.67,,,,,
19901213,WH91,,WH91,,,,,,,,2.65,,,,,
19901214,WH91,,WH91,,,,,,,,2.656,,,,,
19901217,WH91,,WH91,,,,,,,,2.666,,,,,
19901218,WH91,,WH91,,,,,,,,2.632,,,,,
19901219,WH91,,WH91,,,,,,,,2.616,,,,,
19901220,WH91,,WH91,,,,,,,,2.604,,,,,
19901226,WH91,,WH91,,,,,,,,2.66,,,,,
19901227,WH91,,WH91,,,,,,,,2.622,,,,,
19901228,WH91,,WH91,,,,,,,,2.616,,,,,
19910102,WH91,,WH91,,,,,,,,2.634,,,,,
19910103,WH91,,WH91,,,,,,,,2.594,,,,,
19910104,WH91,,WH91,,,,,,,,2.574,,,,,
19910107,WH91,,WH91,,,,,,,,2.556,,,,,
19910108,WH91,,WH91,,,,,,,,2.512,,,,,
19910109,WH91,,WH91,,,,,,,,2.536,,,,,
19910110,WH91,,WH91,,,,,,,,2.554,,,,,
19910111,WH91,,WH91,,,,,,,,2.524,,,,,
19910114,WH91,,WH91,,,,,,,,2.486,,,,,
19910115,WH91,,WH91,,,,,,,,2.462,,,,,
19910116,WH91,,WH91,,,,,,,,2.494,,,,,
19910117,WH91,,WH91,,,,,,,,2.54,,,,,
19910118,WH91,,WH91,,,,,,,,2.534,,,,,
19910121,WH91,,WH91,,,,,,,,2.502,,,,,
19910122,WH91,,WH91,,,,,,,,2.53,,,,,
19910123,WH91,,WH91,,,,,,,,2.514,,,,,
19910124,WH91,,WH91,,,,,,,,2.524,,,,,
19910125,WH91,,WH91,,,,,,,,2.552,,,,,
19910128,WH91,,WH91,,,,,,,,2.574,,,,,
19910129,WH91,,WH91,,,,,,,,2.594,,,,,
19910130,WH91,,WH91,,,,,,,,2.606,,,,,
19910131,WH91,,WH91,,,,,,,,2.63,,,,,
19910201,WH91,,WH91,,,,,,,,2.622,,,,,
19910204,WH91,,WH91,,,,,,,,2.596,,,,,
19910205,WH91,,WH91,,,,,,,,2.562,,,,,
19910206,WH91,,WH91,,,,,,,,2.512,,,,,
19910207,WH91,,WH91,,,,,,,,2.506,,,,,
19910208,WH91,,WH91,,,,,,,,2.526,,,,,
19910211,WH91,,WH91,,,,,,,,2.516,,,,,
19910212,WH91,,WH91,,,,,,,,2.526,,,,,
19910213,WH91,,WH91,,,,,,,,2.552,,,,,
19910214,WH91,,WH91,,,,,,,,2.562,,,,,
19910215,WH91,,WH91,,,,,,,,2.564,,,,,
19910221,WH91,,WH91,,,,,,,,2.526,,,,,
19910225,WH91,,WH91,,,,,,,,2.534,,,,,
19910226,WH91,,WH91,,,,,,,,2.544,,,,,
19910227,WH91,,WH91,,,,,,,,2.522,,,,,
19910228,WK91,,WK91,,,,,,,,2.694,,,,,
19910301,WK91,,WK91,,,,,,,,2.786,,,,,
19910304,WK91,,WK91,,,,,,,,2.806,,,,,
19910305,WK91,,WK91,,,,,,,,2.85,,,,,
19910306,WK91,,WK91,,,,,,,,2.836,,,,,
19910307,WK91,,WK91,,,,,,,,2.822,,,,,
19910308,WK91,,WK91,,,,,,,,2.834,,,,,
19910311,WK91,,WK91,,,,,,,,2.804,,,,,
19910312,WK91,,WK91,,,,,,,,2.87,,,,,
19910313,WK91,,WK91,,,,,,,,2.882,,,,,
19910314,WK91,,WK91,,,,,,,,2.834,,,,,
19910315,WK91,,WK91,,,,,,,,2.752,,,,,
19910318,WN91,,WN91,,,,,,,,2.864,,,,,
19910319,WN91,,WN91,,,,,,,,2.886,,,,,
19910320,WN91,,WN91,,,,,,,,2.87,,,,,
19910321,WN91,,WN91,,,,,,,,2.87,,,,,
19910322,WN91,,WN91,,,,,,,,2.92,,,,,
19910325,WN91,,WN91,,,,,,,,2.934,,,,,
19910326,WN91,,WN91,,,,,,,,2.892,,,,,
19910327,WN91,,WN91,,,,,,,,2.936,,,,,
19910328,WN91,,WN91,,,,,,,,2.96,,,,,
19910401,WN91,,WN91,,,,,,,,3.022,,,,,
19910402,WN91,,WN91,,,,,,,,3.002,,,,,
19910403,WN91,,WN91,,,,,,,,2.99,,,,,
19910404,WN91,,WN91,,,,,,,,2.952,,,,,
19910405,WN91,,WN91,,,,,,,,2.96,,,,,
19910408,WN91,,WN91,,,,,,,,2.952,,,,,
19910409,WN91,,WN91,,,,,,,,2.914,,,,,
19910410,WN91,,WN91,,,,,,,,2.934,,,,,
19910411,WN91,,WN91,,,,,,,,2.976,,,,,
19910412,WN91,,WN91,,,,,,,,2.98,,,,,
19910415,WN91,,WN91,,,,,,,,2.932,,,,,
19910416,WN91,,WN91,,,,,,,,2.924,,,,,
19910417,WN91,,WN91,,,,,,,,2.912,,,,,
19910418,WN91,,WN91,,,,,,,,2.882,,,,,
19910419,WN91,,WN91,,,,,,,,2.896,,,,,
19910422,WN91,,WN91,,,,,,,,2.89,,,,,
19910423,WN91,,WN91,,,,,,,,2.922,,,,,
19910424,WN91,,WN91,,,,,,,,2.902,,,,,
19910425,WN91,,WN91,,,,,,,,2.874,,,,,
19910426,WN91,,WN91,,,,,,,,2.856,,,,,
19910429,WN91,,WN91,,,,,,,,2.802,,,,,
19910430,WN91,,WN91,,,,,,,,2.832,,,,,
19910501,WN91,,WN91,,,,,,,,2.832,,,,,
19910502,WN91,,WN91,,,,,,,,2.836,,,,,
19910503,WN91,,WN91,,,,,,,,2.87,,,,,
19910506,WN91,,WN91,,,,,,,,2.876,,,,,
19910507,WN91,,WN91,,,,,,,,2.882,,,,,
19910508,WN91,,WN91,,,,,,,,2.88,,,,,
19910509,WN91,,WN91,,,,,,,,2.914,,,,,
19910510,WN91,,WN91,,,,,,,,2.956,,,,,
19910513,WN91,,WN91,,,,,,,,2.952,,,,,
19910514,WN91,,WN91,,,,,,,,2.932,,,,,
19910515,WN91,,WN91,,,,,,,,2.906,,,,,
19910516,WN91,,WN91,,,,,,,,2.892,,,,,
19910517,WN91,,WN91,,,,,,,,2.884,,,,,
19910520,WN91,,WN91,,,,,,,,2.926,,,,,
19910521,WN91,,WN91,,,,,,,,2.95,,,,,
19910522,WN91,,WN91,,,,,,,,2.984,,,,,
19910523,WN91,,WN91,,,,,,,,2.966,,,,,
19910524,WN91,,WN91,,,,,,,,2.934,,,,,
19910528,WN91,,WN91,,,,,,,,2.912,,,,,
19910529,WN91,,WN91,,,,,,,,2.882,,,,,
19910530,WN91,,WN91,,,,,,,,2.85,,,,,
19910531,WN91,,WN91,,,,,,,,2.87,,,,,
19910603,WN91,,WN91,,,,,,,,2.926,,,,,
19910604,WN91,,WN91,,,,,,,,2.92,,,,,
19910605,WN91,,WN91,,,,,,,,2.924,,,,,
19910606,WN91,,WN91,,,,,,,,2.91,,,,,
19910607,WN91,,WN91,,,,,,,,2.96,,,,,
19910610,WN91,,WN91,,,,,,,,2.93,,,,,
19910611,WN91,,WN91,,,,,,,,2.984,,,,,
19910612,WN91,,WN91,,,,,,,,3.014,,,,,
19910613,WN91,,WN91,,,,,,,,2.98,,,,,
19910614,WN91,,WN91,,,,,,,,2.93,,,,,
19910617,WN91,,WN91,,,,,,,,2.894,,,,,
19910618,WN91,,WN91,,,,,,,,2.912,,,,,
19910619,WN91,,WN91,,,,,,,,2.892,,,,,
19910620,WN91,,WN91,,,,,,,,2.804,,,,,
19910621,WN91,,WN91,,,,,,,,2.716,,,,,
19910624,WN91,,WN91,,,,,,,,2.71,,,,,
19910625,WN91,,WN91,,,,,,,,2.74,,,,,
19910626,WN91,,WN91,,,,,,,,2.73,,,,,
19910627,WN91,,WN91,,,,,,,,2.65,,,,,
19910628,WU91,,WU91,,,,,,,,2.75,,,,,
19910701,WU91,,WU91,,,,,,,,2.756,,,,,
19910702,WU91,,WU91,,,,,,,,2.752,,,,,
19910703,WU91,,WU91,,,,,,,,2.73,,,,,
19910705,WU91,,WU91,,,,,,,,2.696,,,,,
19910708,WU91,,WU91,,,,,,,,2.594,,,,,
19910709,WU91,,WU91,,,,,,,,2.634,,,,,
19910710,WU91,,WU91,,,,,,,,2.692,,,,,
19910711,WU91,,WU91,,,,,,,,2.674,,,,,
19910712,WU91,,WU91,,,,,,,,2.734,,,,,
19910715,WU91,,WU91,,,,,,,,2.712,,,,,
19910716,WU91,,WU91,,,,,,,,2.744,,,,,
19910717,WU91,,WU91,,,,,,,,2.76,,,,,
19910718,WU91,,WU91,,,,,,,,2.726,,,,,
19910719,WU91,,WU91,,,,,,,,2.74,,,,,
19910722,WZ91,,WZ91,,,,,,,,2.922,,,,,
19910723,WZ91,,WZ91,,,,,,,,3.024,,,,,
19910724,WZ91,,WZ91,,,,,,,,2.972,,,,,
19910725,WZ91,,WZ91,,,,,,,,2.994,,,,,
19910726,WZ91,,WZ91,,,,,,,,3.012,,,,,
19910729,WZ91,,WZ91,,,,,,,,3.05,,,,,
19910730,WZ91,,WZ91,,,,,,,,3.06,,,,,
19910731,WZ91,,WZ91,,,,,,,,3.082,,,,,
19910801,WZ91,,WZ91,,,,,,,,3.08,,,,,
19910802,WZ91,,WZ91,,,,,,,,3.106,,,,,
19910805,WZ91,,WZ91,,,,,,,,3.042,,,,,
19910806,WZ91,,WZ91,,,,,,,,3.064,,,,,
19910807,WZ91,,WZ91,,,,,,,,3.06,,,,,
19910808,WZ91,,WZ91,,,,,,,,3.074,,,,,
19910809,WZ91,,WZ91,,,,,,,,3.086,,,,,
19910812,WZ91,,WZ91,,,,,,,,3.116,,,,,
19910813,WZ91,,WZ91,,,,,,,,3.15,,,,,
19910814,WZ91,,WZ91,,,,,,,,3.092,,,,,
19910815,WZ91,,WZ91,,,,,,,,3.124,,,,,
19910816,WZ91,,WZ91,,,,,,,,3.12,,,,,
19910819,WZ91,,WZ91,,,,,,,,2.956,,,,,
19910820,WZ91,,WZ91,,,,,,,,2.92,,,,,
19910821,WZ91,,WZ91,,,,,,,,3.096,,,,,
19910822,WZ91,,WZ91,,,,,,,,3.142,,,,,
19910823,WZ91,,WZ91,,,,,,,,3.136,,,,,
19910826,WZ91,,WZ91,,,,,,,,3.206,,,,,
19910827,WZ91,,WZ91,,,,,,,,3.162,,,,,
19910828,WZ91,,WZ91,,,,,,,,3.174,,,,,
19910829,WZ91,,WZ91,,,,,,,,3.176,,,,,
19910830,WZ91,,WZ91,,,,,,,,3.21,,,,,
19910903,WZ91,,WZ91,,,,,,,,3.236,,,,,
19910904,WZ91,,WZ91,,,,,,,,3.252,,,,,
19910905,WZ91,,WZ91,,,,,,,,3.234,,,,,
19910906,WZ91,,WZ91,,,,,,,,3.216,,,,,
19910909,WZ91,,WZ91,,,,,,,,3.222,,,,,
19910910,WZ91,,WZ91,,,,,,,,3.226,,,,,
19910911,WZ91,,WZ91,,,,,,,,3.26,,,,,
19910912,WZ91,,WZ91,,,,,,,,3.294,,,,,
19910913,WZ91,,WZ91,,,,,,,,3.3,,,,,
19910916,WZ91,,WZ91,,,,,,,,3.332,,,,,
19910917,WZ91,,WZ91,,,,,,,,3.334,,,,,
19910918,WZ91,,WZ91,,,,,,,,3.346,,,,,
19910919,WZ91,,WZ91,,,,,,,,3.34,,,,,
19910920,WZ91,,WZ91,,,,,,,,3.304,,,,,
19910923,WZ91,,WZ91,,,,,,,,3.266,,,,,
19910924,WZ91,,WZ91,,,,,,,,3.264,,,,,
19910925,WZ91,,WZ91,,,,,,,,3.272,,,,,
19910926,WZ91,,WZ91,,,,,,,,3.256,,,,,
19910927,WZ91,,WZ91,,,,,,,,3.314,,,,,
19910930,WZ91,,WZ91,,,,,,,,3.324,,,,,
19911001,WZ91,,WZ91,,,,,,,,3.396,,,,,
19911002,WZ91,,WZ91,,,,,,,,3.414,,,,,
19911003,WZ91,,WZ91,,,,,,,,3.386,,,,,
19911004,WZ91,,WZ91,,,,,,,,3.44,,,,,
19911007,WZ91,,WZ91,,,,,,,,3.462,,,,,
19911008,WZ91,,WZ91,,,,,,,,3.456,,,,,
19911009,WZ91,,WZ91,,,,,,,,3.43,,,,,
19911010,WZ91,,WZ91,,,,,,,,3.416,,,,,
19911011,WZ91,,WZ91,,,,,,,,3.47,,,,,
19911014,WZ91,,WZ91,,,,,,,,3.436,,,,,
19911015,WZ91,,WZ91,,,,,,,,3.462,,,,,
19911016,WZ91,,WZ91,,,,,,,,3.494,,,,,
19911017,WZ91,,WZ91,,,,,,,,3.526,,,,,
19911018,WZ91,,WZ91,,,,,,,,3.57,,,,,
19911021,WZ91,,WZ91,,,,,,,,3.55,,,,,
19911022,WZ91,,WZ91,,,,,,,,3.606,,,,,
19911023,WZ91,,WZ91,,,,,,,,3.656,,,,,
19911024,WZ91,,WZ91,,,,,,,,3.674,,,,,
19911025,WZ91,,WZ91,,,,,,,,3.646,,,,,
19911028,WZ91,,WZ91,,,,,,,,3.574,,,,,
19911029,WZ91,,WZ91,,,,,,,,3.622,,,,,
19911030,WZ91,,WZ91,,,,,,,,3.584,,,,,
19911031,WZ91,,WZ91,,,,,,,,3.634,,,,,
19911101,WZ91,,WZ91,,,,,,,,3.646,,,,,
19911104,WZ91,,WZ91,,,,,,,,3.63,,,,,
19911105,WZ91,,WZ91,,,,,,,,3.624,,,,,
19911106,WZ91,,WZ91,,,,,,,,3.572,,,,,
19911107,WZ91,,WZ91,,,,,,,,3.502,,,,,
19911108,WZ91,,WZ91,,,,,,,,3.51,,,,,
19911111,WZ91,,WZ91,,,,,,,,3.474,,,,,
19911112,WZ91,,WZ91,,,,,,,,3.472,,,,,
