"","Names","Change_31","Change_1043","Change_1061","Change_1258","Change_1279","Change_1287","Change_1299","Change_1304","Change_1327","Change_1332","Change_1337","Change_1344","Change_1349","Change_1354","Change_1379","Change_1384","Change_1409","Change_1432","Change_1438","Change_1443","Change_1449","Change_1454","Change_1459","Change_1464","Change_1469","Change_1474","Change_1479","Change_1487","Change_1492","Change_1497","Change_1502","Change_1507","Change_1512","Change_1517","Change_1522","Change_1527","Change_1541","Change_1546","Change_1551","Change_1557","Change_1562","Change_1567","Change_1572","Change_1577","Change_1582","Change_1587","Change_1592","Change_1622","Change_1627","Change_1632","Change_1637","Change_1642","Change_1647","Change_1652","Change_1657","Change_1662","Change_1674","Change_2919","Change_2966","Change_2971","Change_3014","Change_3019","Change_3024","Change_3029","Change_3049","Change_3054","Change_3059","Change_3064","Change_3069","Change_3075","Change_3080","Change_3090","Change_3095","Change_3100","Change_3111","Change_3126","Change_3134","Change_3139","Change_3144","Change_3149","Change_3154","Change_3159","Change_3164","Change_3169","Change_3174","Change_3179","Change_3238","Change_3344","Change_3370","Change_3402","Change_3407","Change_3422","Change_3427","Change_3451","Change_3456","Change_3461","Change_3466","Change_3471","Change_3476","Change_3481","Change_3487","Change_3522","Change_3532","Change_3851","Change_3910","Change_3921","Change_3930","Change_3946","Change_4045","Change_4050","Change_4056","Change_4061","Change_4066","Change_4149"
"26",26,93.5904550499445,16.3645038167939,48.1170544495083,7.82926829268294,-8.48235862735621,13.3862052391252,24.8372819578235,4.4362292051756,2.55248091603054,27.2470467385722,14.3414634146342,19.8646185889091,5.51275878671161,6.24849795722184,7.71449170872388,-4.01529636711281,11.9770916334661,-8.73170731707316,-10.7628765792031,-8.13492063492063,9.55697966007244,5.09891334633602,21.004810261892,10.1824121971141,5.56155507559395,12.5805620005156,-3.37136929460581,-8.55640535372849,-12.8036929057337,-5.14741420976317,7.24678231673196,27.8012983347446,16.7560975609756,1.62018592297477,-7.74944293141866,4.17427602400208,-7.34895191122071,-1.39107611548556,-11.6220944763809,8.46560846560846,1.96687370600414,14.6127229172212,50.5722651051371,51.3574660633484,24.938742172611,18.7817258883249,11.5563156608844,-12.4905565348779,-2.89502164502165,-4.87090763907374,-3.0102983892263,40.9448818897638,35.28125,31.6222893219874,27.5321768326805,14.7507629704985,28.9360687022901,84.837209286855,24.5445829341338,13.8447146788006,28.7282708307739,35.0710900672951,-10.8309990476901,0.381315537012101,-4.81036078176922,-4.70366885519316,8.78701052053251,4.94335737018781,-0.820512817148553,4.66472303882881,24.4817374173526,10.5986260854425,20.4756980182838,5.42110358551009,-0.550964173070309,-15.9779614282628,-13.9980824601212,-18.5491276254255,-8.17916262666688,-7.85388128201505,24.5989304811335,29.7555791602593,89.5810956168201,74.3940990661872,70.7403055268236,97.0616113800602,57.6116681943266,2.14108187438939,21.0353723404255,6.0859710459068,9.65648678448945,12.3479919860909,19.177934615969,-5.70397773586908,1.33445954388472,-5.20723790648762,32.1864162186067,21.2639190166305,7.2172930234411,12.579814181116,24.211635132072,31.1760404519299,10.3414889187959,28.3596449031355,12.9681189536256,8.59591536283266,22.9066953957012,68.9785469304323,5.93298146680181,27.2290404224464,70.7483721072422,50.5049094773736,66.8089761272616,NA
"27",27,103.523862375139,13.6450381679389,38.7862796833773,7.82926829268294,1.11164813919769,4.7825042057198,25.6183285602708,8.26511750726168,-0.739503816793907,12.3523369286081,13.4146341463415,18.2764904972663,10.086663456909,4.7825042057198,3.86926219658737,10.2055449330784,11.6035856573705,-8.73170731707316,-9.47521865889212,-8.13492063492063,11.8974644747841,3.39927556422401,13.6557990379476,4.5739177783828,10.6911447084233,17.7107501933488,-7.52074688796681,-14.5793499043977,-15.9620991253644,-3.50410826486225,19.2221600447678,27.8012983347446,5.95121951219514,5.0464807436919,-4.15944540727902,20.1147925906601,-10.3575832305795,1.6010498687664,-14.4963759060235,11.0846560846561,4.94306418219461,34.1229704551504,34.7351610327389,64.0837104072398,21.1815954260822,26.1421319796954,6.8898118739311,-10.3752203475195,-1.24458874458875,7.5059888208677,0,94.1090696996209,31,33.9006313477903,18.9983212087297,26.9837232960326,63.8835877862595,55.4418604513697,27.6126558134674,15.1543498587414,27.9963403671086,30.1421801097425,-16.4332399462426,2.28789322207252,4.07030528061245,-5.83254937748022,13.3715377225102,3.08959835299272,2.87179486001994,20.4081632725849,25.2714708790894,8.24337584994988,29.1623578090823,8.32526621969845,6.61157024534763,-10.1010100963902,-12.6558005738419,-15.059687774383,-7.78967866896944,2.19178081286647,27.1657754187012,62.4867162532593,88.721804535413,76.2908324482302,73.7955346719413,97.6303317693346,39.1978122374602,29.2227979326127,25.2965425531915,-2.93832057457068,10.7705376506354,17.9606710300129,22.7606590887118,-2.57609885737162,4.95699241807068,-6.36451423717844,31.0767404510858,19.4583579833038,6.26779988448748,19.3255462731079,25.2287424830327,23.1542373205376,9.23361056514625,43.9293887844201,16.803803604902,7.2589065070268,23.6767277158651,57.5446898002103,13.3971843987999,31.0641837973424,53.4501645725699,33.6085561394344,66.5955119363692,NA
"28",28,97.8079911209767,14.3845419847328,41.9045334612617,3.92682926829269,3.50410826486226,18.5291997116078,9.13824524863317,2.82545550567732,0.357824427480908,19.7996918335901,13.0243902439025,16.4800833116376,12.1088107847858,9.73323720259554,1.65825522710889,3.46558317399617,4.55677290836653,-7.63414634146341,-9.64528668610301,-4.53869047619047,8.72109222624687,4.68096962942324,11.811865312667,12.0609855703784,11.7170626349892,-7.86285125032225,-8.11721991701244,257.122370936902,0.728862973760939,-5.89656839052682,20.9289311695579,29.2972057578324,7.43902439024392,3.02788844621514,-4.15944540727902,14.5316984085573,-8.65598027127003,3.01837270341207,-6.87328167958011,0.608465608465612,3.15734989648034,28.0276816608996,39.7923875432526,33.0033936651584,19.7386332698067,20.5329949238579,10.0659662838993,-15.5628305212793,-1.02813852813853,5.48309821666223,4.85872722471614,56.2846310877807,41.71875,34.120230579193,18.9983212087297,28.7385554425229,52.4093511450382,53.2093022968406,25.8868648204131,12.3479887728811,25.9835315800372,26.1611374593647,-12.1381885972127,0.190657756011102,11.4708603164304,-3.3866415668612,17.9560649495255,4.73738413405621,11.4871794938529,23.9067055580754,21.5202369229006,16.2904808598049,22.750775581895,5.03388190264344,0,-14.1414141445751,-9.971236826417,-13.7741046878376,-13.4371957237543,9.3150684905927,23.7433155112899,72.9011689621358,93.2330827268792,57.3234984344375,89.5417156174509,85.4976303468271,38.8331814276162,26.1140827635729,29.9635638297872,19.7270734250057,8.17076109365377,2.99344517166882,10.9589381655456,-1.47205648992664,4.19430130797027,-5.20723790648762,30.4107604217582,18.0542956681785,4.36831570771347,20.6016173125084,32.5533021320853,17.5022462673727,15.6971621660874,50.4169035436801,12.602792853398,8.02280426340577,20.7893588194183,58.6691824641057,17.4161390341063,21.6682207639121,54.4218051012402,42.0568531682317,81.7503504114012,NA
"29",29,93.1465038845727,14.3845419847328,41.9045334612617,1.48780487804878,7.95070082165297,17.4236962268686,4.16558187971883,3.6440454185371,6.1784351145038,13.713405238829,7.26829268292683,13.5121062223379,7.53490611458834,8.2672434510935,4.95073299687576,4.37380497131931,2.49003984063744,-5.95121951219512,-6.68124392614187,-2.08333333333334,10.4207300083589,8.49818891056005,6.7076429716729,9.77402668118704,10.6911447084233,-9.4354215003867,-2.35995850622406,-13.6711281070746,-5.19922254616131,-6.25906234896085,19.4180190263011,29.2972057578324,-1.09756097560975,1.19521912350597,-0.940826937360717,12.1575789199061,-8.48335388409371,0.603674540682418,-1.52461884528869,5.63492063492064,1.1904761904762,39.1801969656641,39.3931328187384,28.2522624434389,18.2684454124694,13.9340101522843,7.45174688492548,-13.2712163183077,-1.02813852813853,10.5669417088102,25.0066015315553,41.819772528434,43.40625,28.2734010430964,32.876329043089,26.3987792472024,40.219465648855,53.023255798188,21.2847555139796,13.6576239528219,27.9963403671086,43.4123222859511,-15.8730158710733,0.762631074024181,1.29509713914945,-0.940733756242164,10.3151862545251,10.0926879495099,9.02564101552066,26.6277939825314,27.4432379118046,15.1128557420585,19.0279214090748,16.2633107565303,2.57116622123475,-14.8760330580502,-11.3135186875626,-11.7539026637451,-23.563777985757,3.47031963234198,32.5133689942424,59.5111583483766,99.6777658655902,57.5342465757209,99.4124559442942,72.9857820064192,30.8113035632539,24.0413794266006,27.5284574468085,27.4920847992386,6.87099451615337,1.68395084737034,10.5374086709114,-3.67990006221995,6.67304741579661,-3.6644555897104,30.1887670786491,20.4614474462631,6.83739618808628,20.2371962759754,30.722295558489,12.0328241793955,19.7597862184484,46.5245890487505,10.4110756531461,9.74213756168643,17.3244656828486,90.5343121357744,21.4353445248297,26.8455009513086,45.4811327484129,44.6279798084353,90.5015429292435,NA
"30",30,90.6215316315205,34.0410305343511,36.9633005516911,2.2439024390244,2.22329627839537,15.7654409997597,2.96797708929966,-1.79561658304727,8.73091603053434,10.5803800719055,9.6829268292683,11.5074199427233,0.168512277323054,0.552751742369637,-3.4847392453737,0.740917782026761,3.61055776892429,-8,-3.91156462585033,-7.19246031746032,7.43939816104764,24.6586792978546,5.29128808123998,6.45249115164716,10.6911447084233,-12.4001031193607,-3.7603734439834,-10.0143403441683,-1.87074829931973,-7.37071048815852,18.5786233911584,30.7931131809201,-3.70731707317072,-3.85126162018592,0.396137657836098,-1.3827289329507,-6.04192355117139,2.80839895013123,-4.1989502624344,4.23280423280424,5.92650103519669,51.9829651317541,19.0843758317807,29.1289592760181,20.9910155186496,19.1624365482234,-2.98069875397019,-8.25988416016117,-3.30086580086581,4.65797178599946,38.8962239239504,25.5759696704579,48.15625,26.1597584408455,25.6015668718523,20.7782299084435,34.2080152671756,46.6976744050622,17.0661553143211,24.5088868197834,26.5324794157942,2.46445497877632,-0.746965449876783,-0.190657781000988,0.370027750578407,3.57478833290609,5.53963707327951,10.7106076309073,6.56410256407499,29.543245878615,15.3998025815015,14.7203140361431,16.7528438454635,25.9438528789505,3.12213039430504,-4.22405876451766,-10.738255039967,-12.8558310339577,-17.1372930921529,-3.65296804538425,39.7860962659501,68.0127523901852,80.9881847745912,51.2118018952489,122.679200932216,74.8815165959211,32.2698268026301,23.4195684255089,27.7313829787234,22.6651189274387,6.68527880479891,2.80633952196101,10.1158791762772,0.91979414360751,8.00750695968133,8.67881410774955,29.9667737355399,16.0481167422599,12.7255481866524,15.6791852262517,42.5227675773698,13.4914641839836,19.390412749436,37.6274884233952,8.40202150300809,7.0678694738845,13.8595725462789,85.4734809398862,24.3061339166558,31.4477232684801,70.7483721072422,49.4028948945768,81.3234220296164,NA
"31",31,96.5316315205327,23.831106870229,43.1998081074598,2.80487804878049,7.56404059932334,10.8147080028839,2.96797708929966,6.65434380776339,18.2013358778626,20.3903441191577,11.5365853658537,14.1109086175475,6.42753972075109,5.86397500600819,-3.4847392453737,4.20650095602295,1.71812749003984,-9.29268292682926,-10.0097181729835,-3.79464285714286,5.09891334633602,26.1632766787406,8.1507215392838,6.45249115164716,17.8995680345572,-3.94431554524362,-1.78941908713693,-14.2208413001912,-4.64042759961127,-7.37071048815852,26.6927811975378,35.1114874400226,-6.68292682926828,-1.03585657370518,-1.13889576627878,0.600052178450292,-7.34895191122071,-7.19160104986877,-8.19795051237191,4.23280423280424,11.4389233954451,50.5722651051371,42.4540857066809,29.7794117647059,27.4162809692349,15.8883248730964,-1.12387002198877,-9.61974313774868,-3.30086580086581,-2.23582645727975,27.6208080274624,26.246719160105,49.84375,25.1166620916827,26.2451035254617,28.7385554425229,44.2270992366412,45.2093023182998,16.6826462075461,15.7156220857224,30.3751143860128,-9.47867297235712,-1.68067224998449,-0.953288855025158,-6.29047178408278,7.14957669047294,-2.67430753448698,-0.41194644526588,5.9487179377703,22.5461613331096,7.50246791237755,14.3277723045021,12.6163391818876,11.035818025142,-2.02020202409245,-12.3048668368154,-14.9568552144918,-13.4067952311,-1.75267770753756,6.3926940494973,30.5882352980758,87.5664187058457,77.7658432052357,53.1085353049152,144.300822558,79.2417061641993,32.4521422195004,28.8083254498234,29.1518617021277,23.9243991736833,13.1848418982434,5.79978469362982,12.4340151651175,-2.20808473488996,-6.2917018607464,14.8504489564795,34.1843563065894,13.2397291789917,17.2838123120432,4.19335104857671,57.171886875475,15.3145252251047,19.2057260149299,78.9619198942678,9.31509735246308,28.4622645524901,11.9344917458691,37.30087364997,26.9855206253324,38.5427008115655,59.281026769792,43.5259652256386,76.4140254086734,NA
"32",32,96.1154273029967,26.9322519083969,41.5447349484289,-1.29268292682927,7.39487675205413,5.50348473924538,6.74303566779483,5.04357010826513,4.36545801526717,19.4144838212635,11.5365853658537,19.0575370997136,4.95907558979298,4.7825042057198,10.8147080028839,5.28202676864245,0,-10.4146341463415,-10.0097181729835,-2.48015873015873,3.39927556422401,18.5009752020061,2.64564404061999,11.6253743533896,23.2721382289417,-8.06908997164218,1.97095435684647,-17.3279158699809,-2.98833819241982,2.97245045915902,26.6927811975378,22.6079593564776,-3.53658536585365,2.81540504648074,13.9886110423372,-5.3743803809027,-4.53760789149198,-10.2099737532808,2.47438140464882,7.27513227513227,30.4089026915114,34.7351610327389,54.431727442108,25.8766968325792,35.3117342771576,11.0406091370558,-0.195455655998046,-8.08360614454798,9.28030303030302,0.798509449028475,75.7591761288619,22.2513852435112,52.4375,16.7444413944551,39.7034135422496,29.883011190234,39.3129770992366,31.4418604425909,18.0249280938254,19.8316183270012,25.6175663482045,-15.1658767657105,0.18674137470749,-1.71591992904933,-7.40055503581795,11.6650987796212,-4.39350524774743,3.29557156212699,10.4615384589739,23.3236151686684,1.57946692347359,22.5711481801775,15.7187176727923,11.8102613908753,-8.63177226944008,-11.0192837502701,-11.3135186875626,-13.0394857502905,8.95813046548607,8.58447488630387,63.52941177724,86.7162593044506,79.6992481243232,55.8482613349612,145.00587544949,84.360189593126,30.9936189801241,28.1865144487317,-3.31356382978723,25.1834043477902,9.09933965042606,8.98033551500646,13.487838901703,1.28780826608916,-7.435738525897,13.8863048050477,32.1864162186067,12.2369026490502,24.3114058672402,11.3037431417156,58.5959438377535,20.6016173125084,15.327788697075,72.6597765824599,13.8814342041948,26.7429312542094,18.6717699389676,37.8632428235895,30.8133234329062,68.4562661954945,41.3994273078373,43.3422961285058,61.2594667032232,NA
"33",33,93.5904550499445,27.4809160305344,39.5298632765651,3.17073170731709,10.8989850169164,6.96947849074742,1.37984899765686,8.26511750726168,11.2833969465649,19.0035952747817,12.2926829268293,21.244467586566,9.91815117958594,2.76375871184812,4.03749098774334,2.19885277246653,0.398406374501992,-9.12195121951219,-6.48688046647229,-0.396825396825397,4.68096962942324,16.5784341042073,9.9946552645644,12.6599509937381,-3.50971922246221,-8.66202629543696,6.32780082987551,-0.908221797323142,-5.39358600583089,4.44659255679072,28.1757134862899,24.3296641264465,-5.39024390243902,2.81540504648074,8.6902698687794,-1.59144273415081,-3.2059186189889,-2.20472440944882,4.94876280929766,5.44973544973546,24.4824016563147,39.7923875432526,25.1796646260314,24.3778280542986,29.2948543424993,14.3401015228426,-5.42389445394576,-7.88214555527575,7.22402597402597,5.69603406973649,41.5104304198574,32.2543015456401,52.6875,16.7444413944551,41.6340235030778,18.2604272634792,37.5,23.9999999843933,15.1486097804462,24.8830682962633,21.7749314019698,-10.8056871974323,-1.86741362469198,-6.67302193519632,-4.99537464493334,16.1806208934302,-2.86532951375487,11.946446966705,27.0769230734485,19.630709437026,4.34353406543037,16.4867516998998,12.2026887182409,8.13165539095362,-5.6932965914678,-13.5904499474328,-9.971236826417,-18.3654729090928,16.553067181132,5.66210044520846,74.0106951998798,91.1795961757037,60.3651987363474,69.9683877677582,129.964747364667,91.3744075867068,36.8277119615256,29.6374067846123,-6.15452127659574,22.2453588453572,16.3417655892884,-1.49659997400631,13.0663094070688,0.551780021125838,-6.2917018607464,13.3076666397023,30.6327537648674,10.2307237231315,25.6407958415487,12.215154179969,20.1424056962279,24.4303083599381,12.9268611484949,55.4216896741058,16.6211405547881,28.8443386187747,22.7141873156603,43.1115304106843,21.4353445248297,51.390267748754,50.3403544169647,56.3818391463118,53.1483869884763,NA
"34",34,105.438401775805,48.2347328244275,36.4116094986808,5.95121951219514,14.016433059449,4.39798125450615,2.18693048685237,21.1777132294693,5.62977099236641,12.9429892141756,10.8048780487805,16.2978391043999,8.44968704862783,1.85051670271571,4.95073299687576,11.3049713193117,0.398406374501992,-9.29268292682926,-4.08163265306122,-3.22420634920635,8.49818891056005,11.2566174421845,7.74986638161411,11.6253743533896,-5.15658747300217,-2.93890177880897,-0.778008298755182,-6.73996175908222,-5.75801749271136,3.14161430642822,28.1757134862899,14.4510302003951,-7.07317073170731,6.26826029216468,6.43723693983661,2.008870336551,-5.47472256473488,3.41207349081365,-4.94876280929769,3.43915343915345,35.3260869565217,39.3931328187384,20.7080117114719,22.8506787330317,22.2161720664307,11.6243654822335,-7.08526752992915,-7.88214555527575,12.3917748917749,26.0047910566942,28.4129918141009,33.8291046952464,46.03125,30.3595937414219,39.0598768886402,15.1576805696846,42.2232824427481,20.6511627891778,16.4908916667254,28.6248830610621,38.4263495103148,-14.5971564012838,-1.3071895250461,-8.00762632723357,-2.59019425404872,8.65475072018902,2.10124164675861,9.47476826811242,30.7692307775036,25.4616132291931,11.4511352469395,12.9538763466608,24.198552218213,0.968054219855108,-7.52984389922748,-17.6308539956177,-7.86193672658773,-27.9155188083407,10.3213242408514,13.1506849250791,60.5347593827873,97.5557917140247,60.5800214926206,78.8198103369929,114.453584029118,94.9763033191842,38.6508660107459,41.865269865495,-2.70505319148936,20.7764736302095,18.1986793008521,-1.87081127342193,9.27282018700881,2.94387181725663,-4.76656953933657,13.1147872512538,33.2963829341526,12.8384933938079,25.2611479556273,18.7785562713873,21.1595130471886,15.4968552256782,13.6656080865196,98.424464172048,14.9771731037636,28.8443386187747,24.0614915717793,30.3654785420167,26.6027152590333,52.3488650901167,53.0614064585817,63.9115499697897,50.1601680855647,NA
"35",35,99.9167591564928,44.2270992366412,36.4116094986808,9.6829268292683,5.3649105848236,13.578466714732,-3.17625618328561,11.9091629257988,2.71946564885496,15.4853620955316,9.12195121951221,8.33116375943763,0.722195474241701,7.16173996635424,1.29776496034608,9.84703632887189,-4.55677290836653,-6.3170731707317,-9.08649173955296,-1.71130952380952,24.6586792978546,9.77988297575926,4.48957776590059,11.6253743533896,-8.26133909287257,-4.33101314771849,-7.31327800829876,-3.46558317399619,-6.87560738581146,2.41662638956019,29.658645775042,11.4309906858594,-11.7073170731707,7.70252324037183,-6.41247833622183,0.808765979650396,-3.40320591861899,0.603674540682418,-0.199950012496887,8.28042328042329,47.7743271221532,19.0843758317807,21.5331381421347,25.6787330316742,27.824666485162,0.786802030456856,-9.699486928903,-9.9974817426341,6.38528138528138,40.0053233963268,13.7047795088461,38.2618839311753,43.625,23.2226187208345,32.876329043089,25.4323499491353,33.3015267175573,20.8372092878304,27.6126558134674,19.8316183270012,-1.09789569549793,0.758293835800759,-2.24089634963038,-7.43565300922049,1.85013875289197,3.95108186499588,2.67430755952462,7.00308959651717,33.6410256375235,13.605442198707,15.2023692031283,10.7948969512631,34.5398138635983,3.29138431705502,-4.95867767799273,-16.3452708850003,-9.0124640469127,-21.8549127601354,2.72638752520547,19.3607305854742,69.0909091092605,79.064824664037,54.1353383539096,99.6838777604518,116.803760282745,80.7582938606485,51.048313593237,45.8031345539289,-6.15452127659574,20.5665935891688,23.2125167034609,-2.24502257283756,9.69434968164302,4.23168008334579,7.43548862710601,12.9219078628054,28.4128203337756,19.0573851311379,20.5126864631256,17.1378252308398,11.5969972132219,6.74573209199181,8.31017689261544,61.1677186435572,9.86308650280459,21.9675061780325,24.8315238919432,36.7385044763505,31.1961287992053,43.5282112633931,58.1147524278275,56.0145009520462,60.6190741305461,NA
"36",36,98.0299667036626,50.405534351145,43.9194051331255,3.53658536585367,19.1880135331078,6.24849795722184,5.15490757615203,22.9733298125165,11.8320610687023,17.43708269132,6.34146341463416,15.1002343139807,6.04236880115552,14.6839701994713,4.7825042057198,10.3967495219885,5.70219123505976,-3.53658536585365,-5.75801749271136,-4.36507936507937,26.1632766787406,12.7612148230705,4.48957776590059,18.8946365368908,0.59395248380129,-2.37174529517917,287.5,-6.19024856596559,-6.87560738581146,9.42484291928467,33.9395635142697,7.98758114592153,-9.12195121951219,6.05577689243027,-4.53082446150037,0.808765979650396,-12.7990135635018,-3.59580052493438,-1.52461884528869,13.9153439153439,46.4026915113872,42.4540857066809,22.1453287197232,32.3529411764706,24.3125510481895,2.71573604060913,-7.64720254092353,-9.9974817426341,-0.622294372294376,28.6398722384882,14.3121204119356,39.8366870807816,42.4375,23.8539665111172,41.6340235030778,28.3316378433367,25.2862595419847,15.4418604611239,18.6001917665547,38.5406922245628,-12.625800534202,-0.189573446526286,-2.98786179950718,-7.43565300922049,5.36540241976188,-4.13922858171924,-7.64087869500046,6.38516991511971,36.7179487152738,5.83090379216711,11.2537018685663,6.86947986638304,18.6142709454281,1.74249758558841,-3.85674930778013,-13.7741046878376,-9.58772771964201,-7.34618915882271,13.4371956982291,11.5068493034592,88.7700534997746,75.8767268948766,56.0687433011544,119.072708112058,122.20916568149,65.2132701521899,47.4020054947963,42.2798105328895,-3.31356382978723,27.9118448813201,33.7975820447227,-0.187105649707811,13.9093683963372,-9.56764369673322,13.5365177103273,16.5863634525158,25.305204478272,23.8716886873069,8.5469319471829,27.7120094056472,13.0213208528341,8.93345313425987,4.24731078686717,48.3780605724892,-2.55704330047951,22.7316543106017,20.7893588194183,49.6720127362245,38.2775263649043,68.4562661954945,51.8951321166172,51.7903524376476,76.6274895995658,NA
"37",37,98.2241953385128,45.8492366412214,37.5149916047014,9.31707317073172,18.0763653939101,8.43547224224946,3.56677948450924,28.6242408238712,10.925572519084,17.43708269132,4.46341463414636,13.5121062223379,4.95907558979298,11.7519826964672,5.86397500600819,4.75621414913958,0.771912350597602,-9.65853658536584,-4.47035957240038,-6.4484126984127,18.5009752020061,7.02145444413486,9.56707642971672,24.3125510481895,-3.7257019438445,1.36633152874452,-6.32780082987551,-4.56500956022945,3.52283770651119,9.42484291928467,21.5444879686626,11.6285633643805,-5.58536585365853,22.2841965471448,-10.2005446892795,7.95721367075397,-15.6350184956843,7.61154855643044,-1.52461884528869,33.3068783068783,31.0041407867495,54.431727442108,18.4721852541922,40.5542986425339,19.1124421453852,3.68020304568528,-5.42389445394576,1.71241500881389,2.46212121212121,77.1626297577855,10.6944811196198,42.257217847769,32.90625,37.057370299204,42.8931169557918,31.6378433367243,58.9694656488549,15.999999981467,22.8187919410796,42.0954162633829,-18.1152790356756,1.70616114297558,-3.73482724938397,-7.62631079022148,9.80573542670257,-5.83254937748022,-4.20248329351718,10.9165808400416,29.3333333340503,0,8.88450148335592,9.81354267361165,19.4415718727215,4.84027107389859,-6.61157024534764,-15.059687774383,-9.20421858773337,2.75482093756751,15.7740993167876,39.6347031882795,87.914438529931,77.7895855340864,58.8614393298063,119.704952591154,128.55464161249,69.1943128025677,39.9270738571484,40.0001085140334,9.26675531914895,23.294759050561,38.4399880246225,0.748422598831267,12.2232504178004,-10.6716860641782,12.5834037214928,14.8504489564795,24.1955287107511,31.2940248471702,15.9544223377348,40.8388135884838,9.76599063962559,7.83971209543289,9.60298403415859,40.593188631847,3.83568465127638,19.8663491896575,20.2118345792954,35.9889245948682,68.1338363820628,57.1428571428572,51.7007530596232,38.751050139497,77.2678821722429,NA
"38",38,76.8590455049944,8.92175572519083,39.3379707363876,13.7804878048781,16.4088931851136,15.2367219418409,6.74303566779483,26.6173752310536,10.543893129771,18.2331792501284,6.90243902439025,18.8752928924759,2.93692826191622,11.5597212208604,2.76375871184812,4.37380497131931,-0.174302788844613,-9.65853658536584,-2.42954324586977,-7.96130952380953,16.5784341042073,14.6837559208693,10.58257616248,-2.69534440511844,-4.34665226781858,5.697344676463,-2.35995850622406,-6.93116634799235,5.00485908649175,10.7056549057516,23.2512590934527,9.48348856900931,-5.58536585365853,16.6002656042497,-6.61054716513988,1.2001043569006,-8.11344019728729,10.2099737532808,1.3496625843539,27.2486772486772,35.9213250517598,25.1796646260314,17.0614852275752,34.3042986425339,22.6517832834195,-1.75126903553299,-7.84265819692158,-0.201460589272224,7.44047619047619,42.6404045781208,19.7517824135199,42.4905220180811,32.90625,38.9514136700522,30.1063234471181,37.4618514750763,58.4208015267175,15.0697674394333,27.9961649202424,20.9541627564409,-13.9066788576082,-0.379146917900369,-8.59010269805969,-6.86367969120741,14.2460684578934,-4.32737534776413,3.82043936001905,27.6004119408028,30.1538461511989,2.72108844993165,16.9792695049751,6.4769381604676,15.5118924545235,12.3910939024868,0.550964197142303,-14.5087236013126,-14.7651006736712,9.91735538005746,12.6582278338847,48.5844748767278,92.4064171356285,58.6609989469815,73.2545649856122,106.21707060983,137.250293766314,43.2227488145771,39.9270738571484,23.4195684255089,13.5279255319149,31.4795305068754,36.5830743130588,0.374211299415622,13.487838901703,-9.56764369673322,12.0113853889175,13.5005460281508,21.9755952796592,32.6980871622954,16.9039154766884,42.1148846278843,10.9865727962452,14.2207841862777,10.1568021842898,32.6227022929695,2.55728270159369,16.4279329692864,18.8642780190086,21.7432215965486,51.1005027142556,39.5012981529282,65.5006470810023,31.7721058877621,84.7385693143127,NA
"39",39,78.7735849056604,5.2719465648855,33.4852482609739,9.31707317073172,11.4306428226196,15.9577024753665,19.4740952876855,16.9263269078426,4.91412213740457,16.6666666666667,11.5365853658537,17.2871648008331,2.02214732787676,12.11247296323,11.9202114876232,0.908221797323142,4.55677290836653,-6.12195121951218,-5.19922254616131,-6.82043650793651,11.2566174421845,12.3432711061577,9.56707642971672,-4.35611216988838,1.64686825053996,-1.36633152874452,-6.92427385892116,-7.28967495219886,3.69290573372206,10.7056549057516,13.4583100167879,7.53598645215918,-2.41463414634145,14.1832669322709,-3.19385986630353,0.417427602400209,-2.83600493218249,-0.183727034120738,-0.374906273431645,38.3333333333333,35.5331262939959,20.7080117114719,15.6241682193239,26.9513574660633,19.7386332698067,-3.47715736040609,-10.4568775958954,4.60841097960211,28.0844155844156,29.4383816875166,21.1777132294693,36.2787984835229,48.40625,36.4260225089212,26.6927811975378,74.7202441505595,55.5104961832061,18.6046511576868,31.8312559879923,14.0318054293017,-17.5663311999186,0.189573471374083,-9.89729224758237,-9.34223069428092,6.84551342207544,0.564440273473921,1.52817573399258,31.307929975193,26.2564102563,9.71817299543704,15.7946693123699,17.8606476834666,7.85935883639615,5.42110358551009,-9.18273644251039,-18.5491276254255,-24.7363374749545,4.04040404818489,20.6426484817028,37.0776255732686,98.8235294374926,58.8735387834012,82.277121396702,92.3076923183166,141.715628663608,49.4786729972049,41.5679125133949,30.673486801285,14.1364361702128,33.5780558451454,28.7837446421139,-2.99344517166883,-5.05807770396255,-8.09582836940322,11.8207126113924,15.8148458987219,24.8612177920536,32.2971143101295,23.7415606142081,7.65738209485938,15.0558022320893,18.2315662696668,12.0036695293514,35.2176596065169,3.28769550093487,12.9895167489152,24.2539996518202,20.4312725414468,52.0572652745863,48.3222033161335,73.4694241488592,29.2009792475585,51.867601843122,NA
