"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4"
"1","19900102","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"2","19900103","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"3","19900104","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"4","19900105","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"5","19900108","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"6","19900109","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"7","19900110","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"8","19900111","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"9","19900112","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"10","19900115","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"11","19900116","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"12","19900117","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"13","19900118","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"14","19900119","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"15","19900122","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"16","19900123","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"17","19900124","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"18","19900125","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"19","19900126","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"20","19900129","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"21","19900130","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"22","19900131","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"23","19900201","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"24","19900202","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"25","19900205","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"26","19900206","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"27","19900207","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"28","19900208","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"29","19900209","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"30","19900212","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"31","19900213","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"32","19900214","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"33","19900215","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"34","19900216","SBAH90.b01","SBAH90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01"
"35","19900220","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"36","19900221","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"37","19900222","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"38","19900223","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"39","19900226","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"40","19900227","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"41","19900228","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"42","19900301","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"43","19900302","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"44","19900305","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"45","19900306","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"46","19900307","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"47","19900308","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"48","19900309","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"49","19900312","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"50","19900313","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"51","19900314","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"52","19900315","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"53","19900316","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"54","19900319","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"55","19900320","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"56","19900321","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"57","19900322","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"58","19900323","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"59","19900326","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"60","19900327","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"61","19900328","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"62","19900329","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"63","19900330","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"64","19900402","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"65","19900403","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"66","19900404","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"67","19900405","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"68","19900406","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"69","19900409","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"70","19900410","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"71","19900411","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"72","19900412","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"73","19900416","SBAK90.b01","SBAK90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01"
"74","19900417","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"75","19900418","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"76","19900419","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"77","19900420","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"78","19900423","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"79","19900424","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"80","19900425","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"81","19900426","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"82","19900430","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"83","19900501","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"84","19900502","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"85","19900503","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"86","19900504","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"87","19900507","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"88","19900508","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"89","19900509","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"90","19900510","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"91","19900511","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"92","19900514","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"93","19900515","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"94","19900516","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"95","19900517","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"96","19900518","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"97","19900521","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"98","19900522","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"99","19900523","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"100","19900524","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"101","19900525","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"102","19900529","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"103","19900530","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"104","19900531","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"105","19900601","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"106","19900604","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"107","19900605","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"108","19900606","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"109","19900607","SBAN90.b01","SBAN90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01"
"110","19900608","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"111","19900611","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"112","19900612","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"113","19900613","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"114","19900614","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"115","19900615","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"116","19900618","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"117","19900619","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"118","19900620","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"119","19900621","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"120","19900622","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"121","19900625","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"122","19900626","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"123","19900627","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"124","19900628","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"125","19900629","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"126","19900702","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"127","19900703","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"128","19900705","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"129","19900706","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"130","19900709","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"131","19900710","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"132","19900711","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"133","19900712","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"134","19900713","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"135","19900716","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"136","19900717","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"137","19900718","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"138","19900719","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"139","19900720","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"140","19900723","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"141","19900724","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"142","19900725","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"143","19900726","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"144","19900727","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"145","19900730","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"146","19900731","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"147","19900801","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"148","19900802","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"149","19900803","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"150","19900806","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"151","19900807","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"152","19900808","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"153","19900809","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"154","19900810","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"155","19900813","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"156","19900814","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"157","19900815","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"158","19900816","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"159","19900817","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"160","19900820","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"161","19900821","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"162","19900822","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"163","19900823","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"164","19900824","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"165","19900827","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"166","19900828","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"167","19900829","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"168","19900830","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"169","19900831","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"170","19900904","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"171","19900905","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"172","19900906","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"173","19900907","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"174","19900910","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"175","19900911","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"176","19900912","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"177","19900913","SBAV90.b01","SBAV90.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01"
"178","19900914","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"179","19900917","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"180","19900918","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"181","19900919","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"182","19900920","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"183","19900921","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"184","19900924","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"185","19900925","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"186","19900926","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"187","19900927","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"188","19900928","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"189","19901001","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"190","19901002","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"191","19901003","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"192","19901004","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"193","19901005","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"194","19901008","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"195","19901009","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"196","19901010","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"197","19901011","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"198","19901012","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"199","19901015","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"200","19901016","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"201","19901017","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"202","19901018","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"203","19901019","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"204","19901022","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"205","19901023","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"206","19901024","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"207","19901025","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"208","19901026","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"209","19901029","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"210","19901030","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"211","19901031","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"212","19901101","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"213","19901102","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"214","19901105","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"215","19901106","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"216","19901107","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"217","19901108","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"218","19901109","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"219","19901112","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"220","19901113","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"221","19901114","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"222","19901115","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"223","19901116","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"224","19901119","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
"225","19901120","SBAH91.b01","SBAH91.b01","SBAK91.b01","SBAN91.b01","SBAV91.b01","SBAH92.b01"
