,Date,Lead.Contract,CL0,CL1,CL2,CL3,CL4,CL5,CL0.value,CL1.value,CL2.value,CL3.value,CL4.value,CL5.value
996,19931227,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4445,0.4445,0.442,0.4395,0.4425,0.45
997,19931228,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4415,0.4415,0.44,0.439,0.44,0.445
998,19931229,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.449,0.4465,0.4445,0.444,0.446,0.4525
999,19931230,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4465,0.445,0.4435,0.442,0.442,0.451
1000,19940103,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.452,0.4525,0.4505,0.4485,0.448,0.455
1001,19940104,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.461,0.4585,0.4535,0.45,0.4505,0.456
1002,19940105,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4785,0.472,0.4665,0.463,0.4625,0.4655
1003,19940106,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.477,0.4725,0.467,0.464,0.4645,0.471
1004,19940107,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.48,0.4725,0.4655,0.463,0.4625,0.469
1005,19940110,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.473,0.461,0.4535,0.4505,0.4505,0.4565
1006,19940111,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.483,0.4635,0.4545,0.451,0.451,0.457
1007,19940112,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.482,0.459,0.448,0.443,0.443,0.4495
1008,19940113,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.486,0.46,0.4455,0.4415,0.4405,0.4465
1009,19940114,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.515,0.484,0.4625,0.454,0.453,0.4595
1010,19940117,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.528,0.491,0.4655,0.456,0.4555,0.4605
1011,19940118,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4935,0.4715,0.4535,0.445,0.446,0.4515
1012,19940119,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.5025,0.4735,0.4535,0.447,0.447,0.453
1013,19940120,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4765,0.4635,0.449,0.441,0.445,0.45
1014,19940121,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.4775,0.4635,0.4495,0.443,0.4435,0.449
1015,19940124,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.488,0.471,0.4545,0.4455,0.4465,0.4505
1016,19940125,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.499,0.4795,0.458,0.4485,0.448,0.453
1017,19940126,HOAG94.b01,HOAG94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,0.5195,0.49,0.466,0.453,0.451,0.456
1018,19940127,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4995,0.4695,0.4565,0.455,0.459,0.466
1019,19940128,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.491,0.4615,0.4495,0.447,0.452,0.459
1020,19940131,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.494,0.461,0.447,0.444,0.447,0.458
1021,19940201,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.515,0.4765,0.4585,0.454,0.458,0.462
1022,19940202,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.5335,0.487,0.464,0.4605,0.4645,0.471
1023,19940203,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.5295,0.4815,0.464,0.46,0.465,0.475
1024,19940204,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.516,0.474,0.457,0.4535,0.4585,0.4655
1025,19940207,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4965,0.465,0.451,0.448,0.4515,0.461
1026,19940208,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.5057,0.4666,0.4521,0.4491,0.4531,0.4596
1027,19940209,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.494,0.4545,0.4415,0.4405,0.4465,0.4555
1028,19940210,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4955,0.453,0.4395,0.439,0.4445,0.454
1029,19940211,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.5098,0.4616,0.4456,0.4431,0.4476,0.4546
1030,19940214,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.483,0.4445,0.4355,0.436,0.443,0.451
1031,19940215,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.471,0.443,0.435,0.436,0.44,0.449
1032,19940216,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4555,0.438,0.432,0.433,0.441,0.4475
1033,19940217,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.457,0.442,0.4345,0.434,0.443,0.4465
1034,19940218,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.455,0.4365,0.4295,0.4305,0.437,0.446
1035,19940222,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4695,0.447,0.434,0.4345,0.4405,0.45
1036,19940223,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4725,0.448,0.4345,0.435,0.442,0.45
1037,19940224,HOAH94.b01,HOAH94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,0.4865,0.456,0.441,0.4415,0.4485,0.45
1038,19940225,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.449,0.4335,0.433,0.44,0.4475,0.4595
1039,19940228,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4545,0.437,0.436,0.4435,0.453,0.464
1040,19940301,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4495,0.434,0.434,0.4405,0.4475,0.4585
1041,19940302,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.456,0.438,0.4375,0.4435,0.4505,0.461
1042,19940303,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.456,0.437,0.436,0.4415,0.45,0.461
1043,19940304,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.451,0.435,0.434,0.44,0.4475,0.459
1044,19940307,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4365,0.4235,0.4245,0.4325,0.441,0.4525
1045,19940308,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4365,0.424,0.423,0.4305,0.4395,0.45
1046,19940309,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.439,0.424,0.424,0.43,0.44,0.449
1047,19940310,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.432,0.42,0.4205,0.427,0.435,0.447
1048,19940311,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.435,0.4245,0.4245,0.43,0.4385,0.4495
1049,19940314,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4325,0.422,0.424,0.4295,0.4385,0.4505
1050,19940315,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4435,0.4325,0.433,0.4375,0.444,0.4545
1051,19940316,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.441,0.4315,0.4325,0.438,0.445,0.456
1052,19940317,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.45,0.4385,0.438,0.4415,0.45,0.458
1053,19940318,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.444,0.431,0.4315,0.4375,0.4445,0.455
1054,19940321,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.449,0.4345,0.435,0.439,0.4455,0.4565
1055,19940322,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4515,0.4375,0.438,0.4425,0.45,0.462
1056,19940323,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4535,0.4375,0.4365,0.4415,0.4495,0.4605
1057,19940324,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4515,0.436,0.435,0.4395,0.4465,0.458
1058,19940325,HOAJ94.b01,HOAJ94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,0.4575,0.4405,0.4375,0.4435,0.4495,0.4595
1059,19940328,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.4135,0.4135,0.419,0.4275,0.441,0.452
1060,19940329,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.418,0.4175,0.4225,0.4305,0.4425,0.452
1061,19940330,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.422,0.421,0.426,0.4335,0.444,0.4565
1062,19940331,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.43,0.426,0.43,0.436,0.4475,0.4585
1063,19940404,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.46,0.457,0.459,0.4605,0.4705,0.48
1064,19940405,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.458,0.4555,0.4585,0.4645,0.475,0.4855
1065,19940406,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.456,0.454,0.458,0.462,0.4745,0.483
1066,19940407,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.448,0.448,0.454,0.4615,0.4715,0.4825
1067,19940408,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.448,0.447,0.4525,0.46,0.4705,0.4805
1068,19940411,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.457,0.455,0.461,0.4665,0.4755,0.486
1069,19940412,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.4555,0.4535,0.457,0.4645,0.4755,0.485
1070,19940413,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.4575,0.4555,0.458,0.464,0.4755,0.485
1071,19940414,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.465,0.4605,0.4625,0.469,0.479,0.4885
1072,19940415,HOAK94.b01,HOAK94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,0.474,0.472,0.474,0.48,0.488,0.4955
1073,19940418,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.471,0.4735,0.479,0.4885,0.4985,0.507
1074,19940419,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.465,0.4675,0.474,0.4835,0.492,0.5015
1075,19940420,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.46,0.465,0.472,0.48,0.487,0.498
1076,19940421,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.468,0.47,0.4755,0.4855,0.495,0.503
1077,19940422,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.477,0.4795,0.485,0.496,0.505,0.513
1078,19940425,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4805,0.4835,0.49,0.499,0.508,0.512
1079,19940426,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4725,0.4765,0.482,0.492,0.502,0.5115
1080,19940428,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4675,0.472,0.478,0.488,0.498,0.507
1081,19940429,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.469,0.473,0.479,0.4895,0.499,0.508
1082,19940502,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4795,0.4825,0.488,0.4985,0.508,0.518
1083,19940503,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.468,0.472,0.478,0.489,0.5035,0.511
1084,19940504,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.468,0.472,0.481,0.491,0.5,0.5125
1085,19940505,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4695,0.474,0.48,0.49,0.4995,0.5105
1086,19940506,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4825,0.486,0.4915,0.499,0.5085,0.518
1087,19940509,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4835,0.486,0.491,0.5,0.509,0.518
1088,19940510,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.48,0.483,0.488,0.497,0.5075,0.516
1089,19940511,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.479,0.4825,0.487,0.4965,0.506,0.5135
1090,19940512,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.481,0.484,0.4895,0.4985,0.506,0.515
1091,19940513,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.485,0.4895,0.496,0.504,0.5125,0.519
1092,19940516,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4805,0.485,0.491,0.5,0.5105,0.5145
1093,19940517,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.472,0.4765,0.483,0.4925,0.4985,0.51
1094,19940518,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.475,0.4795,0.4865,0.495,0.505,0.512
1095,19940519,HOAM94.b01,HOAM94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,0.4775,0.4825,0.49,0.499,0.509,0.5185
1096,19940520,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4875,0.4945,0.5035,0.5135,0.522,0.53
1097,19940523,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.484,0.49,0.5005,0.51,0.5185,0.528
1098,19940524,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.482,0.4895,0.4985,0.5075,0.517,0.526
1099,19940525,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.483,0.489,0.497,0.5075,0.515,0.526
1100,19940526,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.478,0.485,0.494,0.5045,0.516,0.521
1101,19940527,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.487,0.492,0.5005,0.509,0.5165,0.526
1102,19940531,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4945,0.5,0.506,0.5145,NA,0.532
1103,19940601,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4955,0.4995,0.509,0.5185,0.527,0.535
1104,19940602,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.487,0.493,0.5025,0.512,0.524,0.5305
1105,19940603,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4815,0.488,0.498,0.505,0.514,0.525
1106,19940606,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4755,0.482,0.4925,0.502,0.5105,0.5195
1107,19940607,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.461,0.468,0.4805,0.4915,0.5,0.509
1108,19940608,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.462,0.4685,0.4785,0.488,0.4985,0.508
1109,19940609,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.468,0.475,0.485,0.4955,0.5045,0.5145
1110,19940610,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4745,0.48,0.489,0.4995,0.5095,0.518
1111,19940613,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.4735,0.479,0.488,0.497,0.5055,0.5155
1112,19940614,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.48,0.484,0.4935,0.503,0.5125,0.522
1113,19940615,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.503,0.506,0.511,0.5215,0.524,0.539
1114,19940616,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.5015,0.5065,0.513,0.5225,0.5315,0.5405
1115,19940617,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.515,0.5185,0.5255,0.535,0.544,0.551
1116,19940620,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.514,0.5185,0.526,0.5355,0.5445,0.5515
1117,19940621,HOAN94.b01,HOAN94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,0.5075,0.5125,0.5215,0.532,0.5405,0.5485
1118,19940622,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.506,0.5125,0.5215,0.532,0.541,0.5455
1119,19940623,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5055,0.512,0.5205,0.5305,0.54,0.545
1120,19940624,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5085,0.515,0.5215,0.533,0.5425,0.548
1121,19940627,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.502,0.509,0.518,0.528,0.537,0.5415
1122,19940628,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5015,0.5095,0.518,0.5255,0.5345,0.5375
1123,19940629,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.498,0.5055,0.516,0.524,0.532,0.538
1124,19940630,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5055,0.511,0.523,0.5325,0.537,0.542
1125,19940701,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.506,0.512,0.521,0.5315,0.538,0.5435
1126,19940705,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5065,0.5135,0.5215,0.529,0.5385,0.542
1127,19940706,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.4945,0.501,0.5105,0.5195,0.5295,0.5335
1128,19940707,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.4845,0.493,0.5035,0.5135,0.523,0.5285
1129,19940708,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.4895,0.4985,0.5095,0.519,0.529,0.535
1130,19940711,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.498,0.5065,0.5175,0.527,0.5375,0.5435
1131,19940712,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.505,0.514,0.5245,0.538,0.5445,0.5505
1132,19940713,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.511,0.518,0.529,0.5375,0.547,0.5525
1133,19940714,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.504,0.512,0.522,0.531,0.541,0.5465
1134,19940715,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.5035,0.512,0.5215,0.5305,0.5425,0.5465
1135,19940718,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.486,0.4955,0.5065,0.5165,0.526,0.5325
1136,19940719,HOAQ94.b01,HOAQ94.b01,HOAU94.b01,HOAV94.b01,HOAX94.b01,HOAZ94.b01,HOAF95.b01,0.4925,0.5,0.5105,0.5215,0.5315,0.537
