"","EK"
"1997-06-13",-1.08024691358025
"1997-06-16",0.62402496099844
"1997-06-17",-0.174412403100773
"1997-06-18",-2.31023709196741
"1997-06-19",1.58982511923688
"1997-06-20",-1.25195618153365
"1997-06-23",-2.06022187004754
"1997-06-24",0.323624595469256
"1997-06-25",0
"1997-06-26",0.483870967741935
"1997-06-27",0.802568218298555
"1997-06-30",-2.22929936305732
"1997-07-01",0.488599348534202
"1997-07-02",0.972447325769854
"1997-07-03",1.36436597110754
"1997-07-07",0.475059382422803
"1997-07-08",1.49724192277384
"1997-07-09",-1.24223602484472
"1997-07-10",-1.88679245283019
"1997-07-11",-0.32051282051282
"1997-07-14",-0.723472668810289
"1997-07-15",-0.404858299595142
"1997-07-16",-11.0569105691057
"1997-07-17",-3.10786106032907
"1997-07-18",0
"1997-07-21",1.88679245283019
"1997-07-22",1.75925925925926
"1997-07-23",0.0909918107370337
"1997-07-24",-0.909090909090909
"1997-07-25",-1.55963302752294
"1997-07-28",1.28146132339236
"1997-07-29",-0.621125328097517
"1997-07-30",1.2037037037037
"1997-07-31",-1.92131747483989
"1997-08-01",1.49253731343284
"1997-08-04",0.275735294117647
"1997-08-05",-0.366636113657195
"1997-08-06",0
"1997-08-07",-1.19595216191352
"1997-08-08",-0.74487895716946
"1997-08-11",-1.50093808630394
"1997-08-12",-1.14285714285714
"1997-08-13",0.192678227360308
"1997-08-14",-2.88461538461538
"1997-08-15",0.198019801980198
"1997-08-18",0.790513833992095
"1997-08-19",-0.196078431372549
"1997-08-20",6.28683693516699
"1997-08-21",-1.47874306839187
"1997-08-22",0.187617260787992
"1997-08-25",-0.655430711610487
"1997-08-26",-1.13100848256362
"1997-08-27",2.95519542421354
"1997-08-28",-2.68518518518519
"1997-08-29",-0.475737392959087
"1997-09-02",3.05927342256214
"1997-09-03",2.78293135435993
"1997-09-04",0
"1997-09-05",-0.72202166064982
"1997-09-08",0.545454545454546
"1997-09-09",-1.08499095840868
"1997-09-10",-1.46252285191956
"1997-09-11",-1.85528756957328
"1997-09-12",-0.945179584120983
"1997-09-15",-8.3969465648855
"1997-09-16",-5
"1997-09-17",-1.09649122807018
"1997-09-18",2.21729490022173
"1997-09-19",3.470715835141
"1997-09-22",3.66876310272537
"1997-09-23",0.303336703741153
"1997-09-24",-0.604838709677419
"1997-09-25",1.3184584178499
"1997-09-26",2.5025025025025
"1997-09-29",0.5859375
"1997-09-30",0.87378640776699
"1997-10-01",1.63618864292589
"1997-10-02",-2.46212121212121
"1997-10-03",-1.16504854368932
"1997-10-06",-0.785854616895874
"1997-10-07",0.297029702970297
"1997-10-08",-0.888450148075025
"1997-10-09",0.099601593625498
"1997-10-10",1.09452736318408
"1997-10-13",0.0984251968503937
"1997-10-14",1.76991150442478
"1997-10-15",-2.9951690821256
"1997-10-16",-0.099601593625498
"1997-10-17",0.398803589232303
"1997-10-20",-1.19165839126117
"1997-10-21",1.50753768844221
"1997-10-22",-1.78217821782178
"1997-10-23",-1.10887096774194
"1997-10-24",-0.917431192660551
"1997-10-27",-4.4238683127572
"1997-10-28",2.90635091496232
"1997-10-29",1.35983263598326
"1997-10-30",-1.44478844169247
"1997-10-31",0.31413612565445
"1997-11-03",5.63674321503132
"1997-11-04",-0.395256916996047
"1997-11-05",-0.694444444444444
"1997-11-06",4.3956043956044
"1997-11-07",0.287081339712919
"1997-11-10",1.14503816793893
"1997-11-11",-6.13207547169811
"1997-11-12",-1.00502512562814
"1997-11-13",-2.53807106598985
"1997-11-14",-0.104166666666667
"1997-11-17",1.66840458811262
"1997-11-18",-0.717948717948718
"1997-11-19",-0.723140495867769
"1997-11-20",0.832466181061394
"1997-11-21",1.03199174406605
"1997-11-24",-0.408580183861083
"1997-11-25",0
"1997-11-26",-0.717948717948718
"1997-11-28",0.206611570247934
