,Date,Closing.Price.0,MA.Price,,Price.1,Price.2,Price.3,Price.4,Price.5,Price.6,Price.7,Price.8,Price.9,Price.10,,Return.1,Return.2,Return.3,Return.4,Return.5,Return.6,Return.7,Return.8,Return.9,Return.10
13,24/09/98,1042.719971,1064.262,,1044.75,1048.689941,1049.02002,1017.01001,986.390015,1002.599976,988.559998,984.590027,970.679993,959.440002,,0.001946859,0.005725382,0.006041938,-0.02465663,-0.054022132,-0.038476289,-0.051941053,-0.055748375,-0.069088518,-0.07986801
14,27/10/98,1065.339966,1071.963,,1068.089966,1085.930054,1098.670044,1111.599976,1110.839966,1118.670044,1133.849976,1141.01001,1130.199951,1128.26001,,0.002581336,0.019327246,0.031285861,0.043422768,0.042709371,0.050059211,0.06430812,0.071029011,0.06088196,0.059061
15,23/09/99,1280.410034,1301.89,,1277.359985,1283.310059,1282.199951,1268.369995,1282.709961,1282.810059,1304.599976,1301.349976,1325.400024,1317.640015,,-0.002382088,0.002264919,0.001397925,-0.009403268,0.001796243,0.001874419,0.01889234,0.016354091,0.035137174,0.029076608
16,13/10/99,1285.550049,1309.946,,1283.420044,1247.410034,1254.130005,1261.319946,1289.430054,1283.609985,1301.650024,1293.630005,1281.910034,1296.709961,,-0.001656882,-0.029668246,-0.024440934,-0.018848043,0.003018167,-0.001509131,0.012523803,0.006285213,-0.002831484,0.00868104
17,18/02/00,1346.089966,1361.811,,1352.170044,1360.689941,1353.430054,1333.359985,1348.050049,1366.420044,1379.189941,1381.76001,1409.170044,1391.280029,,0.004516844,0.01084621,0.005452896,-0.009457006,0.001456131,0.01510306,0.02458972,0.026499004,0.04686171,0.033571354
18,07/03/00,1355.619995,1362.928,,1366.699951,1401.689941,1395.069946,1383.619995,1359.150024,1392.140015,1458.469971,1464.469971,1456.630005,1493.869995,,0.008173349,0.03398441,0.029101039,0.020654756,0.002603996,0.026939718,0.075869326,0.080295346,0.074512039,0.101982857
19,14/04/00,1356.560059,1383.54,,1401.439941,1441.609985,1427.469971,1434.540039,1429.859985,1477.439941,1460.98999,1464.920044,1452.430054,1468.25,,0.033083594,0.06269529,0.052271856,0.057483618,0.054033675,0.089107652,0.076981428,0.079878502,0.070671397,0.082333208
20,10/05/00,1383.050049,1387.303,,1407.810059,1420.959961,1452.359985,1466.040039,1447.800049,1437.209961,1406.949951,1400.719971,1373.859985,1399.050049,,0.017902469,0.027410369,0.050113831,0.060005052,0.046816816,0.039159763,0.017280576,0.012776054,-0.006644781,0.011568634
21,25/05/00,1381.52002,1392.548,,1378.02002,1422.449951,1420.599976,1448.810059,1477.26001,1467.630005,1457.839966,1471.359985,1461.670044,1456.949951,,-0.002533441,0.029626738,0.028287651,0.048707249,0.069300472,0.062329886,0.05524346,0.065029796,0.058015825,0.054599231
22,28/07/00,1419.890015,1423.155,,1430.829956,1438.099976,1438.699951,1452.560059,1462.930054,1479.319946,1482.800049,1472.869995,1460.25,1471.839966,,0.007704781,0.01282491,0.01324746,0.023008855,0.030312234,0.041855306,0.044306273,0.037312735,0.028424726,0.036587306
23,18/09/00,1444.51001,1445.872,,1459.900024,1451.339966,1449.050049,1448.719971,1439.030029,1427.209961,1426.569946,1458.290039,1436.51001,1436.22998,,0.010654141,0.004728216,0.003142961,0.002914456,-0.003793661,-0.011976413,-0.012419481,0.009539587,-0.00553821,-0.005732068
24,07/01/02,1164.890015,1166.712,,1160.709961,1155.140015,1156.550049,1145.599976,1138.410034,1146.189941,1127.569946,1138.880005,1127.579956,1119.310059,,-0.003588368,-0.008369889,-0.007159445,-0.016559537,-0.022731743,-0.016053081,-0.032037419,-0.022328297,-0.032028825,-0.03912812
25,05/03/02,1146.140015,1152.357,,1162.77002,1157.540039,1164.310059,1168.26001,1165.579956,1154.089966,1153.040039,1166.160034,1165.550049,1170.290039,,0.014509575,0.00994645,0.01585325,0.019299557,0.016961227,0.006936283,0.006020228,0.017467341,0.016935133,0.021070745
26,25/03/02,1131.869995,1144.179,,1138.48999,1144.579956,1147.390015,1146.540039,1136.76001,1125.400024,1126.339966,1122.72998,1125.290039,1117.800049,,0.005848724,0.01122917,0.01371184,0.012960891,0.004320297,-0.005716179,-0.004885746,-0.008075146,-0.00581335,-0.012430709
27,24/03/03,864.22998,892.58,,874.73999,869.950012,868.52002,863.5,848.179993,858.47998,880.900024,876.450012,878.849976,879.929993,,0.012161126,0.006618646,0.004964003,-0.000844659,-0.01857143,-0.006653322,0.019288898,0.014139792,0.016916789,0.018166476
28,16/04/03,879.909973,880.951,,893.580017,892.01001,911.369995,919.02002,911.429993,898.809998,914.840027,917.840027,916.919983,916.299988,,0.01553573,0.013751449,0.035753683,0.044447782,0.035821869,0.021479499,0.039697304,0.043106744,0.042061133,0.041356521
29,16/07/04,1101.390015,1103.189,,1100.900024,1108.670044,1093.880005,1096.839966,1086.199951,1084.069946,1094.829956,1095.420044,1100.430054,1101.719971,,-0.000444884,0.006609856,-0.006818665,-0.004131188,-0.013791721,-0.015725646,-0.005956163,-0.005420397,-0.00087159,0.000299581
30,22/09/04,1113.560059,1116.557,,1108.359985,1110.109985,1103.52002,1110.060059,1114.800049,1114.579956,1131.5,1135.170044,1134.47998,1142.050049,,-0.004669774,-0.003098238,-0.009016163,-0.003143073,0.001113537,0.000915889,0.016110439,0.019406214,0.018786522,0.025584601
31,13/10/04,1113.650024,1119.915,,1103.290039,1108.199951,1114.02002,1103.22998,1103.660034,1106.48999,1095.73999,1094.800049,1111.089966,1125.400024,,-0.00930273,-0.004893883,0.000332237,-0.009356659,-0.008970493,-0.006429339,-0.016082282,-0.016926301,-0.002298799,0.010550891
32,15/04/05,1142.619995,1153.506,,1145.97998,1152.780029,1137.5,1159.949951,1152.119995,1162.099976,1151.829956,1156.380005,1143.219971,1156.849976,,0.002940597,0.008891875,-0.004480925,0.015166859,0.008314225,0.017048521,0.008060388,0.012042508,0.000525088,0.012453818
33,13/05/05,1154.050049,1158.598,,1165.689941,1173.800049,1185.560059,1191.079956,1189.280029,1193.859985,1194.069946,1190.01001,1197.619995,1198.780029,,0.010086124,0.017113643,0.02730385,0.032086916,0.030527255,0.034495849,0.034677783,0.031159793,0.037753948,0.038759134
34,05/10/05,1196.390015,1200.103,,1191.48999,1195.900024,1187.329956,1184.869995,1177.680054,1176.839966,1186.569946,1190.099976,1178.140015,1195.76001,,-0.004095675,-0.000409558,-0.007572831,-0.009628984,-0.01563868,-0.016340866,-0.008208083,-0.005257515,-0.015254223,-0.000526588
35,25/10/05,1196.540039,1199.067,,1191.380005,1178.900024,1198.410034,1207.01001,1202.76001,1214.76001,1219.939941,1220.140015,1222.810059,1218.589966,,-0.004312462,-0.01474252,0.001562835,0.008750205,0.005198297,0.015227214,0.019556305,0.019723515,0.021954986,0.018428073
36,23/05/06,1256.579956,1257.857,,1258.569946,1272.880005,1280.160034,1259.869995,1270.089966,1285.709961,1288.219971,1265.290039,1263.849976,1256.150024,,0.001583656,0.012971756,0.018765283,0.002618249,0.010751413,0.023181975,0.025179468,0.006931579,0.005785561,-0.000342145
37,12/07/06,1258.599976,1263.738,,1242.280029,1236.199951,1234.48999,1236.859985,1259.810059,1249.130005,1240.290039,1260.910034,1268.880005,1268.400024,,-0.012966747,-0.017797573,-0.019156195,-0.017273154,0.000961452,-0.00752421,-0.014547861,0.001835419,0.008167829,0.007786468
38,27/07/06,1263.199951,1265.793,,1278.550049,1276.660034,1270.920044,1277.410034,1280.27002,1279.359985,1275.77002,1271.47998,1265.949951,1271.810059,,0.012151756,0.010655544,0.006111537,0.011249275,0.013513355,0.012792934,0.009950973,0.006554805,0.002177011,0.006816109
39,11/08/06,1266.73999,1270.68,,1268.209961,1285.579956,1295.430054,1297.47998,1302.300049,1297.52002,1298.819946,1292.98999,1296.060059,1295.089966,,0.001160436,0.014872796,0.022648739,0.024267008,0.028072106,0.024298617,0.025324815,0.020722485,0.023146083,0.022380264
40,03/08/07,1433.060059,1450.326,,1467.670044,1476.709961,1497.48999,1453.089966,1453.640015,1452.920044,1426.540039,1406.699951,1411.27002,1445.939941,,0.024151106,0.030459227,0.044959687,0.013977019,0.014360847,0.013858446,-0.004549719,-0.01839428,-0.015205252,0.008987678
41,28/08/07,1432.359985,1457.001,,1463.76001,1457.640015,1473.98999,1489.420044,1472.290039,1478.550049,1453.550049,1451.699951,1471.48999,1471.560059,,0.021921881,0.017649215,0.029063926,0.039836396,0.027877108,0.032247525,0.014793812,0.013502169,0.027318555,0.027367474
42,07/11/07,1475.619995,1482.945,,1474.77002,1453.699951,1439.180054,1481.050049,1470.579956,1451.150024,1458.73999,1433.27002,1439.699951,1416.77002,,-0.000576012,-0.014854803,-0.024694665,0.003679846,-0.00341554,-0.01658284,-0.011439263,-0.028699784,-0.02434234,-0.039881525
43,11/12/07,1477.650024,1485.043,,1486.589966,1488.410034,1467.949951,1445.900024,1454.97998,1453,1460.119995,1484.459961,1496.449951,1497.660034,,0.006050108,0.007281839,-0.006564527,-0.02148682,-0.015341958,-0.01668191,-0.011863451,0.004608626,0.012722855,0.013541779
44,27/12/07,1476.27002,1489.374,,1478.48999,1468.359985,1447.160034,1447.160034,1411.630005,1416.180054,1390.189941,1409.130005,1420.329956,1401.02002,,0.00150377,-0.005358122,-0.019718605,-0.019718605,-0.043786038,-0.040703913,-0.05830917,-0.045479495,-0.03789284,-0.05097306
45,22/06/09,893.039978,902.491,,895.099976,900.940002,920.26001,918.900024,927.22998,919.320007,923.330017,896.419983,898.719971,881.030029,,0.002306725,0.008846215,0.030480194,0.028957322,0.038284962,0.029427606,0.033917898,0.003784831,0.00636029,-0.013448389
46,20/05/10,1071.589966,1102.161,,1087.689941,1073.650024,1074.030029,1067.949951,1103.060059,1089.410034,1070.709961,1098.380005,1102.829956,1064.880005,,0.01502438,0.001922431,0.002277049,-0.003396836,0.029367663,0.016629558,-0.000821214,0.02500027,0.029152933,-0.006261687
47,22/06/10,1095.310059,1110.774,,1092.040039,1073.689941,1076.76001,1074.569946,1041.23999,1030.709961,1027.369995,1022.580017,1028.060059,1060.27002,,-0.002985474,-0.019738811,-0.016935888,-0.018935381,-0.04936508,-0.058978823,-0.062028157,-0.066401328,-0.06139814,-0.031990977
48,28/07/10,1106.130005,1113.948,,1101.530029,1101.599976,1125.859985,1120.459961,1127.23999,1125.810059,1121.640015,1127.790039,1121.060059,1089.469971,,-0.004158621,-0.004095386,0.017836945,0.012955038,0.019084542,0.017791809,0.014021869,0.019581816,0.013497558,-0.015061551
49,02/08/11,1254.050049,1285.408,,1260.339966,1200.069946,1199.380005,1119.459961,1172.530029,1120.76001,1172.640015,1178.810059,1204.48999,1192.76001,,0.005015683,-0.043044616,-0.043594786,-0.107324335,-0.065005396,-0.106287655,-0.064917691,-0.059997597,-0.039520001,-0.048873679
50,31/10/11,1253.300049,1274.246,,1218.280029,1237.900024,1261.150024,1253.22998,1261.119995,1275.920044,1229.099976,1239.699951,1263.849976,1251.780029,,-0.027942247,-0.01228758,0.006263444,-5.59E-05,0.006239484,0.018048348,-0.019309082,-0.01085143,0.008417718,-0.001212814
51,28/12/11,1249.640015,1259.032,,1263.02002,1257.599976,1277.060059,1277.300049,1281.060059,1277.810059,1280.699951,1292.079956,1292.47998,1295.5,,0.010707088,0.006369803,0.021942354,0.022134402,0.025143276,0.022542527,0.024855107,0.033961733,0.034281845,0.036698557
52,01/06/12,1278.040039,1284.106,,1278.180054,1285.5,1315.130005,1314.98999,1325.660034,1308.930054,1324.180054,1314.880005,1329.099976,1342.839966,,0.000109554,0.005837032,0.029020973,0.028911419,0.037260175,0.024169834,0.036102167,0.028825361,0.039951751,0.05070258
53,08/11/12,1377.51001,1380.397,,1379.849976,1380.030029,1374.530029,1355.48999,1353.329956,1359.880005,1386.890015,1387.810059,1391.030029,1409.150024,,0.001698693,0.001829402,-0.00216331,-0.015985379,-0.017553451,-0.012798459,0.006809392,0.007477295,0.009814825,0.02296899
54,13/10/14,1874.73999,1905.225,,1877.699951,1862.48999,1862.76001,1886.76001,1904.01001,1941.280029,1927.109985,1950.819946,1964.579956,1961.630005,,0.001578865,-0.006534239,-0.006390209,0.006411566,0.015612842,0.035492943,0.027934538,0.040581604,0.047921294,0.046347768
55,08/07/15,2046.680054,2055.437,,2051.310059,2076.620117,2099.600098,2108.949951,2107.399902,2124.290039,2126.639893,2128.280029,2119.209961,2114.149902,,0.002262203,0.0146286,0.02585653,0.030424832,0.029667484,0.03791994,0.03906807,0.039869434,0.035437834,0.032965508
56,20/08/15,2035.72998,2077.964,,1970.890015,1893.209961,1867.609985,1940.51001,1987.660034,1988.869995,1972.180054,1913.849976,1948.859985,1951.130005,,-0.031850965,-0.070009294,-0.082584624,-0.046774361,-0.023613125,-0.023018763,-0.031217267,-0.059870418,-0.042672651,-0.041557562
57,12/11/15,2045.969971,2063.951,,2023.040039,2053.189941,2050.439941,2083.580078,2081.23999,2089.169922,2086.590088,2089.139893,2088.870117,2090.110107,,-0.011207365,0.003528874,0.002184768,0.018382531,0.017238776,0.021114655,0.019853721,0.021099978,0.020968121,0.021574186
58,03/12/15,2049.620117,2065.091,,2091.689941,2077.070068,2063.590088,2047.619995,2052.22998,2012.369995,2021.939941,2043.410034,2073.070068,2041.890015,,0.020525669,0.013392702,0.006815883,-0.00097585,0.00127334,-0.018174159,-0.013505027,-0.00302987,0.011441121,-0.00377148
59,24/12/15,2060.98999,2061.504,,2056.5,2078.360107,2063.360107,2043.939941,2012.660034,2016.709961,1990.26001,1943.089966,1922.030029,1923.670044,,-0.00217856,0.008428045,0.00114999,-0.008272747,-0.023449874,-0.021484835,-0.034318449,-0.05720553,-0.067423889,-0.066628148
60,14/03/16,2019.640015,2019.916,,2015.930054,2027.219971,2040.589966,2049.580078,2051.600098,2049.800049,2036.709961,2035.939941,2037.050049,2055.01001,,-0.001836942,0.003753122,0.010373111,0.014824455,0.015824643,0.014933371,0.008451975,0.008070709,0.008620365,0.01751302
61,27/06/16,2000.540039,2020.804,,2036.089966,2070.77002,2098.860107,2102.949951,2088.550049,2099.72998,2097.899902,2129.899902,2137.159912,2152.139893,,0.017770165,0.035105511,0.049146763,0.051191133,0.043993126,0.049581583,0.048666791,0.064662471,0.068291496,0.075779465
62,02/04/18,2581.879883,2589.126,,2614.449951,2644.689941,2662.840088,2604.469971,2613.159912,2656.870117,2642.189941,2663.98999,2656.300049,2677.840088,,0.012614866,0.024327258,0.031357076,0.008749473,0.012115215,0.029044819,0.023358971,0.03180245,0.028824023,0.037166797
