,Date,Closing.Price.0,MA.Price,,Price.1,Price.2,Price.3,Price.4,Price.5,Price.6,Price.7,Price.8,Price.9,Price.10,,Return.1,Return.2,Return.3,Return.4,Return.5,Return.6,Return.7,Return.8,Return.9,Return.10
15,22/09/92,417.140015,417.8044,,417.440002,418.470001,414.350006,416.619995,416.799988,417.799988,416.290009,410.470001,407.570007,407.179993,,0.000719152,0.003188344,-0.006688423,-0.001246632,-0.000815139,0.001582138,-0.0020377,-0.015989869,-0.022941956,-0.023876928
16,22/10/92,414.899994,415.296001,,414.100006,418.160004,418.48999,420.130005,420.859985,418.679993,422.75,419.920013,417.109985,418.339996,,-0.001928147,0.007857339,0.008652678,0.012605474,0.014364886,0.009110627,0.018920236,0.012099347,0.005326563,0.008291159
17,08/01/93,429.049988,429.0815985,,430.950012,431.040009,433.029999,435.940002,437.149994,436.839996,435.130005,433.369995,435.48999,436.109985,,0.004428444,0.004638203,0.009276334,0.016058767,0.018878933,0.018156411,0.014170883,0.010068773,0.015009911,0.016454952
18,16/02/93,433.910004,437.8077991,,433.299988,431.899994,434.220001,435.23999,434.799988,440.869995,442.339996,443.380005,442.01001,447.899994,,-0.001405858,-0.00463232,0.000714427,0.003065119,0.00205108,0.016040172,0.019427973,0.021824804,0.018667479,0.032241686
19,02/04/93,441.390015,445.2669977,,442.290009,441.160004,442.730011,441.839996,448.369995,449.220001,448.660004,448.399994,448.940002,447.459991,,0.002038999,-0.000521106,0.003035855,0.001019463,0.015813634,0.017739382,0.016470669,0.015881598,0.017105024,0.013751956
20,20/04/93,445.100006,446.2973987,,443.630005,439.459991,437.029999,433.540009,438.01001,438.019989,438.890015,440.190002,442.459991,444.049988,,-0.003302631,-0.012671343,-0.018130773,-0.025971685,-0.015928996,-0.015906576,-0.013951901,-0.011031238,-0.005931285,-0.002359061
21,08/06/93,444.709991,445.3933996,,445.779999,445.380005,447.26001,447.709991,446.269989,447.429993,448.540009,443.679993,446.220001,445.929993,,0.00240608,0.001506631,0.005734117,0.006745969,0.0035079,0.00611635,0.008612395,-0.002316112,0.003395494,0.002743365
22,23/06/93,443.190002,445.3661987,,446.619995,447.600006,451.850006,450.690002,450.529999,449.019989,445.839996,441.429993,442.829987,448.640015,,0.007739328,0.009950595,0.019540161,0.016922764,0.016561739,0.0131546,0.005979363,-0.003971229,-0.000812327,0.012297238
23,16/07/93,445.75,446.9593982,,446.029999,447.309998,447.179993,444.51001,447.100006,449.089996,448.23999,447.190002,450.23999,448.130005,,0.000628153,0.003499715,0.003208061,-0.002781806,0.003028617,0.00749298,0.005586068,0.003230515,0.010072888,0.005339327
24,21/09/93,452.950012,453.6999989,,456.200012,457.73999,457.630005,461.799988,461.529999,460.109985,458.929993,461.279999,461.339996,461.200012,,0.007175185,0.01057507,0.010332251,0.019538527,0.018942459,0.015807424,0.013202298,0.018390522,0.01852298,0.01821393
25,04/11/93,457.48999,461.8713971,,459.570007,460.209991,460.329987,463.720001,462.640015,465.390015,463.75,466.73999,464.809998,463.619995,,0.004546585,0.005945487,0.00620778,0.013617808,0.011257132,0.017268192,0.013683381,0.020219022,0.016000368,0.013399211
26,22/11/93,459.130005,462.3417975,,461.029999,462.359985,463.059998,461.899994,461.790009,461.890015,463.109985,464.890015,466.429993,466.76001,,0.004138248,0.007035001,0.008559652,0.006033126,0.005793575,0.006011391,0.008668525,0.012545488,0.01589961,0.016618398
27,14/12/93,463.059998,463.6899988,,461.839996,463.339996,466.380005,465.850006,465.299988,467.320007,467.380005,470.540009,470.940002,470.579987,,-0.002634652,0.000604669,0.007169712,0.006025154,0.004837365,0.009199691,0.00932926,0.016153438,0.017017242,0.016239772
28,10/02/94,468.929993,470.2274005,,470.179993,470.230011,472.519989,472.790009,470.339996,467.690002,471.459991,470.690002,464.26001,466.070007,,0.002665643,0.002772307,0.007655718,0.00823154,0.003006852,-0.002644299,0.005395257,0.003753245,-0.009958806,-0.006098962
29,21/06/94,451.339996,452.0834008,,453.089996,449.630005,442.799988,447.309998,446.070007,447.630005,444.269989,446.200012,446.369995,446.130005,,0.003877343,-0.003788698,-0.018921452,-0.008928963,-0.011676317,-0.008219947,-0.015664481,-0.011388275,-0.011011656,-0.011543384
30,20/07/94,451.600006,452.3218005,,452.609985,453.109985,454.25,453.359985,452.570007,454.23999,458.26001,461.01001,460.559998,461.450012,,0.002236446,0.00334362,0.005868011,0.003897208,0.002147921,0.005845846,0.014747573,0.020837032,0.019840549,0.02181135
31,21/09/94,461.459991,462.6396002,,461.269989,459.670013,460.820007,462.049988,464.839996,462.23999,462.709991,461.73999,454.589996,453.519989,,-0.000411741,-0.003878945,-0.001386868,0.001278544,0.007324589,0.001690285,0.002708794,0.000606768,-0.01488752,-0.017206263
32,21/10/94,464.890015,465.7467992,,460.829987,461.529999,462.619995,465.850006,473.769989,472.350006,468.420013,466.51001,467.910004,462.279999,,-0.008733309,-0.00722755,-0.004882918,0.002064985,0.019101236,0.016046787,0.00759319,0.003484684,0.006496137,-0.005614266
33,15/11/94,465.029999,465.0809991,,465.619995,463.570007,461.470001,458.299988,450.089996,449.929993,452.290009,454.160004,455.170013,453.690002,,0.001268727,-0.003139565,-0.007655416,-0.014472208,-0.032126966,-0.032471036,-0.027396061,-0.023374825,-0.021202903,-0.024385517
34,30/12/94,459.269989,459.5988,,459.109985,460.709991,460.339996,460.679993,460.829987,461.679993,461.660004,461.640015,465.970001,469.380005,,-0.000348388,0.003135415,0.0023298,0.003070098,0.00339669,0.005247467,0.005203943,0.00516042,0.014588395,0.02201323
35,10/01/96,598.47998,604.9284009,,602.690002,601.809998,599.820007,608.440002,606.369995,608.23999,611.830017,613.400024,612.789978,619.960022,,0.007034524,0.005564126,0.002239051,0.016642197,0.013183423,0.016307997,0.022306572,0.024929897,0.023910571,0.035890995
36,08/04/96,644.23999,646.583601,,642.190002,633.5,631.179993,636.710022,642.48999,645,641.609985,643.609985,645.070007,647.890015,,-0.003182025,-0.016670791,-0.020271944,-0.011688141,-0.002716379,0.0011797,-0.004082337,-0.000977904,0.001288366,0.005665629
37,02/05/96,643.380005,647.6539977,,641.630005,640.809998,638.26001,644.77002,645.440002,652.090027,661.51001,665.599976,665.419983,664.849976,,-0.00272001,-0.00399454,-0.007957964,0.002160488,0.003201836,0.013537912,0.028179311,0.03453631,0.034256548,0.033370591
38,05/07/96,657.440002,664.0753968,,652.539978,654.75,656.059998,645.669983,646.190002,629.799988,628.369995,634.070007,643.559998,638.72998,,-0.007453188,-0.004091631,-0.002099057,-0.017902803,-0.017111828,-0.04204188,-0.044216973,-0.035546962,-0.021112199,-0.028458904
39,30/08/96,651.98999,655.3282019,,654.719971,655.609985,649.440002,655.679993,663.76001,663.809998,667.280029,671.150024,680.539978,683.97998,,0.004187152,0.005552225,-0.003911085,0.005659601,0.018052455,0.018129125,0.02345134,0.029387006,0.043788997,0.049065155
40,16/12/96,720.97998,724.0176013,,726.039978,731.539978,745.76001,748.869995,746.919983,751.030029,755.820007,756.789978,753.849976,740.73999,,0.007018223,0.014646728,0.034369928,0.038683481,0.035978812,0.04167945,0.048323155,0.049668505,0.045590719,0.027407155
41,19/03/97,785.77002,787.6502002,,782.650024,784.099976,790.890015,789.070007,790.5,773.880005,757.119995,759.640015,750.109985,750.320007,,-0.003970622,-0.00212536,0.006515895,0.004199686,0.006019548,-0.015131673,-0.036461082,-0.033254011,-0.04538228,-0.045114998
42,15/08/97,900.809998,912.6344019,,912.48999,926.01001,939.349976,925.049988,923.539978,920.159973,913.02002,913.700012,903.669983,899.469971,,0.012966099,0.027974836,0.042783693,0.026909104,0.025232824,0.02148064,0.013554492,0.014309359,0.003174904,-0.00148758
43,10/09/97,919.030029,926.0849988,,912.590027,923.909973,919.77002,945.640015,943,947.289978,950.51001,955.429993,951.929993,944.47998,,-0.00700739,0.005309885,0.000805187,0.028954425,0.026081815,0.030749756,0.034253485,0.039606936,0.035798573,0.027692187
44,27/10/97,876.98999,941.902998,,921.849976,919.159973,903.679993,914.619995,938.98999,940.76001,942.76001,938.030029,927.51001,921.130005,,0.051152221,0.048084908,0.030433646,0.042908135,0.07069636,0.07271465,0.074995178,0.069601751,0.057606154,0.050331264
45,18/11/97,938.22998,942.755,,944.590027,958.97998,963.090027,946.669983,950.820007,951.640015,955.400024,974.77002,971.679993,976.77002,,0.006778772,0.022116113,0.026496752,0.008995665,0.013418914,0.014292908,0.018300464,0.038945718,0.035652253,0.041077391
46,19/12/97,946.780029,949.4863989,,953.700012,939.130005,932.700012,936.460022,953.349976,970.840027,970.429993,975.039978,977.070007,966.580017,,0.007308966,-0.008080044,-0.014871477,-0.010900111,0.006939254,0.025412448,0.024979365,0.029848484,0.031992625,0.020912976
47,09/01/98,927.690002,950.1928015,,939.210022,952.119995,957.940002,950.72998,961.51001,978.599976,970.809998,963.039978,957.590027,956.950012,,0.012417963,0.02633422,0.032607875,0.024835859,0.036456152,0.054878218,0.04648104,0.038105376,0.032230621,0.031540719
48,26/05/98,1094.02002,1106.945205,,1092.22998,1097.599976,1090.819946,1090.97998,1093.219971,1082.72998,1094.829956,1113.859985,1115.719971,1118.410034,,-0.001636204,0.003272295,-0.00292506,-0.002778779,-0.000731293,-0.010319775,0.00074033,0.01813492,0.019835058,0.022293938
49,11/06/98,1094.579956,1108.9648,,1098.839966,1077.01001,1087.589966,1107.109985,1106.369995,1100.650024,1103.209961,1119.48999,1132.880005,1129.280029,,0.003891913,-0.01605177,-0.006386002,0.01144734,0.010771291,0.005545568,0.007884308,0.022757619,0.034990636,0.031701725
50,29/07/98,1125.209961,1127.492393,,1142.949951,1120.670044,1112.439941,1072.119995,1081.430054,1089.630005,1089.449951,1083.140015,1068.97998,1084.219971,,0.015765938,-0.004034729,-0.011349011,-0.047182275,-0.038908211,-0.031620726,-0.031780744,-0.03738853,-0.049972879,-0.036428748
51,09/02/99,1216.140015,1219.787795,,1223.550049,1254.040039,1230.130005,1241.869995,1224.030029,1237.280029,1239.219971,1272.140015,1271.180054,1253.410034,,0.006093076,0.031164195,0.011503601,0.021157087,0.006487751,0.017382878,0.018978042,0.04604733,0.045257979,0.030646158
52,01/03/99,1236.160034,1237.884802,,1225.5,1227.699951,1246.640015,1275.469971,1282.72998,1279.839966,1286.839966,1297.680054,1294.589966,1307.26001,,-0.008623506,-0.006843841,0.008477851,0.031800039,0.037673072,0.035335176,0.040997873,0.049767035,0.047267288,0.057516805
53,24/05/99,1306.650024,1326.240403,,1284.400024,1304.76001,1281.410034,1301.839966,1294.26001,1294.810059,1299.540039,1327.75,1334.52002,1317.329956,,-0.017028278,-0.001446458,-0.019316565,-0.003681214,-0.009482274,-0.009061313,-0.005441384,0.016148146,0.02132935,0.008173521
54,24/06/99,1315.780029,1328.410608,,1315.310059,1331.349976,1351.449951,1372.709961,1380.959961,1391.219971,1388.119995,1395.859985,1394.420044,1403.280029,,-0.00035718,0.011833245,0.027109335,0.043267059,0.049537104,0.057334767,0.054978769,0.060861203,0.05976684,0.066500477
55,29/07/99,1341.030029,1345.058604,,1328.719971,1328.050049,1322.180054,1305.329956,1313.709961,1300.290039,1297.800049,1281.430054,1301.930054,1298.160034,,-0.009179554,-0.009679112,-0.014056341,-0.026621382,-0.020372451,-0.030379625,-0.0322364,-0.044443431,-0.029156674,-0.031967961
56,27/08/99,1348.27002,1352.002407,,1324.02002,1320.410034,1331.069946,1319.109985,1357.23999,1350.449951,1344.150024,1347.660034,1351.660034,1344.130005,,-0.017986011,-0.020663506,-0.012757143,-0.021627741,0.006652948,0.001616836,-0.003055765,-0.000452421,0.002514344,-0.003070613
57,07/10/99,1317.640015,1322.713408,,1336.02002,1335.209961,1313.040039,1285.550049,1283.420044,1247.410034,1254.130005,1261.319946,1289.430054,1283.609985,,0.013949186,0.013334405,-0.003491072,-0.024354122,-0.025970653,-0.053299824,-0.048199819,-0.042743138,-0.02140946,-0.0258265
58,04/01/00,1399.420044,1399.531997,,1402.109985,1403.449951,1441.469971,1457.599976,1438.560059,1432.25,1449.680054,1465.150024,1455.140015,1455.900024,,0.001922183,0.002879698,0.03004811,0.041574317,0.02796874,0.023459687,0.035914885,0.046969443,0.039816473,0.040359562
59,24/01/00,1401.530029,1425.060796,,1410.030029,1404.089966,1398.560059,1360.160034,1394.459961,1409.280029,1409.119995,1424.969971,1424.369995,1424.23999,,0.0060648,0.00182653,-0.002119091,-0.029517737,-0.005044536,0.005529671,0.005415486,0.016724538,0.016296451,0.016203692
60,09/02/00,1411.709961,1425.464001,,1416.829956,1387.119995,1389.939941,1402.050049,1387.670044,1388.26001,1346.089966,1352.170044,1360.689941,1353.430054,,0.003626804,-0.017418568,-0.015421029,-0.006842703,-0.017028935,-0.016611026,-0.046482632,-0.042175743,-0.036140582,-0.041283202
61,14/04/00,1356.560059,1430.969392,,1401.439941,1441.609985,1427.469971,1434.540039,1429.859985,1477.439941,1460.98999,1464.920044,1452.430054,1468.25,,0.033083594,0.06269529,0.052271856,0.057483618,0.054033675,0.089107652,0.076981428,0.079878502,0.070671397,0.082333208
62,03/05/00,1415.099976,1439.305996,,1409.569946,1432.630005,1424.170044,1412.140015,1383.050049,1407.810059,1420.959961,1452.359985,1466.040039,1447.800049,,-0.003907872,0.012387838,0.006409489,-0.002091697,-0.022648525,-0.005151521,0.00414104,0.026330301,0.035997501,0.02310796
63,26/07/00,1452.420044,1457.139397,,1449.619995,1419.890015,1430.829956,1438.099976,1438.699951,1452.560059,1462.930054,1479.319946,1482.800049,1472.869995,,-0.001927851,-0.022397122,-0.014864906,-0.009859454,-0.009446367,9.64E-05,0.007236206,0.018520746,0.020916818,0.014079915
64,10/08/00,1460.25,1465.420598,,1471.839966,1491.560059,1484.430054,1479.849976,1496.069946,1491.719971,1499.47998,1498.130005,1505.969971,1508.310059,,0.007936974,0.021441574,0.016558845,0.013422343,0.024530009,0.021551084,0.026865249,0.025940767,0.031309687,0.032912213
65,14/09/00,1480.869995,1482.586397,,1465.810059,1444.51001,1459.900024,1451.339966,1449.050049,1448.719971,1439.030029,1427.209961,1426.569946,1458.290039,,-0.010169654,-0.024553124,-0.014160575,-0.019941,-0.021487333,-0.021710227,-0.028253639,-0.036235479,-0.036667668,-0.015247764
66,12/12/00,1371.180054,1378.415994,,1359.98999,1340.930054,1312.150024,1322.73999,1305.599976,1264.73999,1274.859985,1305.949951,1315.189941,1328.920044,,-0.008160901,-0.022061289,-0.043050531,-0.035327282,-0.047827474,-0.077626613,-0.070246113,-0.047572237,-0.040833524,-0.030820176
67,08/02/01,1332.530029,1335.587002,,1314.76001,1330.310059,1318.800049,1315.920044,1326.609985,1301.530029,1278.939941,1255.27002,1252.819946,1245.859985,,-0.013335549,-0.001665981,-0.010303693,-0.012464999,-0.00444271,-0.023264016,-0.040216796,-0.057979938,-0.059818602,-0.065041719
68,14/06/01,1219.869995,1239.482397,,1214.359985,1208.430054,1212.579956,1223.140015,1237.040039,1225.349976,1218.599976,1216.76001,1211.069946,1226.199951,,-0.004516883,-0.009378,-0.005976079,0.00268063,0.014075306,0.004492266,-0.00104111,-0.00254944,-0.007213924,0.005189041
69,29/10/01,1078.300049,1094.518601,,1059.790039,1059.780029,1084.099976,1087.199951,1102.839966,1118.859985,1115.800049,1118.540039,1120.310059,1118.329956,,-0.017165918,-0.017175201,0.005378769,0.008253641,0.022757967,0.037614703,0.034776962,0.03731799,0.038959481,0.037123162
70,14/01/02,1138.410034,1139.141406,,1146.189941,1127.569946,1138.880005,1127.579956,1119.310059,1128.180054,1132.150024,1133.280029,1133.060059,1100.640015,,0.006834011,-0.00952213,0.000412831,-0.009513337,-0.016777764,-0.0089862,-0.005498906,-0.004506289,-0.004699515,-0.033177869
71,03/04/02,1125.400024,1127.796001,,1126.339966,1122.72998,1125.290039,1117.800049,1130.469971,1103.689941,1111.01001,1102.550049,1128.369995,1126.069946,,0.000835207,-0.002372529,-9.77E-05,-0.006753132,0.004505018,-0.019290992,-0.012786577,-0.020303869,0.002639036,0.000595275
72,28/08/02,917.869995,923.5740027,,917.799988,916.070007,878.02002,893.400024,879.150024,893.919983,902.960022,909.580017,909.450012,886.909973,,-7.63E-05,-0.001961049,-0.043415707,-0.026659517,-0.042184592,-0.026093033,-0.016244101,-0.009031756,-0.009173394,-0.033730291
73,16/10/02,860.02002,877.3356042,,879.200012,884.390015,899.719971,890.159973,896.140015,882.5,897.650024,890.22998,882.150024,890.710022,,0.022301797,0.028336544,0.046161659,0.035045641,0.041999016,0.026138903,0.0437548,0.035127043,0.025731964,0.035685218
74,18/12/02,891.119995,893.4386047,,884.25,895.76001,897.380005,892.469971,889.659973,875.400024,879.390015,879.820007,909.030029,908.590027,,-0.007709394,0.005206947,0.007024879,0.001514921,-0.001638412,-0.017640689,-0.013163188,-0.012680658,0.020098342,0.019604579
75,17/01/03,901.780029,907.9470031,,887.619995,878.359985,887.340027,861.400024,847.47998,858.539978,864.359985,844.609985,855.700012,860.320007,,-0.015702315,-0.025970906,-0.016012776,-0.04477811,-0.060214295,-0.047949666,-0.041495756,-0.063396884,-0.051098955,-0.04597576
76,31/03/03,848.179993,848.9483996,,858.47998,880.900024,876.450012,878.849976,879.929993,878.289978,865.98999,871.580017,868.299988,885.22998,,0.012143634,0.038576754,0.033330212,0.036159758,0.037433092,0.035499523,0.020997898,0.027588512,0.023721374,0.043681751
77,01/08/03,980.150024,983.8047998,,982.820007,965.460022,967.080017,974.119995,977.590027,980.590027,990.349976,984.030029,990.51001,990.669983,,0.002724055,-0.014987504,-0.0133347,-0.006152149,-0.002611842,0.000448914,0.010406521,0.003958583,0.010569796,0.010733009
78,26/09/03,996.849976,1001.27,,1006.580017,995.969971,1018.219971,1020.23999,1029.849976,1034.349976,1039.25,1033.780029,1038.72998,1038.060059,,0.009760788,-0.000882786,0.021437524,0.023463926,0.033104279,0.037618499,0.042534007,0.037046751,0.042012344,0.041340306
79,18/11/03,1034.150024,1034.996997,,1042.439941,1033.650024,1035.280029,1052.079956,1053.890015,1058.449951,1058.199951,1070.119995,1066.619995,1064.72998,,0.008016165,-0.000483489,0.00109269,0.017337844,0.019088131,0.023497487,0.023255743,0.034782159,0.031397738,0.029570135
80,10/03/04,1123.890015,1137.133201,,1106.780029,1120.569946,1104.48999,1110.699951,1123.75,1122.319946,1109.780029,1095.400024,1093.949951,1091.329956,,-0.015223897,-0.002954087,-0.017261498,-0.011736081,-0.000124581,-0.001396995,-0.012554597,-0.025349448,-0.026639674,-0.028970859
81,13/04/04,1129.439941,1134.083196,,1128.170044,1128.839966,1134.609985,1135.819946,1118.150024,1124.089966,1139.930054,1140.599976,1135.530029,1138.109985,,-0.00112436,-0.000531215,0.004577529,0.005648822,-0.009996031,-0.004736839,0.009287889,0.009881034,0.005392131,0.00767641
82,28/04/04,1122.410034,1132.32259,,1113.890015,1107.300049,1117.48999,1119.550049,1121.530029,1113.98999,1098.699951,1087.119995,1095.449951,1097.280029,,-0.007590826,-0.01346209,-0.004383464,-0.002548075,-0.000784032,-0.007501754,-0.021124261,-0.031441307,-0.024019816,-0.022389327
83,03/06/04,1116.640015,1117.493596,,1122.5,1140.420044,1142.180054,1131.329956,1136.469971,1125.290039,1132.01001,1133.560059,1132.050049,1135.02002,,0.005247873,0.021296057,0.022872223,0.013155485,0.017758593,0.007746475,0.013764503,0.01515264,0.01380036,0.016460099
84,06/07/04,1116.209961,1119.912407,,1118.329956,1109.109985,1112.810059,1114.349976,1115.140015,1111.469971,1106.689941,1101.390015,1100.900024,1108.670044,,0.00189928,-0.006360789,-0.003045934,-0.00166634,-0.000958553,-0.004246504,-0.008528879,-0.013277024,-0.013716001,-0.006754927
85,30/08/04,1099.150024,1104.104395,,1104.23999,1105.910034,1118.310059,1113.630005,1121.300049,1116.27002,1118.380005,1123.920044,1125.819946,1128.329956,,0.00463082,0.006150216,0.017431683,0.013173799,0.020151958,0.015575668,0.01749532,0.022535613,0.024264133,0.026547724
86,14/10/04,1103.290039,1107.538206,,1108.199951,1114.02002,1103.22998,1103.660034,1106.48999,1095.73999,1094.800049,1111.089966,1125.400024,1127.439941,,0.004450246,0.00972544,-5.44E-05,0.000335356,0.002900372,-0.006843213,-0.007695157,0.007069698,0.020040048,0.021888988
87,11/01/05,1182.98999,1183.973999,,1187.699951,1177.449951,1184.52002,1195.97998,1184.630005,1175.410034,1167.869995,1163.75,1168.410034,1174.069946,,0.003981404,-0.004683082,0.001293358,0.010980642,0.00138633,-0.006407456,-0.012781169,-0.016263865,-0.012324666,-0.007540253
88,22/02/05,1184.160034,1193.810999,,1190.800049,1200.199951,1211.369995,1203.599976,1210.410034,1210.079956,1210.469971,1222.119995,1225.310059,1219.430054,,0.005607363,0.013545396,0.02297828,0.016416651,0.022167612,0.021888867,0.022218227,0.032056445,0.034750392,0.029784842
89,16/03/05,1188.069946,1194.796199,,1190.209961,1189.650024,1183.780029,1171.709961,1172.530029,1171.420044,1174.280029,1165.359985,1181.410034,1180.589966,,0.001801253,0.001329954,-0.003610829,-0.01377022,-0.013079968,-0.014014244,-0.011606991,-0.019115003,-0.005605656,-0.006295909
90,23/08/05,1217.589966,1219.516792,,1209.589966,1212.369995,1205.099976,1212.280029,1208.410034,1220.329956,1221.589966,1218.02002,1233.390015,1236.359985,,-0.006570356,-0.004287134,-0.010257961,-0.004361022,-0.007539428,0.002250339,0.003285178,0.000353201,0.012976494,0.015415714
91,20/09/05,1221.339966,1227.538804,,1210.199951,1214.619995,1215.290039,1215.630005,1215.660034,1216.890015,1227.680054,1228.810059,1226.699951,1214.469971,,-0.009121142,-0.00550213,-0.004953516,-0.004675161,-0.004650574,-0.003643499,0.005191092,0.006116309,0.00438861,-0.005624965
92,03/02/06,1264.030029,1268.912397,,1265.02002,1254.780029,1265.650024,1263.780029,1266.98999,1262.859985,1275.530029,1280,1289.380005,1287.23999,,0.000783202,-0.007317864,0.001281611,-0.00019778,0.002341686,-0.000925646,0.009097885,0.012634171,0.020054884,0.018361875
93,09/03/06,1272.22998,1276.340207,,1281.420044,1284.130005,1297.47998,1303.02002,1305.329956,1307.25,1305.079956,1297.22998,1305.040039,1301.670044,,0.007223587,0.009353674,0.019847041,0.024201631,0.02601729,0.027526485,0.025820784,0.019650535,0.025789409,0.023140521
94,11/04/06,1286.569946,1287.877805,,1288.119995,1289.119995,1285.329956,1307.280029,1309.930054,1311.459961,1311.280029,1308.109985,1301.73999,1305.410034,,0.001204792,0.001982052,-0.000963795,0.016097129,0.018156889,0.019346026,0.019206171,0.016742221,0.011791076,0.014643656
95,12/05/06,1291.23999,1300.978,,1294.5,1292.079956,1270.319946,1261.810059,1267.030029,1262.069946,1256.579956,1258.569946,1272.880005,1280.160034,,0.002524713,0.000650511,-0.016201515,-0.022791992,-0.018749389,-0.022590722,-0.026842442,-0.025301295,-0.014218879,-0.008580865
96,05/07/06,1270.910034,1275.315593,,1274.079956,1265.47998,1267.339966,1272.430054,1258.599976,1242.280029,1236.199951,1234.48999,1236.859985,1259.810059,,0.002494214,-0.004272572,-0.002809064,0.001196009,-0.009686018,-0.022527169,-0.027311204,-0.028656666,-0.026791864,-0.008733879
97,27/02/07,1399.040039,1431.864001,,1406.819946,1403.170044,1387.170044,1374.119995,1395.410034,1391.969971,1401.890015,1402.839966,1406.599976,1377.949951,,0.005560889,0.002952028,-0.008484385,-0.017812245,-0.00259464,-0.005053514,0.002037094,0.002716096,0.00540366,-0.015074685
98,28/03/07,1417.22998,1425.752805,,1422.530029,1420.859985,1424.550049,1437.77002,1439.369995,1443.76001,1444.609985,1448.390015,1438.869995,1447.800049,,0.003739724,0.002561338,0.005165054,0.014493089,0.015622034,0.018719636,0.01931938,0.021986576,0.015269233,0.021570295
