,Date,Closing.Price.0,MA.Price,,Price.1,Price.2,Price.3,Price.4,Price.5,Price.6,Price.7,Price.8,Price.9,Price.10,,Return.1,Return.2,Return.3,Return.4,Return.5,Return.6,Return.7,Return.8,Return.9,Return.10
96,0013-10-08,1655.449951,1662.084103,,1656.400024,1692.560059,1703.199951,1710.140015,1698.060059,1721.540039,1733.150024,1744.5,1744.660034,1754.670044,,0.000573906,0.022416931,0.028844122,0.033036374,0.025739291,0.039922734,0.046935924,0.053792051,0.053888722,0.059935423
97,0014-02-03,1741.890015,1769.328602,,1755.199951,1751.640015,1773.430054,1797.02002,1799.839966,1819.75,1819.26001,1829.829956,1838.630005,1840.76001,,0.007641089,0.005597368,0.018106791,0.031649533,0.033268433,0.044698566,0.044417268,0.050485358,0.05553737,0.056760182
98,0014-04-11,1815.689941,1828.0079,,1830.609985,1842.97998,1862.310059,1864.849976,1871.890015,1879.550049,1875.390015,1878.609985,1863.400024,1869.430054,,0.008217286,0.015030121,0.025676255,0.027075127,0.030952462,0.035171263,0.032880104,0.034653518,0.026276559,0.029597627
99,0014-08-07,1909.569946,1913.212695,,1931.589966,1936.920044,1933.75,1946.719971,1955.180054,1955.060059,1971.73999,1981.599976,1986.51001,1992.369995,,0.011531403,0.014322648,0.012662565,0.019454655,0.023885016,0.023822177,0.032557092,0.037720551,0.040291828,0.043360574
100,0014-10-01,1946.160034,1957.610295,,1946.170044,1967.900024,1964.819946,1935.099976,1968.890015,1928.209961,1906.130005,1874.73999,1877.699951,1862.48999,,5.14E-06,0.01117071,0.009588067,-0.005683016,0.0116794,-0.009223328,-0.020568724,-0.03669793,-0.035177006,-0.042992376
101,0014-10-27,1961.630005,1961.854995,,1985.050049,1982.300049,1994.650024,2018.050049,2017.810059,2012.099976,2023.569946,2031.209961,2031.920044,2038.26001,,0.011939073,0.010537178,0.01683295,0.028761817,0.028639475,0.025728588,0.031575751,0.035470479,0.035832465,0.039064454
102,0014-12-16,1972.73999,1987.972102,,2012.890015,2061.22998,2070.649902,2078.540039,2082.169922,2081.879883,2088.77002,2090.570068,2080.350098,2058.899902,,0.020352416,0.044856388,0.049631433,0.053631016,0.055471037,0.055324013,0.058816687,0.059729148,0.054548551,0.04367525
103,0015-01-06,2002.609985,2003.103201,,2025.900024,2062.139893,2044.810059,2028.26001,2023.030029,2011.27002,1992.670044,2019.420044,2022.550049,2032.119995,,0.011629843,0.029726162,0.021072537,0.012808298,0.010196715,0.004324374,-0.004963493,0.008394075,0.009957038,0.014735775
104,0015-01-28,2002.160034,2009.979602,,2021.25,1994.98999,2020.849976,2050.030029,2041.51001,2062.52002,2055.469971,2046.73999,2068.590088,2068.530029,,0.009534685,-0.003581154,0.009334889,0.023909175,0.019653762,0.030147433,0.026626212,0.02226593,0.033179193,0.033149196
105,0015-03-11,2040.23999,2040.271003,,2065.949951,2053.399902,2081.189941,2074.280029,2099.5,2089.27002,2108.100098,2104.419922,2091.5,2061.050049,,0.01260144,0.006450178,0.020071144,0.016684331,0.029045608,0.024031501,0.033260846,0.03145705,0.0251245,0.010199809
106,0015-03-26,2056.149902,2056.672102,,2061.02002,2086.23999,2067.889893,2059.689941,2066.959961,2080.620117,2076.330078,2081.899902,2091.179932,2102.060059,,0.002368562,0.01463419,0.005709696,0.001721683,0.005257427,0.011900988,0.009814545,0.012523406,0.01703671,0.022328215
107,0015-06-08,2079.280029,2083.976404,,2080.149902,2105.199951,2108.860107,2094.110107,2084.429932,2096.290039,2100.439941,2121.23999,2109.98999,2122.850098,,0.000418353,0.012465816,0.014226116,0.007132314,0.002476772,0.008180721,0.010176557,0.020180043,0.014769517,0.020954402
108,0015-06-29,2057.639893,2095.451102,,2063.110107,2077.419922,2076.780029,2068.76001,2081.340088,2046.680054,2051.310059,2076.620117,2099.600098,2108.949951,,0.002658489,0.009612969,0.009301985,0.005404307,0.011518145,-0.005326413,-0.003076259,0.009224269,0.020392395,0.024936364
109,0015-07-24,2079.649902,2095.672102,,2067.639893,2093.25,2108.570068,2108.629883,2103.840088,2098.040039,2093.320068,2099.840088,2083.560059,2077.570068,,-0.005775015,0.006539609,0.013906267,0.013935029,0.011631855,0.0088429,0.006573302,0.009708454,0.0018802,-0.001000089
110,0015-08-11,2084.070068,2097.685404,,2086.050049,2083.389893,2091.540039,2102.439941,2096.919922,2079.610107,2035.72998,1970.890015,1893.209961,1867.609985,,0.000950055,-0.000326369,0.003584319,0.008814422,0.00616575,-0.002140024,-0.02319504,-0.054307221,-0.091580466,-0.10386411
111,0015-11-13,2023.040039,2035.163601,,2053.189941,2050.439941,2083.580078,2081.23999,2089.169922,2086.590088,2089.139893,2088.870117,2090.110107,2080.409912,,0.014903265,0.013543925,0.02992528,0.028768561,0.032688371,0.031413144,0.032673527,0.032540176,0.03315311,0.028358249
112,0015-12-11,2012.369995,2031.696899,,2021.939941,2043.410034,2073.070068,2041.890015,2005.550049,2021.150024,2038.969971,2064.290039,2060.98999,2056.5,,0.00475556,0.015424618,0.030163475,0.014669281,-0.003389012,0.004363029,0.013218233,0.025800446,0.024160564,0.021929369
113,0016-01-04,2012.660034,2024.610903,,2016.709961,1990.26001,1943.089966,1922.030029,1923.670044,1938.680054,1890.280029,1921.839966,1880.329956,1881.329956,,0.002012226,-0.011129562,-0.034566229,-0.045029962,-0.044215113,-0.036757316,-0.060805105,-0.045124396,-0.065748848,-0.065251993
114,0016-03-08,1979.26001,1999.658799,,1989.26001,1989.569946,2022.189941,2019.640015,2015.930054,2027.219971,2040.589966,2049.580078,2051.600098,2049.800049,,0.005052393,0.005208985,0.02168989,0.020401567,0.018527148,0.024231259,0.030986306,0.035528464,0.036549058,0.035639602
115,0016-06-27,2000.540039,2033.310997,,2036.089966,2070.77002,2098.860107,2102.949951,2088.550049,2099.72998,2097.899902,2129.899902,2137.159912,2152.139893,,0.017770165,0.035105511,0.049146763,0.051191133,0.043993126,0.049581583,0.048666791,0.064662471,0.068291496,0.075779465
116,0016-10-11,2136.72998,2137.5995,,2139.179932,2132.550049,2132.97998,2126.5,2139.600098,2144.290039,2141.340088,2141.159912,2151.330078,2143.159912,,0.001146589,-0.001956228,-0.001755018,-0.00478768,0.001343229,0.003538144,0.002157553,0.00207323,0.006832917,0.003009239
117,0018-02-08,2581,2637.539709,,2619.550049,2656,2662.939941,2698.629883,2731.199951,2732.219971,2716.26001,2701.330078,2703.959961,2747.300049,,0.01493609,0.029058504,0.031747362,0.045575313,0.058194479,0.058589683,0.052406048,0.046621495,0.047640434,0.06443241
118,0018-03-22,2643.689941,2690.351809,,2588.26001,2658.550049,2612.620117,2605,2640.870117,2581.879883,2614.449951,2644.689941,2662.840088,2604.469971,,-0.02096688,0.005620972,-0.011752446,-0.014634826,-0.001066624,-0.023380222,-0.011060295,0.000378259,0.007243719,-0.014835314
119,0018-04-19,2693.129883,2701.642104,,2670.139893,2670.290039,2634.560059,2639.399902,2666.939941,2669.909912,2648.050049,2654.800049,2635.669922,2629.72998,,-0.008536532,-0.008480781,-0.021747865,-0.019950757,-0.009724723,-0.008621928,-0.016738827,-0.014232449,-0.021335756,-0.023541346
