"","Year 1995","Sharpe.Ratios"," ","Year 1996","Sharpe.Ratios"," ","Year 1997","Sharpe.Ratios"," ","Year 1998","Sharpe.Ratios"," ","Year 1999","Sharpe.Ratios"," ","Year 2000","Sharpe.Ratios"," ","Year 2001","Sharpe.Ratios"," ","Year 2002","Sharpe.Ratios"," ","Year 2003","Sharpe.Ratios"," ","Year 2004","Sharpe.Ratios"," ","Year 2005","Sharpe.Ratios"," ","Year 2006","Sharpe.Ratios"," ","Year 2007","Sharpe.Ratios"," ","Year 2008","Sharpe.Ratios"," ","Year 2009","Sharpe.Ratios"," ","Year 2010","Sharpe.Ratios"," ","Year 2011","Sharpe.Ratios"," ","Year 2012","Sharpe.Ratios"," ","Year 2013","Sharpe.Ratios"," ","Year 2014","Sharpe.Ratios"," ","Year 2015","Sharpe.Ratios"," ","Year 2016","Sharpe.Ratios"," ","Years","Sharpe.Ratios","Spaces"
"481",NA,NA," ","Fund-74987",0.0257101710876707," ","Fund-1484",0.0276715863414553," ","Fund-2502",0.011639549977868," ","Fund-1509",0.0378764487240366," ","Fund-70995",0.0324427049545123," ","Fund-1779",0.0293549277427261," ","Fund-3220",0.026785724298434," ","Fund-33727",0.0552992085982178," ","Fund-37915",0.0346652720471792," ","Fund-35755",0.0349378900753448," ","Fund-1989",0.0515514006300727," ","Fund-73584",0.038157948715695," ","Fund-36047",0.0134822663422126," ","Fund-52332",0.0478429620855017," ","Fund-1239",0.0241289335411053," ","Fund-79722",0.00542393166815877," ","Fund-71814",0.0214821726202193," ","Fund-76790",0.0326783033607648," ","Fund-76667",0.0118413583978547," ","Fund-442",0.00655077820575745," ","Fund-1293",0.00669750994329936," ","Fund-70498",0.0238631755293777," "
"482",NA,NA," ","Fund-2207",0.0256344989881796," ","Fund-2533",0.0276662303543573," ","Fund-4364",0.0116220586601606," ","Fund-1733",0.0378211734557418," ","Fund-2850",0.0324282444424651," ","Fund-34049",0.0293504424645282," ","Fund-5188",0.0267798811551072," ","Fund-74441",0.0552918697841561," ","Fund-35777",0.0346404535240347," ","Fund-39668",0.0348918299994775," ","Fund-35941",0.0514330145385765," ","Fund-74142",0.0380720286729605," ","Fund-52716",0.0134419379422066," ","Fund-49467",0.0478172547610259," ","Fund-74194",0.0241018856736798," ","Fund-77055",0.00540307341129548," ","Fund-71769",0.0214552157632459," ","Fund-79604",0.0326159317203975," ","Fund-80222",0.0118409861299445," ","Fund-82702",0.00645995441283435," ","Fund-81621",0.00668999695281809," ","Fund-4866",0.0238333320844211," "
"483",NA,NA," ","Fund-809",0.0256226763662891," ","Fund-4320",0.0276147061774456," ","Fund-2936",0.0115681663328217," ","Fund-2816",0.0378186649437325," ","Fund-2384",0.0324066139529578," ","Fund-4560",0.0293272418128659," ","Fund-2394",0.0267758377889197," ","Fund-82580",0.055270938069086," ","Fund-57422",0.0345995333468034," ","Fund-71991",0.0348601234703754," ","Fund-42984",0.0514127932150408," ","Fund-33471",0.0380420037873504," ","Fund-76042",0.0133748735152686," ","Fund-75078",0.0478155479075085," ","Fund-77944",0.0240754869076504," ","Fund-50081",0.00540146112335831," ","Fund-1688",0.021451616955242," ","Fund-33972",0.0326087208752875," ","Fund-54465",0.011811209305393," ","Fund-77877",0.00643914595615775," ","Fund-35296",0.00664066398991244," ","Fund-73012",0.023643605848497," "
"484",NA,NA," ","Fund-470",0.0255878149599943," ","Fund-1418",0.0276089627081217," ","Fund-3033",0.0115580940394563," ","Fund-33409",0.0378177203166136," ","Fund-2236",0.0321480610664449," ","Fund-2917",0.0292335607533639," ","Fund-2108",0.0267608711095602," ","Fund-2327",0.0552100165988804," ","Fund-78807",0.0345994235126773," ","Fund-74679",0.0347924612814332," ","Fund-39206",0.0513652781334109," ","Fund-34929",0.0379568884302026," ","Fund-1617",0.0133728507067028," ","Fund-73462",0.0477901894480935," ","Fund-37723",0.0240194548309926," ","Fund-51007",0.00538891008283596," ","Fund-45501",0.0214361863972874," ","Fund-70026",0.0325939820721308," ","Fund-80676",0.0117891328885971," ","Fund-72596",0.00643263555617568," ","Fund-36840",0.00663740440039932," ","Fund-76002",0.0236324275644518," "
"485",NA,NA," ","Fund-2903",0.0255823211927337," ","Fund-251",0.027608212371505," ","Fund-2753",0.011557357977573," ","Fund-450",0.0377657279129592," ","Fund-4463",0.0321334732011903," ","Fund-70614",0.029204630110115," ","Fund-38004",0.0267473374355033," ","Fund-37534",0.0551554641376715," ","Fund-24254",0.034592353587322," ","Fund-73023",0.0347917416392799," ","Fund-42168",0.0513571493009144," ","Fund-2302",0.0379493984321146," ","Fund-73100",0.0133342272207071," ","Fund-5209",0.0477763609033298," ","Fund-77598",0.0240077240702503," ","Fund-43329",0.0053761399410193," ","Fund-41387",0.0214275707515923," ","Fund-75875",0.0325875900990186," ","Fund-72908",0.0117553751992297," ","Fund-74507",0.00639998580949761," ","Fund-55909",0.00657993924663704," ","Fund-35713",0.0234894805983604," "
"486",NA,NA," ","Fund-71769",0.0255805853178084," ","Fund-2774",0.0275998570073177," ","Fund-203",0.0115538362093389," ","Fund-2357",0.0377249115932426," ","Fund-2775",0.0320373027325444," ","Fund-2707",0.0291253520867189," ","Fund-2018",0.0267421228488638," ","Fund-77083",0.0551270010157396," ","Fund-54062",0.034592353587322," ","Fund-71938",0.0347583652757338," ","Fund-1482",0.0513040343825069," ","Fund-74823",0.037912639888907," ","Fund-50547",0.0133307565300006," ","Fund-39471",0.0477165031354683," ","Fund-53942",0.0240013640395183," ","Fund-51361",0.00536720281950014," ","Fund-41388",0.0214275707515923," ","Fund-45090",0.0325808589964543," ","Fund-74430",0.0117255023053359," ","Fund-70253",0.00636013502690522," ","Fund-81959",0.00657038021054735," ","Fund-50630",0.0234307251419174," "
"487",NA,NA," ","Fund-836",0.0254981099185624," ","Fund-497",0.027521934025349," ","Fund-3017",0.0115480495461368," ","Fund-78217",0.0377246946924869," ","Fund-2209",0.0319008413574683," ","Fund-799",0.0291233308013309," ","Fund-2488",0.0266728617606235," ","Fund-202",0.0551062135529415," ","Fund-56576",0.0345385080733444," ","Fund-75868",0.0347515217158794," ","Fund-42520",0.0511223794690602," ","Fund-4920",0.0378967161277252," ","Fund-39477",0.0132351515925379," ","Fund-39489",0.0476946967100829," ","Fund-50617",0.0239903489236818," ","Fund-35608",0.00531195637946467," ","Fund-1188",0.0214245138619868," ","Fund-45462",0.0325406756725107," ","Fund-74928",0.011717108037329," ","Fund-77693",0.00634374539288118," ","Fund-75938",0.0065681359110651," ","Fund-82980",0.0233690535940841," "
"488",NA,NA," ","Fund-70607",0.0254752075827153," ","Fund-37730",0.0275139044897431," ","Fund-2381",0.0115201637239634," ","Fund-34261",0.0376922665523493," ","Fund-35516",0.0318889398610121," ","Fund-44912",0.029084810060904," ","Fund-1047",0.0266048095563728," ","Fund-5095",0.0550706774076006," ","Fund-38785",0.0345317680516253," ","Fund-71791",0.0347476296228092," ","Fund-57894",0.0511176143827462," ","Fund-33859",0.0378679384850267," ","Fund-72289",0.0131087064322713," ","Fund-4369",0.0476447526522429," ","Fund-78004",0.0239789350053224," ","Fund-43537",0.00529044257667716," ","Fund-77243",0.0214240795607528," ","Fund-77308",0.0325256375176742," ","Fund-78318",0.0116960003410273," ","Fund-70018",0.00633472774203838," ","Fund-39340",0.00654599451553786," ","Fund-72530",0.0232837354483324," "
"489",NA,NA," ","Fund-1438",0.0253918176643104," ","Fund-2438",0.0275094479659859," ","Fund-34221",0.011508367179463," ","Fund-2622",0.0376659834587456," ","Fund-3064",0.0318743263916503," ","Fund-36060",0.0290571171812901," ","Fund-33649",0.0265090214973146," ","Fund-2685",0.0549845571933497," ","Fund-464",0.0344939281529034," ","Fund-71980",0.0346890833244915," ","Fund-57896",0.0511176143827462," ","Fund-76870",0.0378604328847756," ","Fund-58119",0.0130759140511578," ","Fund-76871",0.0476424942662181," ","Fund-75883",0.0239774477402173," ","Fund-40993",0.00528130515280233," ","Fund-78386",0.021409571184403," ","Fund-73322",0.0325134486619494," ","Fund-36061",0.0116270519209689," ","Fund-73323",0.00631777204459812," ","Fund-76540",0.00651319056905687," ","Fund-4962",0.0232701934908359," "
"490",NA,NA," ","Fund-2803",0.0253161016973866," ","Fund-4092",0.027505780950813," ","Fund-2596",0.0115056225605565," ","Fund-33780",0.0376397215718791," ","Fund-2865",0.0318582073557126," ","Fund-1401",0.0290329355613353," ","Fund-2693",0.026404967546068," ","Fund-4311",0.0549059313758783," ","Fund-48765",0.0344927764058355," ","Fund-35929",0.0346785376793616," ","Fund-72078",0.0511106063597016," ","Fund-72281",0.0378286579291957," ","Fund-72303",0.0130748070435855," ","Fund-83131",0.0476234228903194," ","Fund-3475",0.023967327186167," ","Fund-74826",0.0052774474601477," ","Fund-49920",0.0214064961775699," ","Fund-71124",0.0324906255756375," ","Fund-2230",0.0116189547370572," ","Fund-42462",0.00631722072301809," ","Fund-45502",0.00650603148872053," ","Fund-76035",0.0232283865156838," "
"491",NA,NA," ","Fund-1263",0.0252739720171118," ","Fund-2921",0.027461008189291," ","Fund-36873",0.0114887742203481," ","Fund-34354",0.0376099760885881," ","Fund-2132",0.0316491371653282," ","Fund-50930",0.0290321914000891," ","Fund-54298",0.0263735587710542," ","Fund-1991",0.0548478581820404," ","Fund-39193",0.0344765111505997," ","Fund-40326",0.0346782780785908," ","Fund-48801",0.051040437824015," ","Fund-3931",0.037804102471697," ","Fund-37307",0.0130482089047238," ","Fund-34935",0.047478165866809," ","Fund-35962",0.0238920957444751," ","Fund-4504",0.00523230211285416," ","Fund-46162",0.0213871903787901," ","Fund-83161",0.0324744465625128," ","Fund-74933",0.0116124142986932," ","Fund-70016",0.00631550702583425," ","Fund-70178",0.0064830096734279," ","Fund-33818",0.0231252177179663," "
"492",NA,NA," ","Fund-2660",0.0251894009057923," ","Fund-3712",0.0274451461665351," ","Fund-4919",0.0114812537052074," ","Fund-2160",0.0376025472206443," ","Fund-71808",0.0316318122630929," ","Fund-38129",0.0290053037649195," ","Fund-1904",0.0263688639756906," ","Fund-36456",0.0548454967835865," ","Fund-35784",0.0344461520177878," ","Fund-34552",0.0346339795440897," ","Fund-77116",0.0509771668315029," ","Fund-43418",0.0377989778394824," ","Fund-74268",0.0130233230194601," ","Fund-2695",0.0474658682870492," ","Fund-70899",0.023864956158212," ","Fund-56955",0.00522144279048047," ","Fund-80198",0.0213838361859829," ","Fund-71930",0.0324715439768577," ","Fund-81043",0.0115974966077742," ","Fund-70019",0.00630776664169726," ","Fund-72508",0.00645693957056939," ","Fund-34993",0.0230848278930103," "
"493",NA,NA," ","Fund-1937",0.0251674070282753," ","Fund-73360",0.0273993539193569," ","Fund-1746",0.0114618847105563," ","Fund-251",0.037574564272407," ","Fund-35338",0.0315414006257107," ","Fund-73332",0.0289071047673271," ","Fund-35879",0.026367614866581," ","Fund-1324",0.0548066561804719," ","Fund-71701",0.0344385409154939," ","Fund-34458",0.0345748971089962," ","Fund-37705",0.0509429089245877," ","Fund-72127",0.0377867645460971," ","Fund-72470",0.0129172809885015," ","Fund-71784",0.0474521881180003," ","Fund-73843",0.0238579393016666," ","Fund-77589",0.00518830133105642," ","Fund-71951",0.0213811169873383," ","Fund-71121",0.0324686708594849," ","Fund-75971",0.0115770645417098," ","Fund-78058",0.00625759696408454," ","Fund-40164",0.00644968680903233," ","Fund-70221",0.0230590460196956," "
"494",NA,NA," ","Fund-2006",0.0250327804692898," ","Fund-1775",0.0273766735065848," ","Fund-2160",0.011453767706035," ","Fund-37597",0.0375690547196748," ","Fund-82",0.0315171999548875," ","Fund-70761",0.0289047962371966," ","Fund-71763",0.026367094425737," ","Fund-2418",0.0547827327083405," ","Fund-40482",0.0344170682131766," ","Fund-51465",0.0344931855536919," ","Fund-57725",0.0509315895205122," ","Fund-78310",0.0377428580095453," ","Fund-2327",0.0128132580517026," ","Fund-82134",0.0474507831085522," ","Fund-72115",0.023845956206625," ","Fund-50849",0.00518611711302292," ","Fund-44154",0.0213772544458535," ","Fund-54487",0.0324644789692694," ","Fund-73459",0.0115290966415864," ","Fund-70475",0.00622408950573428," ","Fund-40165",0.00639125895692127," ","Fund-1779",0.0230057076568262," "
"495",NA,NA," ","Fund-2774",0.0249911262721483," ","Fund-70614",0.0273689690742988," ","Fund-2542",0.0114309236841723," ","Fund-3132",0.0375334479676998," ","Fund-2471",0.0315122158430906," ","Fund-2980",0.0288643349175984," ","Fund-181",0.026322125769565," ","Fund-35883",0.0547417549325606," ","Fund-44654",0.0344078071285722," ","Fund-43909",0.0344792986088051," ","Fund-42278",0.0509004402110144," ","Fund-70235",0.0377047786946331," ","Fund-36935",0.0127708742504492," ","Fund-71783",0.0474081002049133," ","Fund-72250",0.0238303263340339," ","Fund-34692",0.00517735790637551," ","Fund-34111",0.021365271687189," ","Fund-80015",0.0323812429489173," ","Fund-70782",0.0115264235097659," ","Fund-38135",0.00618667469251645," ","Fund-80675",0.00637659707383301," ","Fund-83174",0.0229686646817573," "
"496",NA,NA," ","Fund-759",0.024983344202668," ","Fund-3194",0.0273260115671748," ","Fund-1925",0.0114206867803151," ","Fund-1187",0.0374783278002927," ","Fund-2247",0.0314121959343914," ","Fund-38004",0.0287670510807491," ","Fund-33966",0.0262914565340942," ","Fund-70745",0.0546867183630483," ","Fund-82704",0.0344058422718474," ","Fund-51464",0.0344156253864769," ","Fund-2405",0.0508070354467423," ","Fund-71131",0.0376637459227919," ","Fund-1471",0.0127669033984579," ","Fund-34257",0.0474030356333676," ","Fund-58110",0.0238076650395302," ","Fund-35862",0.00516942722042169," ","Fund-70634",0.0213650163487124," ","Fund-46781",0.0323676183613028," ","Fund-76842",0.0115184170821046," ","Fund-58057",0.00618223606795453," ","Fund-39290",0.00637039772002675," ","Fund-70799",0.0229045363742619," "
"497",NA,NA," ","Fund-315",0.0249261304375887," ","Fund-3004",0.0273031085043691," ","Fund-1701",0.0114072115403395," ","Fund-2395",0.0374734321616517," ","Fund-1275",0.0313512419596233," ","Fund-4652",0.0287442093688489," ","Fund-2703",0.0262623921478518," ","Fund-35870",0.0546224384155291," ","Fund-81885",0.0343322925730431," ","Fund-51652",0.0343984110163185," ","Fund-2387",0.0508049665121," ","Fund-76913",0.0376559031881619," ","Fund-57965",0.0127650585019103," ","Fund-39693",0.0473901605796734," ","Fund-75081",0.0237969152890501," ","Fund-82634",0.00515643311410284," ","Fund-35201",0.0213521843073727," ","Fund-71812",0.0323670442317327," ","Fund-72825",0.0114692017877364," ","Fund-70354",0.0061709155252451," ","Fund-72092",0.0063488627998166," ","Fund-77802",0.0228383764261452," "
"498",NA,NA," ","Fund-1035",0.0248816421135266," ","Fund-37597",0.0272540933600346," ","Fund-2413",0.0114069438306438," ","Fund-383",0.0374163727080319," ","Fund-2208",0.031319771746681," ","Fund-4663",0.0287035490561282," ","Fund-1647",0.0262481880365322," ","Fund-1536",0.0545015986745363," ","Fund-39729",0.0342732267180471," ","Fund-1903",0.0343741610156076," ","Fund-70769",0.0507819275023262," ","Fund-57850",0.0376505071129998," ","Fund-72372",0.0127260542708246," ","Fund-71316",0.0473058280162945," ","Fund-1989",0.0237626144685486," ","Fund-77123",0.00507595986333053," ","Fund-2230",0.0213462108842437," ","Fund-72612",0.0323659755746109," ","Fund-72692",0.0114600186919074," ","Fund-80324",0.00615206578799394," ","Fund-3136",0.00631996976049638," ","Fund-944",0.022821140206285," "
"499",NA,NA," ","Fund-1328",0.0248184197907656," ","Fund-2487",0.027230049139145," ","Fund-1154",0.0113919789688646," ","Fund-2893",0.0373253577781849," ","Fund-4652",0.0313033278697448," ","Fund-2076",0.0286983600697619," ","Fund-1905",0.0262345846510642," ","Fund-37979",0.054465695535338," ","Fund-3880",0.0342217136071509," ","Fund-38895",0.034359348472714," ","Fund-34000",0.0507054098613786," ","Fund-34628",0.0376460457239125," ","Fund-77767",0.0127130595622421," ","Fund-71527",0.0472608957109371," ","Fund-82322",0.023756301269802," ","Fund-79137",0.00507225641519809," ","Fund-77929",0.0213202095472465," ","Fund-35348",0.032365675348607," ","Fund-74474",0.0114158898389438," ","Fund-71351",0.00613443597673712," ","Fund-34354",0.00629184117514994," ","Fund-56509",0.022785753023632," "
"500",NA,NA," ","Fund-814",0.0247445379923517," ","Fund-1456",0.0272252657246683," ","Fund-3655",0.0113456046425073," ","Fund-4063",0.0372535080721293," ","Fund-70804",0.0312979648527535," ","Fund-4964",0.0286956037720144," ","Fund-39463",0.0261648915793672," ","Fund-82702",0.0544598631652271," ","Fund-4754",0.0342207507010638," ","Fund-1828",0.0342893323119523," ","Fund-53798",0.0506365572317181," ","Fund-4649",0.0376279222790937," ","Fund-74164",0.012668549158682," ","Fund-77257",0.0472047193716121," ","Fund-74074",0.0237139272056076," ","Fund-79274",0.00502379634845223," ","Fund-57789",0.0212897323344962," ","Fund-77710",0.0323393193316173," ","Fund-79029",0.0113901401791911," ","Fund-71034",0.00609721178732666," ","Fund-4717",0.00626569826492632," ","Fund-2540",0.0227219904893107," "
"501",NA,NA," ","Fund-47",0.0247190489359157," ","Fund-78097",0.0272024660147722," ","Fund-56",0.011325482516715," ","Fund-1716",0.0372473989220732," ","Fund-1406",0.0312368611688351," ","Fund-34987",0.0285910045249527," ","Fund-1451",0.0261420585852618," ","Fund-75354",0.0544179797802123," ","Fund-77457",0.0341814484694942," ","Fund-71899",0.0342716196885762," ","Fund-72441",0.0506357767993582," ","Fund-44751",0.0376046410785144," ","Fund-54537",0.0126054775605509," ","Fund-77158",0.0471915773777714," ","Fund-75662",0.0237002463310374," ","Fund-37916",0.00500260198255294," ","Fund-72257",0.0212755919416922," ","Fund-71133",0.0323256649556678," ","Fund-80221",0.0113811669817432," ","Fund-47098",0.00607466410992976," ","Fund-33985",0.00622570502813295," ","Fund-43503",0.02264799565639," "
"502",NA,NA," ","Fund-54299",0.0246834568812582," ","Fund-4197",0.0271919605826893," ","Fund-36299",0.0111912581822758," ","Fund-458",0.0372333535782204," ","Fund-73064",0.0312141025025471," ","Fund-70613",0.0285709592087207," ","Fund-2938",0.0261281480077959," ","Fund-36727",0.0544085900834113," ","Fund-77466",0.0341814484694942," ","Fund-75484",0.0342316488458049," ","Fund-2980",0.0506037487162354," ","Fund-33667",0.0375914934817011," ","Fund-50545",0.0125909358480994," ","Fund-57652",0.0471507127886415," ","Fund-1451",0.0236945110912885," ","Fund-2512",0.00499868200120173," ","Fund-54303",0.0212506896344484," ","Fund-71782",0.0323204519942614," ","Fund-72969",0.0113675856700947," ","Fund-75012",0.00605043472253846," ","Fund-47694",0.00616440319005793," ","Fund-72595",0.0226321180229681," "
"503",NA,NA," ","Fund-4330",0.0246394218271044," ","Fund-34935",0.0271606538652274," ","Fund-402",0.0111610890163572," ","Fund-1430",0.0371886149828812," ","Fund-2882",0.0312052139498673," ","Fund-71802",0.0285414769000143," ","Fund-35238",0.0261096496045964," ","Fund-71049",0.0543884886403427," ","Fund-58132",0.0339929262299449," ","Fund-70659",0.0342182770850305," ","Fund-36417",0.0505962817234626," ","Fund-52066",0.0375914934817011," ","Fund-34009",0.0125890088020042," ","Fund-44413",0.0471461726356949," ","Fund-40212",0.0236608361608556," ","Fund-1878",0.00498771934421581," ","Fund-80213",0.0212153486418452," ","Fund-71135",0.0322730364530964," ","Fund-75579",0.0113613166317671," ","Fund-58116",0.0060161027564281," ","Fund-76543",0.00613533938353238," ","Fund-77915",0.0226199462497093," "
"504",NA,NA," ","Fund-2244",0.024584136061798," ","Fund-1688",0.027146663786386," ","Fund-1831",0.0111302935533439," ","Fund-3063",0.0369977896243019," ","Fund-71764",0.0311699095725425," ","Fund-34918",0.0285342396094653," ","Fund-58000",0.0260895957684104," ","Fund-4007",0.0543771477694772," ","Fund-81365",0.0339788952020465," ","Fund-74692",0.0341865814222712," ","Fund-33433",0.0505902758279185," ","Fund-40972",0.0375668374751277," ","Fund-72047",0.012581250000685," ","Fund-82984",0.0471236942431273," ","Fund-71160",0.0236449650498695," ","Fund-73584",0.00497516470242242," ","Fund-72908",0.0211267788052817," ","Fund-34354",0.03222209920477," ","Fund-4963",0.0113477039673273," ","Fund-52395",0.00601066595031921," ","Fund-47112",0.00613205209337183," ","Fund-58006",0.0226155170508853," "
"505",NA,NA," ","Fund-2107",0.0245832387370743," ","Fund-1458",0.0271167790313668," ","Fund-33919",0.0111011917388721," ","Fund-2195",0.0369391172356677," ","Fund-57897",0.0311516828122976," ","Fund-1943",0.0284394076636432," ","Fund-4980",0.026079104030934," ","Fund-34833",0.054339579016334," ","Fund-77158",0.0339273220934048," ","Fund-2359",0.0341714931363898," ","Fund-54056",0.0505902758279185," ","Fund-77230",0.037555351953914," ","Fund-77238",0.0125607467764757," ","Fund-1978",0.0471066551197167," ","Fund-40185",0.0236433117895641," ","Fund-78315",0.00492060976608466," ","Fund-72313",0.0210841581271312," ","Fund-2912",0.0321501905514929," ","Fund-39495",0.0113448206957435," ","Fund-51516",0.0060027512234292," ","Fund-77501",0.00611395318818758," ","Fund-76548",0.0226116406250741," "
"506",NA,NA," ","Fund-4589",0.0244537084515031," ","Fund-2675",0.0271054538708953," ","Fund-4164",0.0110981391751083," ","Fund-1270",0.0369041800136391," ","Fund-2369",0.031147638031524," ","Fund-4142",0.0284369865437145," ","Fund-73291",0.0260711741681193," ","Fund-4038",0.0543303315825072," ","Fund-77160",0.0339273220934048," ","Fund-2387",0.0340949709342473," ","Fund-38378",0.0505641443992765," ","Fund-58104",0.0375051447026586," ","Fund-74427",0.0125504215908148," ","Fund-70255",0.0470591734715759," ","Fund-43147",0.0236333035521554," ","Fund-81977",0.00490817969948412," ","Fund-75894",0.0210819328871871," ","Fund-33621",0.0321321107471462," ","Fund-70696",0.0113242081266196," ","Fund-82700",0.00591601082350541," ","Fund-54040",0.00610993265872288," ","Fund-70808",0.0225520679354698," "
"507",NA,NA," ","Fund-1967",0.0244414301808485," ","Fund-4769",0.0270058767020007," ","Fund-1677",0.0110873597615315," ","Fund-1935",0.0368865543396427," ","Fund-43515",0.0310673303609267," ","Fund-3073",0.0284066023555326," ","Fund-34639",0.0259983660375511," ","Fund-70364",0.0542737658947542," ","Fund-4381",0.0339079210128083," ","Fund-2405",0.034084102579325," ","Fund-34255",0.0505352006780267," ","Fund-42648",0.0374914877049222," ","Fund-52585",0.0125338606195953," ","Fund-38749",0.0470090927310471," ","Fund-70901",0.0236300922456014," ","Fund-40482",0.00486819951567458," ","Fund-79624",0.0210585479309417," ","Fund-4076",0.0321086408991158," ","Fund-79383",0.011305077730858," ","Fund-49823",0.0058749408825727," ","Fund-4373",0.00607327018350996," ","Fund-1775",0.0223792384619807," "
"508",NA,NA," ","Fund-2375",0.0244102029034462," ","Fund-4350",0.0269957052673687," ","Fund-33410",0.0110641057415757," ","Fund-1499",0.0368149974563915," ","Fund-71796",0.0310289312953102," ","Fund-42307",0.0283561446025941," ","Fund-4778",0.025984645007449," ","Fund-4006",0.0542615984350005," ","Fund-70924",0.0338863259823723," ","Fund-45138",0.0340816829715617," ","Fund-76405",0.050259712344128," ","Fund-52067",0.0374914877049222," ","Fund-1047",0.0125097544041121," ","Fund-39473",0.0469959201770455," ","Fund-166",0.0236181563108118," ","Fund-3131",0.004831972285831," ","Fund-71762",0.0210584769842678," ","Fund-70247",0.0320729674908778," ","Fund-75861",0.0112829098207274," ","Fund-79274",0.00587146547726749," ","Fund-45455",0.00605135731680529," ","Fund-81504",0.0223573868140689," "
"509",NA,NA," ","Fund-2992",0.0243687118392252," ","Fund-52096",0.0269156685980084," ","Fund-2197",0.0110427121759924," ","Fund-70675",0.0367968460129759," ","Fund-556",0.030999578118396," ","Fund-4688",0.0283385142105767," ","Fund-71024",0.0259803635747757," ","Fund-40120",0.0542614406080079," ","Fund-5013",0.033680712914913," ","Fund-40165",0.0340532085647664," ","Fund-33708",0.0502350773777411," ","Fund-75836",0.0374816624963122," ","Fund-58110",0.0125076039299503," ","Fund-57806",0.046985413898445," ","Fund-82982",0.0235955539142114," ","Fund-79708",0.00479716420232749," ","Fund-71763",0.0210563752555255," ","Fund-72254",0.0319243867496455," ","Fund-4694",0.0112807868826557," ","Fund-57821",0.00585561714504481," ","Fund-70526",0.00597889805939279," ","Fund-29",0.0223385313286854," "
"510",NA,NA," ","Fund-421",0.0243546214276466," ","Fund-1220",0.026913184644158," ","Fund-1644",0.0109365977709021," ","Fund-441",0.0367730341643317," ","Fund-35588",0.0309967735594822," ","Fund-37634",0.0283110070892712," ","Fund-41541",0.025974388192616," ","Fund-40145",0.0542614406080079," ","Fund-2695",0.0336779903327127," ","Fund-38851",0.0340345514862404," ","Fund-39795",0.0501887694907895," ","Fund-79401",0.0374649713902057," ","Fund-43239",0.0124729952505525," ","Fund-73122",0.0469791851991578," ","Fund-77943",0.0235389183854055," ","Fund-75858",0.00479474174433034," ","Fund-75987",0.0210100237367169," ","Fund-77231",0.0319087833476095," ","Fund-3034",0.0112749443927775," ","Fund-71566",0.00584778518883651," ","Fund-21",0.00593161214858192," ","Fund-75929",0.0222433159132878," "
"511",NA,NA," ","Fund-1237",0.0243459179681802," ","Fund-228",0.0268639809119173," ","Fund-29",0.0109285641991088," ","Fund-1479",0.0367653704947633," ","Fund-1145",0.0309527580641837," ","Fund-71028",0.0282428545343273," ","Fund-36311",0.0259504333917896," ","Fund-3225",0.0541898884326973," ","Fund-4619",0.0336452671897332," ","Fund-54728",0.0340155041876705," ","Fund-35808",0.0501273154761954," ","Fund-70484",0.0374477001619072," ","Fund-77427",0.0124646706971341," ","Fund-2532",0.0469218333732008," ","Fund-77960",0.0235309161213723," ","Fund-57653",0.00479228930595996," ","Fund-70414",0.020984762987122," ","Fund-50471",0.0319011570281919," ","Fund-38599",0.0112510084614044," ","Fund-1966",0.00581326594200741," ","Fund-75969",0.00593131014332867," ","Fund-79040",0.0221979312330413," "
"512",NA,NA," ","Fund-441",0.0243421848080208," ","Fund-1042",0.0267067358677089," ","Fund-71769",0.0108868154938526," ","Fund-456",0.0367222498542463," ","Fund-54502",0.0309204446547243," ","Fund-34843",0.0281908736116103," ","Fund-43277",0.0258604510176622," ","Fund-3074",0.0541472940675103," ","Fund-70445",0.0336323541670034," ","Fund-38471",0.0339921050527473," ","Fund-35862",0.0501201130413221," ","Fund-75837",0.0374444929623366," ","Fund-45894",0.012463197297909," ","Fund-39479",0.0469202691915492," ","Fund-37990",0.0235266649402171," ","Fund-77523",0.00478790446732107," ","Fund-72862",0.0209310792680856," ","Fund-72041",0.031896137974117," ","Fund-1855",0.0112363243364529," ","Fund-71593",0.00579982532530071," ","Fund-77587",0.00591072379923753," ","Fund-73459",0.0221097761639078," "
"513",NA,NA," ","Fund-3962",0.0243371103526288," ","Fund-2787",0.0266551457740749," ","Fund-1997",0.0108838764129558," ","Fund-70609",0.0367194901215669," ","Fund-40617",0.0309125468235721," ","Fund-4678",0.0281802150360669," ","Fund-5122",0.0258595373291721," ","Fund-3158",0.0541225201726165," ","Fund-3970",0.033612352829492," ","Fund-2857",0.0339801407036223," ","Fund-41865",0.0500971115759899," ","Fund-71132",0.0374374730194255," ","Fund-75967",0.0124488823260633," ","Fund-329",0.0469175305557773," ","Fund-35116",0.0235252835054766," ","Fund-70647",0.00473236634211242," ","Fund-4717",0.0209058036423764," ","Fund-74970",0.0318799245901232," ","Fund-72955",0.0111876182680622," ","Fund-75081",0.00575862382546861," ","Fund-3031",0.00590678842227207," ","Fund-52865",0.0219559429111022," "
