"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4"
"2054","19980504","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2055","19980505","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2056","19980506","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2057","19980507","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2058","19980508","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2059","19980511","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2060","19980512","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2061","19980513","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2062","19980514","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2063","19980515","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2064","19980518","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2065","19980519","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2066","19980520","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2067","19980521","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2068","19980522","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2069","19980526","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2070","19980527","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2071","19980528","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2072","19980529","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2073","19980601","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2074","19980602","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2075","19980603","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2076","19980604","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2077","19980605","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2078","19980608","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2079","19980609","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2080","19980610","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2081","19980611","CTAN98.b01","CTAN98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01"
"2082","19980612","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2083","19980615","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2084","19980616","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2085","19980617","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2086","19980618","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2087","19980619","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2088","19980622","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2089","19980623","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2090","19980624","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2091","19980625","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2092","19980626","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2093","19980629","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2094","19980630","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2095","19980701","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2096","19980702","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2097","19980706","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2098","19980707","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2099","19980708","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2100","19980709","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2101","19980710","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2102","19980713","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2103","19980714","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2104","19980715","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2105","19980716","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2106","19980717","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2107","19980720","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2108","19980721","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2109","19980722","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2110","19980723","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2111","19980724","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2112","19980727","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2113","19980728","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2114","19980729","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2115","19980730","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2116","19980731","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2117","19980803","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2118","19980804","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2119","19980805","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2120","19980806","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2121","19980807","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2122","19980810","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2123","19980811","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2124","19980812","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2125","19980813","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2126","19980814","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2127","19980817","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2128","19980818","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2129","19980819","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2130","19980820","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2131","19980821","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2132","19980824","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2133","19980825","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2134","19980826","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2135","19980827","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2136","19980828","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2137","19980831","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2138","19980901","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2139","19980902","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2140","19980903","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2141","19980904","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2142","19980908","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2143","19980909","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2144","19980910","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2145","19980911","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2146","19980914","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2147","19980915","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2148","19980916","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2149","19980917","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2150","19980918","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2151","19980921","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2152","19980922","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2153","19980923","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2154","19980924","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2155","19980925","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2156","19980928","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2157","19980929","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2158","19980930","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2159","19981001","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2160","19981002","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2161","19981005","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2162","19981006","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2163","19981007","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2164","19981008","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2165","19981009","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2166","19981012","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2167","19981013","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2168","19981014","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2169","19981015","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2170","19981016","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2171","19981019","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2172","19981020","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2173","19981021","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2174","19981022","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2175","19981023","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2176","19981026","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2177","19981027","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2178","19981028","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2179","19981029","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2180","19981030","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2181","19981102","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2182","19981103","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2183","19981104","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2184","19981105","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2185","19981106","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2186","19981109","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2187","19981110","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2188","19981111","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2189","19981112","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2190","19981113","CTAZ98.b01","CTAZ98.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01"
"2191","19981116","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2192","19981117","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2193","19981118","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2194","19981119","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2195","19981120","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2196","19981123","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2197","19981124","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2198","19981125","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2199","19981130","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2200","19981201","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2201","19981202","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2202","19981203","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2203","19981204","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2204","19981207","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2205","19981208","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2206","19981209","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2207","19981210","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2208","19981211","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2209","19981214","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2210","19981215","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2211","19981216","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2212","19981217","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2213","19981218","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2214","19981221","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2215","19981222","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2216","19981223","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2217","19981228","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2218","19981229","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2219","19981230","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2220","19990104","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2221","19990105","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2222","19990106","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2223","19990107","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2224","19990108","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2225","19990111","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2226","19990112","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2227","19990113","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2228","19990114","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2229","19990115","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2230","19990119","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2231","19990120","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2232","19990121","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2233","19990122","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2234","19990125","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2235","19990126","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2236","19990127","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2237","19990128","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2238","19990129","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2239","19990201","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2240","19990202","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2241","19990203","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2242","19990204","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2243","19990205","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2244","19990208","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2245","19990209","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2246","19990210","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2247","19990211","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2248","19990212","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2249","19990216","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2250","19990217","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2251","19990218","CTAH99.b01","CTAH99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01"
"2252","19990219","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2253","19990222","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2254","19990223","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2255","19990224","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2256","19990225","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2257","19990226","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2258","19990301","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2259","19990302","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2260","19990303","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2261","19990304","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2262","19990305","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2263","19990308","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2264","19990309","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2265","19990310","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2266","19990311","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
"2267","19990312","CTAK99.b01","CTAK99.b01","CTAN99.b01","CTAZ99.b01","CTAH00.b01","CTAK00.b01"
