"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL0.value","CL1.value","CL2.value","CL3.value","CL4.value"
"1",19900102,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",68.42,68.8,68.7,63.5,NA
"2",19900103,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",68.62,69.05,69,63.95,NA
"3",19900104,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67.35,67.9,67.8,63.15,63.82
"4",19900105,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.95,67.45,67.38,63.1,63.82
"5",19900108,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66,67,66.8,63.2,NA
"6",19900109,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.88,67.6,67.55,63.65,NA
"7",19900110,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",65.51,66.45,66.55,63.5,NA
"8",19900111,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.54,67.55,67.63,64.25,NA
"9",19900112,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.4,67.5,67.65,64.46,NA
"10",19900115,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",65.95,66.95,67.2,63.91,NA
"11",19900116,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66,66.95,67.15,63.9,NA
"12",19900117,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.75,67.53,67.8,64.4,NA
"13",19900118,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.25,67.3,67.35,64.02,NA
"14",19900119,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67,67.96,68.25,64.33,NA
"15",19900122,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.65,67.7,68,64.5,NA
"16",19900123,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.8,67.95,68.05,64.62,NA
"17",19900124,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",65.8,67.35,67.7,64.66,65.6
"18",19900125,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",65.25,66.7,67.25,64.45,NA
"19",19900126,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",64.85,66.15,66.65,64.15,64.8
"20",19900129,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",64.7,66.1,66.7,63.85,64.7
"21",19900130,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",65.6,67,67.45,64.3,65.1
"22",19900131,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67.3,68.45,68.7,65.43,66
"23",19900201,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67.03,68.15,68.45,65.1,65.75
"24",19900202,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67,68.24,68.52,65.15,66
"25",19900205,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",67.68,68.88,69.08,65.4,65.95
"26",19900206,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.75,68.25,68.55,64.95,65.8
"27",19900207,"CTAH90.b01","CTAH90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01",66.65,68.05,68.2,64.95,NA
"28",19900208,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",68.36,68.65,64.92,NA,NA
"29",19900209,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",68.73,68.95,65,65.7,NA
"30",19900212,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",68.5,68.7,65.2,65.65,NA
"31",19900213,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",69.35,69.5,65.5,66.15,NA
"32",19900214,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.6,70.9,66.15,66.75,67
"33",19900215,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.75,71.1,66.2,66.78,67.35
"34",19900216,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.55,70.75,66.1,66.75,67.5
"35",19900220,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.15,70.4,NA,66.4,67.1
"36",19900221,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.65,70.85,65.9,NA,NA
"37",19900222,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.8,71.05,65.55,66.5,NA
"38",19900223,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.15,70.46,65.4,66.2,66.65
"39",19900226,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.11,70.5,64.95,NA,66.4
"40",19900227,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.63,70.9,64.8,65.5,66.1
"41",19900228,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.48,70.89,64.71,NA,NA
"42",19900301,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",69.82,70.3,64.65,65.8,66
"43",19900302,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",69.46,70,64.95,66,NA
"44",19900305,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.75,72.33,66,66.2,66.85
"45",19900306,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",72.05,72.75,66,67.07,67.57
"46",19900307,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.7,72.18,65.51,66.5,66.6
"47",19900308,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",72.1,72.48,65.85,66.5,67.1
"48",19900309,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.97,72.28,65.6,66.4,67
"49",19900312,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.35,71.8,65.35,66.25,NA
"50",19900313,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.55,72,65.42,66.14,66.53
"51",19900314,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.85,72.15,65.4,NA,NA
"52",19900315,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.62,72.05,65.65,66.2,NA
"53",19900316,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.37,71.8,65.35,66.25,66.98
"54",19900319,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.52,71.88,65.75,66.65,66.98
"55",19900320,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.76,71.1,65.15,66.55,66.5
"56",19900321,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.3,70.7,64.83,65.9,NA
"57",19900322,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.4,70.84,64.88,65.7,NA
"58",19900323,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.75,71.2,64.58,65.4,NA
"59",19900326,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.52,70.91,64.55,NA,66.14
"60",19900327,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.73,71.08,64.31,65.25,65.9
"61",19900328,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",70.64,70.95,63.92,65.05,65.7
"62",19900329,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",71.78,71.9,64.8,65.5,66
"63",19900330,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",72.84,72.5,65,66,66.45
"64",19900402,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.86,73.4,65.35,66.25,66.68
"65",19900403,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.52,73.05,65.02,66,66.55
"66",19900404,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",74.43,73.67,65.2,66.1,66.5
"67",19900405,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.4,72.86,65.26,66.1,66.6
"68",19900406,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.75,73.25,65.26,66.3,66.75
"69",19900409,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.08,72.55,64.92,66,66.5
"70",19900410,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",74.3,73.72,65.5,NA,66.8
"71",19900411,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.6,73.3,65.5,NA,NA
"72",19900412,"CTAK90.b01","CTAK90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01",73.75,73.53,65.7,66.48,NA
"73",19900416,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",73.73,65.6,66.4,NA,NA
"74",19900417,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",73.75,66,66.71,67,NA
"75",19900418,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",73.1,66.3,67.17,67.25,NA
"76",19900419,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",72.65,65.75,66.25,NA,NA
"77",19900420,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",73.7,66.13,67.15,NA,NA
"78",19900423,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.4,66.35,67.32,67.5,NA
"79",19900424,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.4,66.39,NA,NA,NA
"80",19900425,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.85,66.8,67.6,67.85,NA
"81",19900426,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.5,66.55,NA,NA,NA
"82",19900430,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.35,66.9,67.75,68,NA
"83",19900501,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.2,67.2,68,68.65,NA
"84",19900502,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.62,67.65,68.55,68.9,NA
"85",19900503,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.85,67.7,68.62,68.52,NA
"86",19900504,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.25,67.15,68.15,68.35,NA
"87",19900507,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.77,67.58,68.37,68,NA
"88",19900508,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.27,67.35,68.5,NA,NA
"89",19900509,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",75,67.9,68.65,69,NA
"90",19900510,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.9,68.04,69.1,69.4,NA
"91",19900511,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",75.35,68.25,68.9,69,NA
"92",19900514,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",75.25,68.25,69.1,69.65,69.5
"93",19900515,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.88,67.58,68.8,69,68.9
"94",19900516,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",74.73,67.45,68.3,68.7,68.7
"95",19900517,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",75.9,68.45,69.3,69.6,69.6
"96",19900518,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",76.17,68.26,69.1,69.6,NA
"97",19900521,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",77.08,68.76,69.8,70.05,70
"98",19900522,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",79.88,68.95,69.9,69.9,70.1
"99",19900523,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80.1,68.5,69.35,NA,70.05
"100",19900524,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",79.45,67.9,68.85,69.28,69.25
"101",19900525,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",79.55,68.75,69.65,70.2,70
"102",19900529,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",81.65,68.75,69.5,70.5,NA
"103",19900530,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80.5,68.45,69.2,69.55,NA
"104",19900531,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80.05,68.85,69.5,70,NA
"105",19900601,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80,69.39,70.1,70.35,NA
"106",19900604,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80.93,69.5,70.35,70.35,NA
"107",19900605,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",81.02,69.48,70.25,70.55,70.6
"108",19900606,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",82.15,70.35,71.4,71.2,71.28
"109",19900607,"CTAN90.b01","CTAN90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01",80,70.5,71.4,NA,NA
"110",19900608,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.18,71.9,72.15,72.3,NA
"111",19900611,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.4,72.3,72.45,NA,NA
"112",19900612,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.72,72.5,72.6,73,NA
"113",19900613,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72,72.8,73.1,73.35,NA
"114",19900614,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.65,72.5,72.25,72.76,NA
"115",19900615,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.27,73,73.45,NA,NA
"116",19900618,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.66,74.3,74.7,NA,NA
"117",19900619,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.65,74.5,74.88,74.75,NA
"118",19900620,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.65,74.45,74.3,74.55,NA
"119",19900621,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.75,74.5,74.6,74.6,NA
"120",19900622,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.7,74.4,74.6,NA,NA
"121",19900625,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.4,75.25,75.25,74.5,NA
"122",19900626,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.3,74.72,75.25,74.9,NA
"123",19900627,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.89,74.55,74.81,74.9,NA
"124",19900628,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.03,74.7,74.85,74.9,NA
"125",19900629,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.35,74.95,75.15,NA,NA
"126",19900702,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",75,75.7,75.76,75.4,NA
"127",19900703,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",75.6,76.05,76.15,76,NA
"128",19900705,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",76.7,77.35,77.25,77.6,NA
"129",19900706,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.62,74.17,74.85,74.7,67.5
"130",19900709,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.05,72.5,72.65,NA,67.5
"131",19900710,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.25,72.1,72.5,72.25,67.8
"132",19900711,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.8,72.6,72.8,NA,68
"133",19900712,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.56,74.35,74.9,74.5,68
"134",19900713,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.95,75.7,75.75,76.5,69
"135",19900716,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.85,74.75,75,75.1,67.9
"136",19900717,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.82,75.45,75.8,75.5,67.9
"137",19900718,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",74.45,75.25,75.4,75.85,67.9
"138",19900719,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.45,74.35,74.52,NA,67.75
"139",19900720,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.01,73.89,74.25,74.2,67.35
"140",19900723,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.35,73.25,73.63,73.25,67
"141",19900724,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.85,74.65,75.25,75.2,68
"142",19900725,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.65,74.45,74.75,74.8,67.9
"143",19900726,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.73,74.67,74.95,NA,67.8
"144",19900727,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.4,74.35,74.65,NA,67.9
"145",19900730,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.65,73.55,73.96,74.15,67.9
"146",19900731,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.7,73.45,73.3,73.27,67.9
"147",19900801,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72,73,73.42,73.15,67.5
"148",19900802,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.82,71.9,72.95,72.25,67
"149",19900803,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.5,72.65,72.65,72.85,67.5
"150",19900806,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",73.08,73.85,73.9,74.1,67.75
"151",19900807,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.36,73.26,74,74,67.6
"152",19900808,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72,73.1,73.7,73.55,67.95
"153",19900809,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",71.3,72.45,72.75,72.85,67.7
"154",19900810,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.9,71.9,72.6,72.56,67.9
"155",19900813,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",69.1,70.35,71.1,70.8,67.5
"156",19900814,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",69.12,70.36,71.1,70.93,67.5
"157",19900815,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",69.15,70.5,71,71.25,67.55
"158",19900816,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",68.9,70.1,70.9,71.25,67.75
"159",19900817,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",69.1,70.25,71,71.3,67.6
"160",19900820,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.2,71.5,72.1,72.4,67.7
"161",19900821,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.32,71.55,72.3,72.5,68
"162",19900822,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.6,71.92,72.6,73,68.15
"163",19900823,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",70.6,71.85,72.5,72.5,68
"164",19900824,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.08,72.95,73.45,73.1,68.3
"165",19900827,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.7,73.6,74.25,74.25,68.2
"166",19900828,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.4,73.35,73.85,73.95,68.25
"167",19900829,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.35,73.57,74,73.4,68.3
"168",19900830,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.75,73.9,74.5,74.5,68.43
"169",19900831,"CTAZ90.b01","CTAZ90.b01","CTAH91.b01","CTAK91.b01","CTAN91.b01","CTAZ91.b01",72.1,73.25,73.98,74.2,68.4
