,,,TICKERS,,,,,,,,,CLOSING PRICES - 1315 PM Chicago Time,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,S0,S1,S2,S3,S4,S5,,,S0,S1,S2,S3,S4,S5,
19900102,SH90,,SH90,,,,,,,,5.756,,,,,,
19900103,SH90,,SH90,,,,,,,,5.814,,,,,,
19900104,SH90,,SH90,,,,,,,,5.764,,,,,,
19900105,SH90,,SH90,,,,,,,,5.77,,,,,,
19900108,SH90,,SH90,,,,,,,,5.834,,,,,,
19900109,SH90,,SH90,,,,,,,,5.826,,,,,,
19900110,SH90,,SH90,,,,,,,,5.796,,,,,,
19900111,SH90,,SH90,,,,,,,,5.82,,,,,,
19900112,SH90,,SH90,,,,,,,,5.776,,,,,,
19900115,SH90,,SH90,,,,,,,,5.756,,,,,,
19900116,SH90,,SH90,,,,,,,,5.68,,,,,,
19900117,SH90,,SH90,,,,,,,,5.674,,,,,,
19900118,SH90,,SH90,,,,,,,,5.702,,,,,,
19900119,SH90,,SH90,,,,,,,,5.654,,,,,,
19900122,SH90,,SH90,,,,,,,,5.66,,,,,,
19900123,SH90,,SH90,,,,,,,,5.672,,,,,,
19900124,SH90,,SH90,,,,,,,,5.66,,,,,,
19900125,SH90,,SH90,,,,,,,,5.582,,,,,,
19900126,SH90,,SH90,,,,,,,,5.584,,,,,,
19900129,SH90,,SH90,,,,,,,,5.634,,,,,,
19900130,SH90,,SH90,,,,,,,,5.584,,,,,,
19900131,SH90,,SH90,,,,,,,,5.61,,,,,,
19900201,SH90,,SH90,,,,,,,,5.596,,,,,,
19900202,SH90,,SH90,,,,,,,,5.602,,,,,,
19900205,SH90,,SH90,,,,,,,,5.582,,,,,,
19900206,SH90,,SH90,,,,,,,,5.626,,,,,,
19900207,SH90,,SH90,,,,,,,,5.676,,,,,,
19900208,SH90,,SH90,,,,,,,,5.646,,,,,,
19900209,SH90,,SH90,,,,,,,,5.666,,,,,,
19900212,SH90,,SH90,,,,,,,,5.652,,,,,,
19900213,SH90,,SH90,,,,,,,,5.64,,,,,,
19900214,SH90,,SH90,,,,,,,,5.666,,,,,,
19900215,SH90,,SH90,,,,,,,,5.71,,,,,,
19900216,SH90,,SH90,,,,,,,,5.696,,,,,,
19900220,SH90,,SH90,,,,,,,,5.662,,,,,,
19900221,SK90,,SK90,,,,,,,,5.832,,,,,,
19900222,SK90,,SK90,,,,,,,,5.802,,,,,,
19900223,SK90,,SK90,,,,,,,,5.776,,,,,,
19900226,SK90,,SK90,,,,,,,,5.742,,,,,,
19900227,SK90,,SK90,,,,,,,,5.746,,,,,,
19900228,SK90,,SK90,,,,,,,,5.806,,,,,,
19900301,SK90,,SK90,,,,,,,,5.81,,,,,,
19900302,SK90,,SK90,,,,,,,,5.826,,,,,,
19900305,SK90,,SK90,,,,,,,,5.842,,,,,,
19900306,SK90,,SK90,,,,,,,,5.914,,,,,,
19900307,SK90,,SK90,,,,,,,,5.904,,,,,,
19900308,SK90,,SK90,,,,,,,,5.944,,,,,,
19900309,SK90,,SK90,,,,,,,,6.002,,,,,,
19900312,SK90,,SK90,,,,,,,,5.95,,,,,,
19900313,SK90,,SK90,,,,,,,,5.9,,,,,,
19900314,SK90,,SK90,,,,,,,,5.84,,,,,,
19900315,SK90,,SK90,,,,,,,,5.96,,,,,,
19900316,SK90,,SK90,,,,,,,,5.932,,,,,,
19900319,SK90,,SK90,,,,,,,,6,,,,,,
19900320,SK90,,SK90,,,,,,,,6.026,,,,,,
19900321,SK90,,SK90,,,,,,,,6.022,,,,,,
19900322,SK90,,SK90,,,,,,,,6.05,,,,,,
19900323,SK90,,SK90,,,,,,,,5.98,,,,,,
19900326,SK90,,SK90,,,,,,,,6.034,,,,,,
19900327,SK90,,SK90,,,,,,,,6.002,,,,,,
19900328,SK90,,SK90,,,,,,,,5.886,,,,,,
19900329,SK90,,SK90,,,,,,,,5.894,,,,,,
19900330,SN90,,SN90,,,,,,,,6.082,,,,,,
19900402,SN90,,SN90,,,,,,,,5.98,,,,,,
19900403,SN90,,SN90,,,,,,,,5.994,,,,,,
19900404,SN90,,SN90,,,,,,,,6.046,,,,,,
19900405,SN90,,SN90,,,,,,,,6.096,,,,,,
19900406,SN90,,SN90,,,,,,,,6.084,,,,,,
19900409,SN90,,SN90,,,,,,,,6.056,,,,,,
19900410,SN90,,SN90,,,,,,,,6.05,,,,,,
19900411,SN90,,SN90,,,,,,,,6.066,,,,,,
19900412,SN90,,SN90,,,,,,,,6.012,,,,,,
19900416,SN90,,SN90,,,,,,,,6.052,,,,,,
19900417,SN90,,SN90,,,,,,,,6.106,,,,,,
19900418,SN90,,SN90,,,,,,,,6.082,,,,,,
19900419,SN90,,SN90,,,,,,,,6.146,,,,,,
19900420,SN90,,SN90,,,,,,,,6.194,,,,,,
19900423,SN90,,SN90,,,,,,,,6.204,,,,,,
19900424,SN90,,SN90,,,,,,,,6.132,,,,,,
19900425,SN90,,SN90,,,,,,,,6.262,,,,,,
19900426,SN90,,SN90,,,,,,,,6.424,,,,,,
19900427,SN90,,SN90,,,,,,,,6.51,,,,,,
19900430,SN90,,SN90,,,,,,,,6.484,,,,,,
19900501,SN90,,SN90,,,,,,,,6.434,,,,,,
19900502,SN90,,SN90,,,,,,,,6.516,,,,,,
19900503,SN90,,SN90,,,,,,,,6.44,,,,,,
19900504,SN90,,SN90,,,,,,,,6.404,,,,,,
19900507,SN90,,SN90,,,,,,,,6.506,,,,,,
19900508,SN90,,SN90,,,,,,,,6.464,,,,,,
19900509,SN90,,SN90,,,,,,,,6.594,,,,,,
19900510,SN90,,SN90,,,,,,,,6.604,,,,,,
19900511,SN90,,SN90,,,,,,,,6.436,,,,,,
19900514,SN90,,SN90,,,,,,,,6.356,,,,,,
19900515,SN90,,SN90,,,,,,,,6.25,,,,,,
19900516,SN90,,SN90,,,,,,,,6.252,,,,,,
19900517,SN90,,SN90,,,,,,,,6.31,,,,,,
19900518,SN90,,SN90,,,,,,,,6.206,,,,,,
19900521,SN90,,SN90,,,,,,,,6.104,,,,,,
19900522,SN90,,SN90,,,,,,,,6.09,,,,,,
19900523,SN90,,SN90,,,,,,,,6.086,,,,,,
19900524,SN90,,SN90,,,,,,,,6.154,,,,,,
19900525,SN90,,SN90,,,,,,,,6.19,,,,,,
19900529,SN90,,SN90,,,,,,,,6.06,,,,,,
19900530,SN90,,SN90,,,,,,,,6.052,,,,,,
19900531,SN90,,SN90,,,,,,,,6.072,,,,,,
19900601,SN90,,SN90,,,,,,,,6.02,,,,,,
19900604,SN90,,SN90,,,,,,,,5.926,,,,,,
19900605,SN90,,SN90,,,,,,,,5.926,,,,,,
19900606,SN90,,SN90,,,,,,,,5.94,,,,,,
19900607,SN90,,SN90,,,,,,,,6.026,,,,,,
19900608,SN90,,SN90,,,,,,,,6,,,,,,
19900611,SN90,,SN90,,,,,,,,6.082,,,,,,
19900612,SN90,,SN90,,,,,,,,6.074,,,,,,
19900613,SX90,,SX90,,,,,,,,6.232,,,,,,
19900614,SX90,,SX90,,,,,,,,6.086,,,,,,
19900615,SX90,,SX90,,,,,,,,6.036,,,,,,
19900618,SX90,,SX90,,,,,,,,6.144,,,,,,
19900619,SX90,,SX90,,,,,,,,6.116,,,,,,
19900620,SX90,,SX90,,,,,,,,6.174,,,,,,
19900621,SX90,,SX90,,,,,,,,6.23,,,,,,
19900622,SX90,,SX90,,,,,,,,6.19,,,,,,
19900625,SX90,,SX90,,,,,,,,6.354,,,,,,
19900626,SX90,,SX90,,,,,,,,6.312,,,,,,
19900627,SX90,,SX90,,,,,,,,6.322,,,,,,
19900628,SX90,,SX90,,,,,,,,6.322,,,,,,
19900629,SX90,,SX90,,,,,,,,6.504,,,,,,
19900702,SX90,,SX90,,,,,,,,6.72,,,,,,
19900703,SX90,,SX90,,,,,,,,6.764,,,,,,
19900705,SX90,,SX90,,,,,,,,6.552,,,,,,
19900706,SX90,,SX90,,,,,,,,6.446,,,,,,
19900709,SX90,,SX90,,,,,,,,6.414,,,,,,
19900710,SX90,,SX90,,,,,,,,6.414,,,,,,
19900711,SX90,,SX90,,,,,,,,6.334,,,,,,
19900712,SX90,,SX90,,,,,,,,6.304,,,,,,
19900713,SX90,,SX90,,,,,,,,6.324,,,,,,
19900716,SX90,,SX90,,,,,,,,6.184,,,,,,
19900717,SX90,,SX90,,,,,,,,6.16,,,,,,
19900718,SX90,,SX90,,,,,,,,6.184,,,,,,
19900719,SX90,,SX90,,,,,,,,6.19,,,,,,
19900720,SX90,,SX90,,,,,,,,6.022,,,,,,
19900723,SX90,,SX90,,,,,,,,6.054,,,,,,
19900724,SX90,,SX90,,,,,,,,5.994,,,,,,
19900725,SX90,,SX90,,,,,,,,5.992,,,,,,
19900726,SX90,,SX90,,,,,,,,6.092,,,,,,
19900727,SX90,,SX90,,,,,,,,5.994,,,,,,
19900730,SX90,,SX90,,,,,,,,6.044,,,,,,
19900731,SX90,,SX90,,,,,,,,6.1,,,,,,
19900801,SX90,,SX90,,,,,,,,5.964,,,,,,
19900802,SX90,,SX90,,,,,,,,5.95,,,,,,
19900803,SX90,,SX90,,,,,,,,5.974,,,,,,
19900806,SX90,,SX90,,,,,,,,6.084,,,,,,
19900807,SX90,,SX90,,,,,,,,6.092,,,,,,
19900808,SX90,,SX90,,,,,,,,6.072,,,,,,
19900809,SX90,,SX90,,,,,,,,6.134,,,,,,
19900810,SX90,,SX90,,,,,,,,6.26,,,,,,
19900813,SX90,,SX90,,,,,,,,6.194,,,,,,
19900814,SX90,,SX90,,,,,,,,6.256,,,,,,
19900815,SX90,,SX90,,,,,,,,6.27,,,,,,
19900816,SX90,,SX90,,,,,,,,6.27,,,,,,
19900817,SX90,,SX90,,,,,,,,6.286,,,,,,
19900820,SX90,,SX90,,,,,,,,6.244,,,,,,
19900821,SX90,,SX90,,,,,,,,6.254,,,,,,
19900822,SX90,,SX90,,,,,,,,6.292,,,,,,
19900823,SX90,,SX90,,,,,,,,6.414,,,,,,
19900824,SX90,,SX90,,,,,,,,6.444,,,,,,
19900827,SX90,,SX90,,,,,,,,6.334,,,,,,
19900828,SX90,,SX90,,,,,,,,6.344,,,,,,
19900829,SX90,,SX90,,,,,,,,6.194,,,,,,
19900830,SX90,,SX90,,,,,,,,6.17,,,,,,
19900831,SX90,,SX90,,,,,,,,6.136,,,,,,
19900904,SX90,,SX90,,,,,,,,6.242,,,,,,
19900905,SX90,,SX90,,,,,,,,6.264,,,,,,
19900906,SX90,,SX90,,,,,,,,6.316,,,,,,
19900907,SX90,,SX90,,,,,,,,6.264,,,,,,
19900910,SX90,,SX90,,,,,,,,6.322,,,,,,
19900911,SX90,,SX90,,,,,,,,6.386,,,,,,
19900912,SX90,,SX90,,,,,,,,6.412,,,,,,
19900913,SX90,,SX90,,,,,,,,6.34,,,,,,
19900914,SX90,,SX90,,,,,,,,6.346,,,,,,
19900917,SX90,,SX90,,,,,,,,6.264,,,,,,
19900918,SX90,,SX90,,,,,,,,6.332,,,,,,
19900919,SX90,,SX90,,,,,,,,6.176,,,,,,
19900920,SX90,,SX90,,,,,,,,6.172,,,,,,
19900921,SX90,,SX90,,,,,,,,6.114,,,,,,
19900924,SX90,,SX90,,,,,,,,6.134,,,,,,
19900925,SX90,,SX90,,,,,,,,6.174,,,,,,
19900926,SX90,,SX90,,,,,,,,6.154,,,,,,
19900927,SX90,,SX90,,,,,,,,6.192,,,,,,
19900928,SX90,,SX90,,,,,,,,6.174,,,,,,
19901001,SX90,,SX90,,,,,,,,6.044,,,,,,
19901002,SX90,,SX90,,,,,,,,6.062,,,,,,
19901003,SX90,,SX90,,,,,,,,6.2,,,,,,
19901004,SX90,,SX90,,,,,,,,6.176,,,,,,
19901005,SX90,,SX90,,,,,,,,6.17,,,,,,
19901008,SX90,,SX90,,,,,,,,6.34,,,,,,
19901009,SX90,,SX90,,,,,,,,6.342,,,,,,
19901010,SX90,,SX90,,,,,,,,6.25,,,,,,
19901011,SX90,,SX90,,,,,,,,6.204,,,,,,
19901012,SX90,,SX90,,,,,,,,6.204,,,,,,
19901015,SX90,,SX90,,,,,,,,6.142,,,,,,
19901016,SX90,,SX90,,,,,,,,6.102,,,,,,
19901017,SX90,,SX90,,,,,,,,6.144,,,,,,
19901018,SX90,,SX90,,,,,,,,6.102,,,,,,
19901019,SX90,,SX90,,,,,,,,6.114,,,,,,
19901022,SX90,,SX90,,,,,,,,6.106,,,,,,
19901023,SX90,,SX90,,,,,,,,6.144,,,,,,
19901024,SX90,,SX90,,,,,,,,6.106,,,,,,
19901025,SX90,,SX90,,,,,,,,6.054,,,,,,
19901026,SF91,,SF91,,,,,,,,6.11,,,,,,
19901029,SF91,,SF91,,,,,,,,6.074,,,,,,
19901030,SF91,,SF91,,,,,,,,6.076,,,,,,
19901031,SF91,,SF91,,,,,,,,6.092,,,,,,
19901101,SF91,,SF91,,,,,,,,6.124,,,,,,
19901102,SF91,,SF91,,,,,,,,6.092,,,,,,
19901105,SF91,,SF91,,,,,,,,5.974,,,,,,
19901106,SF91,,SF91,,,,,,,,5.906,,,,,,
19901107,SF91,,SF91,,,,,,,,5.974,,,,,,
19901108,SF91,,SF91,,,,,,,,5.974,,,,,,
19901109,SF91,,SF91,,,,,,,,5.806,,,,,,
19901112,SF91,,SF91,,,,,,,,5.862,,,,,,
19901113,SF91,,SF91,,,,,,,,5.754,,,,,,
19901114,SF91,,SF91,,,,,,,,5.664,,,,,,
19901115,SF91,,SF91,,,,,,,,5.702,,,,,,
19901116,SF91,,SF91,,,,,,,,5.782,,,,,,
19901119,SF91,,SF91,,,,,,,,5.796,,,,,,
19901120,SF91,,SF91,,,,,,,,5.682,,,,,,
19901121,SF91,,SF91,,,,,,,,5.772,,,,,,
19901123,SF91,,SF91,,,,,,,,5.82,,,,,,
19901126,SF91,,SF91,,,,,,,,5.764,,,,,,
19901127,SF91,,SF91,,,,,,,,5.822,,,,,,
19901128,SF91,,SF91,,,,,,,,5.864,,,,,,
19901129,SF91,,SF91,,,,,,,,5.946,,,,,,
19901130,SF91,,SF91,,,,,,,,5.894,,,,,,
19901203,SF91,,SF91,,,,,,,,6.012,,,,,,
19901204,SF91,,SF91,,,,,,,,6.012,,,,,,
19901205,SF91,,SF91,,,,,,,,5.924,,,,,,
19901206,SF91,,SF91,,,,,,,,5.972,,,,,,
19901207,SF91,,SF91,,,,,,,,5.95,,,,,,
19901210,SF91,,SF91,,,,,,,,5.956,,,,,,
19901211,SF91,,SF91,,,,,,,,5.95,,,,,,
19901212,SF91,,SF91,,,,,,,,5.966,,,,,,
19901213,SF91,,SF91,,,,,,,,5.88,,,,,,
19901214,SF91,,SF91,,,,,,,,5.882,,,,,,
19901217,SF91,,SF91,,,,,,,,5.876,,,,,,
19901218,SF91,,SF91,,,,,,,,5.832,,,,,,
19901219,SH91,,SH91,,,,,,,,5.912,,,,,,
19901220,SH91,,SH91,,,,,,,,5.856,,,,,,
19901221,SH91,,SH91,,,,,,,,5.772,,,,,,
19901224,SH91,,SH91,,,,,,,,5.776,,,,,,
19901226,SH91,,SH91,,,,,,,,5.824,,,,,,
19901227,SH91,,SH91,,,,,,,,5.772,,,,,,
19901228,SH91,,SH91,,,,,,,,5.734,,,,,,
19901231,SH91,,SH91,,,,,,,,5.746,,,,,,
19910102,SH91,,SH91,,,,,,,,5.672,,,,,,
19910103,SH91,,SH91,,,,,,,,5.702,,,,,,
19910104,SH91,,SH91,,,,,,,,5.76,,,,,,
19910107,SH91,,SH91,,,,,,,,5.772,,,,,,
19910108,SH91,,SH91,,,,,,,,5.642,,,,,,
19910109,SH91,,SH91,,,,,,,,5.664,,,,,,
19910110,SH91,,SH91,,,,,,,,5.696,,,,,,
19910111,SH91,,SH91,,,,,,,,5.616,,,,,,
19910114,SH91,,SH91,,,,,,,,5.592,,,,,,
19910115,SH91,,SH91,,,,,,,,5.634,,,,,,
19910116,SH91,,SH91,,,,,,,,5.706,,,,,,
19910117,SH91,,SH91,,,,,,,,5.774,,,,,,
19910118,SH91,,SH91,,,,,,,,5.796,,,,,,
19910121,SH91,,SH91,,,,,,,,5.764,,,,,,
19910122,SH91,,SH91,,,,,,,,5.87,,,,,,
19910123,SH91,,SH91,,,,,,,,5.86,,,,,,
19910124,SH91,,SH91,,,,,,,,5.706,,,,,,
19910125,SH91,,SH91,,,,,,,,5.714,,,,,,
19910128,SH91,,SH91,,,,,,,,5.702,,,,,,
19910129,SH91,,SH91,,,,,,,,5.642,,,,,,
19910130,SH91,,SH91,,,,,,,,5.636,,,,,,
19910131,SH91,,SH91,,,,,,,,5.666,,,,,,
19910201,SH91,,SH91,,,,,,,,5.67,,,,,,
19910204,SH91,,SH91,,,,,,,,5.712,,,,,,
19910205,SH91,,SH91,,,,,,,,5.706,,,,,,
19910206,SH91,,SH91,,,,,,,,5.73,,,,,,
19910207,SH91,,SH91,,,,,,,,5.662,,,,,,
19910208,SH91,,SH91,,,,,,,,5.686,,,,,,
19910211,SH91,,SH91,,,,,,,,5.666,,,,,,
19910212,SH91,,SH91,,,,,,,,5.702,,,,,,
19910213,SH91,,SH91,,,,,,,,5.736,,,,,,
19910214,SH91,,SH91,,,,,,,,5.726,,,,,,
19910215,SH91,,SH91,,,,,,,,5.734,,,,,,
19910219,SH91,,SH91,,,,,,,,5.746,,,,,,
19910220,SH91,,SH91,,,,,,,,5.732,,,,,,
19910221,SK91,,SK91,,,,,,,,5.85,,,,,,
19910222,SK91,,SK91,,,,,,,,5.82,,,,,,
19910225,SK91,,SK91,,,,,,,,5.892,,,,,,
19910226,SK91,,SK91,,,,,,,,5.904,,,,,,
19910227,SK91,,SK91,,,,,,,,5.846,,,,,,
19910228,SK91,,SK91,,,,,,,,5.88,,,,,,
19910301,SK91,,SK91,,,,,,,,5.974,,,,,,
19910304,SK91,,SK91,,,,,,,,6.01,,,,,,
19910305,SK91,,SK91,,,,,,,,6.06,,,,,,
19910306,SK91,,SK91,,,,,,,,6.03,,,,,,
19910307,SK91,,SK91,,,,,,,,6.014,,,,,,
19910308,SK91,,SK91,,,,,,,,6.094,,,,,,
19910311,SK91,,SK91,,,,,,,,5.946,,,,,,
19910312,SK91,,SK91,,,,,,,,5.936,,,,,,
19910313,SK91,,SK91,,,,,,,,5.944,,,,,,
19910314,SK91,,SK91,,,,,,,,5.81,,,,,,
19910315,SK91,,SK91,,,,,,,,5.736,,,,,,
19910318,SK91,,SK91,,,,,,,,5.794,,,,,,
19910319,SK91,,SK91,,,,,,,,5.8,,,,,,
19910320,SK91,,SK91,,,,,,,,5.746,,,,,,
19910321,SK91,,SK91,,,,,,,,5.78,,,,,,
19910322,SN91,,SN91,,,,,,,,5.884,,,,,,
19910325,SN91,,SN91,,,,,,,,5.812,,,,,,
19910326,SN91,,SN91,,,,,,,,5.796,,,,,,
19910327,SN91,,SN91,,,,,,,,5.834,,,,,,
19910328,SN91,,SN91,,,,,,,,5.872,,,,,,
19910401,SN91,,SN91,,,,,,,,6.114,,,,,,
19910402,SN91,,SN91,,,,,,,,6.064,,,,,,
19910403,SN91,,SN91,,,,,,,,6.012,,,,,,
19910404,SN91,,SN91,,,,,,,,5.976,,,,,,
19910405,SN91,,SN91,,,,,,,,6.014,,,,,,
19910408,SN91,,SN91,,,,,,,,6.034,,,,,,
19910409,SN91,,SN91,,,,,,,,5.944,,,,,,
19910410,SN91,,SN91,,,,,,,,5.99,,,,,,
19910411,SN91,,SN91,,,,,,,,5.994,,,,,,
19910412,SN91,,SN91,,,,,,,,5.996,,,,,,
19910415,SN91,,SN91,,,,,,,,5.976,,,,,,
19910416,SN91,,SN91,,,,,,,,6.02,,,,,,
19910417,SN91,,SN91,,,,,,,,5.94,,,,,,
19910418,SN91,,SN91,,,,,,,,5.944,,,,,,
19910419,SN91,,SN91,,,,,,,,6.036,,,,,,
19910422,SN91,,SN91,,,,,,,,5.966,,,,,,
19910423,SN91,,SN91,,,,,,,,6.054,,,,,,
19910424,SN91,,SN91,,,,,,,,6.062,,,,,,
19910425,SN91,,SN91,,,,,,,,6.044,,,,,,
19910426,SN91,,SN91,,,,,,,,6.036,,,,,,
19910429,SN91,,SN91,,,,,,,,5.886,,,,,,
19910430,SN91,,SN91,,,,,,,,5.894,,,,,,
19910501,SN91,,SN91,,,,,,,,5.926,,,,,,
19910502,SN91,,SN91,,,,,,,,5.912,,,,,,
19910503,SN91,,SN91,,,,,,,,5.912,,,,,,
19910506,SN91,,SN91,,,,,,,,5.912,,,,,,
19910507,SN91,,SN91,,,,,,,,5.84,,,,,,
19910508,SN91,,SN91,,,,,,,,5.794,,,,,,
19910509,SN91,,SN91,,,,,,,,5.824,,,,,,
19910510,SN91,,SN91,,,,,,,,5.722,,,,,,
19910513,SN91,,SN91,,,,,,,,5.726,,,,,,
19910514,SN91,,SN91,,,,,,,,5.706,,,,,,
19910515,SN91,,SN91,,,,,,,,5.712,,,,,,
19910516,SN91,,SN91,,,,,,,,5.73,,,,,,
19910517,SN91,,SN91,,,,,,,,5.722,,,,,,
19910520,SN91,,SN91,,,,,,,,5.716,,,,,,
19910521,SN91,,SN91,,,,,,,,5.79,,,,,,
19910522,SN91,,SN91,,,,,,,,5.794,,,,,,
19910523,SN91,,SN91,,,,,,,,5.82,,,,,,
19910524,SN91,,SN91,,,,,,,,5.74,,,,,,
19910528,SN91,,SN91,,,,,,,,5.77,,,,,,
19910529,SN91,,SN91,,,,,,,,5.74,,,,,,
19910530,SN91,,SN91,,,,,,,,5.782,,,,,,
19910531,SN91,,SN91,,,,,,,,5.816,,,,,,
19910603,SN91,,SN91,,,,,,,,5.852,,,,,,
19910604,SN91,,SN91,,,,,,,,5.792,,,,,,
19910605,SN91,,SN91,,,,,,,,5.804,,,,,,
19910606,SN91,,SN91,,,,,,,,5.804,,,,,,
19910607,SN91,,SN91,,,,,,,,5.834,,,,,,
19910610,SN91,,SN91,,,,,,,,5.724,,,,,,
19910611,SN91,,SN91,,,,,,,,5.732,,,,,,
19910612,SN91,,SN91,,,,,,,,5.734,,,,,,
19910613,SN91,,SN91,,,,,,,,5.714,,,,,,
19910614,SN91,,SN91,,,,,,,,5.674,,,,,,
19910617,SN91,,SN91,,,,,,,,5.624,,,,,,
19910618,SN91,,SN91,,,,,,,,5.656,,,,,,
19910619,SN91,,SN91,,,,,,,,5.706,,,,,,
19910620,SN91,,SN91,,,,,,,,5.72,,,,,,
19910621,SN91,,SN91,,,,,,,,5.626,,,,,,
19910624,SX91,,SX91,,,,,,,,5.76,,,,,,
19910625,SX91,,SX91,,,,,,,,5.726,,,,,,
19910626,SX91,,SX91,,,,,,,,5.712,,,,,,
19910627,SX91,,SX91,,,,,,,,5.602,,,,,,
19910628,SX91,,SX91,,,,,,,,5.366,,,,,,
19910701,SX91,,SX91,,,,,,,,5.43,,,,,,
19910702,SX91,,SX91,,,,,,,,5.382,,,,,,
19910703,SX91,,SX91,,,,,,,,5.39,,,,,,
19910705,SX91,,SX91,,,,,,,,5.32,,,,,,
19910708,SX91,,SX91,,,,,,,,5.186,,,,,,
19910709,SX91,,SX91,,,,,,,,5.216,,,,,,
19910710,SX91,,SX91,,,,,,,,5.256,,,,,,
19910711,SX91,,SX91,,,,,,,,5.212,,,,,,
19910712,SX91,,SX91,,,,,,,,5.31,,,,,,
19910715,SX91,,SX91,,,,,,,,5.344,,,,,,
19910716,SX91,,SX91,,,,,,,,5.49,,,,,,
19910717,SX91,,SX91,,,,,,,,5.414,,,,,,
19910718,SX91,,SX91,,,,,,,,5.256,,,,,,
19910719,SX91,,SX91,,,,,,,,5.26,,,,,,
19910722,SX91,,SX91,,,,,,,,5.4,,,,,,
19910723,SX91,,SX91,,,,,,,,5.694,,,,,,
19910724,SX91,,SX91,,,,,,,,5.586,,,,,,
19910725,SX91,,SX91,,,,,,,,5.596,,,,,,
19910726,SX91,,SX91,,,,,,,,5.76,,,,,,
19910729,SX91,,SX91,,,,,,,,5.98,,,,,,
19910730,SX91,,SX91,,,,,,,,5.914,,,,,,
19910731,SX91,,SX91,,,,,,,,6.004,,,,,,
19910801,SX91,,SX91,,,,,,,,6.28,,,,,,
19910802,SX91,,SX91,,,,,,,,6.474,,,,,,
19910805,SX91,,SX91,,,,,,,,6.174,,,,,,
19910806,SX91,,SX91,,,,,,,,5.834,,,,,,
19910807,SX91,,SX91,,,,,,,,5.71,,,,,,
19910808,SX91,,SX91,,,,,,,,5.7,,,,,,
19910809,SX91,,SX91,,,,,,,,5.702,,,,,,
19910812,SX91,,SX91,,,,,,,,5.716,,,,,,
19910813,SX91,,SX91,,,,,,,,5.6,,,,,,
19910814,SX91,,SX91,,,,,,,,5.502,,,,,,
19910815,SX91,,SX91,,,,,,,,5.614,,,,,,
19910816,SX91,,SX91,,,,,,,,5.59,,,,,,
19910819,SX91,,SX91,,,,,,,,5.404,,,,,,
19910820,SX91,,SX91,,,,,,,,5.422,,,,,,
19910821,SX91,,SX91,,,,,,,,5.722,,,,,,
19910822,SX91,,SX91,,,,,,,,5.834,,,,,,
19910823,SX91,,SX91,,,,,,,,5.796,,,,,,
19910826,SX91,,SX91,,,,,,,,5.944,,,,,,
19910827,SX91,,SX91,,,,,,,,5.866,,,,,,
19910828,SX91,,SX91,,,,,,,,5.83,,,,,,
19910829,SX91,,SX91,,,,,,,,5.824,,,,,,
19910830,SX91,,SX91,,,,,,,,5.904,,,,,,
19910903,SX91,,SX91,,,,,,,,5.87,,,,,,
19910904,SX91,,SX91,,,,,,,,5.932,,,,,,
19910905,SX91,,SX91,,,,,,,,5.86,,,,,,
19910906,SX91,,SX91,,,,,,,,5.85,,,,,,
19910909,SX91,,SX91,,,,,,,,5.864,,,,,,
19910910,SX91,,SX91,,,,,,,,5.82,,,,,,
19910911,SX91,,SX91,,,,,,,,5.91,,,,,,
19910912,SX91,,SX91,,,,,,,,5.966,,,,,,
19910913,SX91,,SX91,,,,,,,,5.972,,,,,,
19910916,SX91,,SX91,,,,,,,,6.09,,,,,,
19910917,SX91,,SX91,,,,,,,,6.114,,,,,,
19910918,SX91,,SX91,,,,,,,,6.174,,,,,,
19910919,SX91,,SX91,,,,,,,,6.034,,,,,,
19910920,SX91,,SX91,,,,,,,,5.99,,,,,,
19910923,SX91,,SX91,,,,,,,,5.92,,,,,,
19910924,SX91,,SX91,,,,,,,,5.92,,,,,,
19910925,SX91,,SX91,,,,,,,,5.902,,,,,,
19910926,SX91,,SX91,,,,,,,,5.88,,,,,,
19910927,SX91,,SX91,,,,,,,,5.852,,,,,,
19910930,SX91,,SX91,,,,,,,,5.87,,,,,,
19911001,SX91,,SX91,,,,,,,,5.884,,,,,,
19911002,SX91,,SX91,,,,,,,,5.882,,,,,,
19911003,SX91,,SX91,,,,,,,,5.774,,,,,,
19911004,SX91,,SX91,,,,,,,,5.816,,,,,,
19911007,SX91,,SX91,,,,,,,,5.764,,,,,,
19911008,SX91,,SX91,,,,,,,,5.72,,,,,,
19911009,SX91,,SX91,,,,,,,,5.696,,,,,,
19911010,SX91,,SX91,,,,,,,,5.7,,,,,,
19911011,SX91,,SX91,,,,,,,,5.454,,,,,,
19911014,SX91,,SX91,,,,,,,,5.48,,,,,,
19911015,SX91,,SX91,,,,,,,,5.48,,,,,,
19911016,SX91,,SX91,,,,,,,,5.52,,,,,,
19911017,SX91,,SX91,,,,,,,,5.472,,,,,,
19911018,SX91,,SX91,,,,,,,,5.524,,,,,,
19911021,SX91,,SX91,,,,,,,,5.474,,,,,,
19911022,SX91,,SX91,,,,,,,,5.554,,,,,,
19911023,SX91,,SX91,,,,,,,,5.504,,,,,,
19911024,SX91,,SX91,,,,,,,,5.482,,,,,,
19911025,SF92,,SF92,,,,,,,,5.532,,,,,,
