"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"1615","19960528","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1616","19960529","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1617","19960530","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1618","19960531","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1619","19960603","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1620","19960604","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1621","19960605","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1622","19960606","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1623","19960607","SSAN96.b01","SSAN96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01"
"1624","19960610","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1625","19960611","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1626","19960612","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1627","19960613","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1628","19960614","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1629","19960617","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1630","19960618","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1631","19960619","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1632","19960620","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1633","19960621","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1634","19960624","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1635","19960625","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1636","19960626","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1637","19960627","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1638","19960628","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1639","19960701","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1640","19960702","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1641","19960703","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1642","19960705","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1643","19960708","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1644","19960709","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1645","19960710","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1646","19960711","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1647","19960712","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1648","19960715","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1649","19960716","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1650","19960717","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1651","19960718","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1652","19960719","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1653","19960722","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1654","19960723","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1655","19960724","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1656","19960725","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1657","19960726","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1658","19960729","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1659","19960730","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1660","19960731","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1661","19960801","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1662","19960802","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1663","19960805","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1664","19960806","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1665","19960807","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1666","19960808","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1667","19960809","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1668","19960812","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1669","19960813","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1670","19960814","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1671","19960815","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1672","19960816","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1673","19960819","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1674","19960820","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1675","19960821","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1676","19960822","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1677","19960823","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1678","19960826","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1679","19960827","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1680","19960828","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1681","19960829","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1682","19960830","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1683","19960903","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1684","19960904","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1685","19960905","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1686","19960906","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1687","19960909","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1688","19960910","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1689","19960911","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1690","19960912","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1691","19960913","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1692","19960916","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1693","19960917","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1694","19960918","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1695","19960919","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1696","19960920","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1697","19960923","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1698","19960924","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1699","19960925","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1700","19960926","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1701","19960927","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1702","19960930","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1703","19961001","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1704","19961002","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1705","19961003","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1706","19961004","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1707","19961007","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1708","19961008","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1709","19961009","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1710","19961010","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1711","19961011","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1712","19961014","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1713","19961015","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1714","19961016","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1715","19961017","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1716","19961018","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1717","19961021","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1718","19961022","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1719","19961023","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1720","19961024","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1721","19961025","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1722","19961028","SSAX96.b01","SSAX96.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01"
"1723","19961029","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1724","19961030","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1725","19961031","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1726","19961101","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1727","19961104","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1728","19961105","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1729","19961106","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1730","19961107","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1731","19961108","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1732","19961111","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1733","19961112","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1734","19961113","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1735","19961114","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1736","19961115","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1737","19961118","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1738","19961119","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1739","19961120","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1740","19961121","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1741","19961122","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1742","19961125","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1743","19961126","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1744","19961127","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1745","19961129","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1746","19961202","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1747","19961203","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1748","19961204","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1749","19961205","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1750","19961206","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1751","19961209","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1752","19961210","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1753","19961211","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1754","19961212","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1755","19961213","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1756","19961216","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1757","19961217","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1758","19961218","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1759","19961219","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1760","19961220","SSAF97.b01","SSAF97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01"
"1761","19961223","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1762","19961224","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1763","19961226","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1764","19961227","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1765","19961230","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1766","19961231","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1767","19970102","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1768","19970103","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1769","19970106","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1770","19970107","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1771","19970108","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1772","19970109","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1773","19970110","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1774","19970113","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1775","19970114","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1776","19970115","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1777","19970116","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1778","19970117","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1779","19970120","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1780","19970121","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1781","19970122","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1782","19970123","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1783","19970124","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1784","19970127","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1785","19970128","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1786","19970129","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1787","19970130","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1788","19970131","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1789","19970203","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1790","19970204","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1791","19970205","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1792","19970206","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1793","19970207","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1794","19970210","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1795","19970211","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1796","19970212","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1797","19970213","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1798","19970214","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1799","19970218","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1800","19970219","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1801","19970220","SSAH97.b01","SSAH97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01"
"1802","19970221","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
"1803","19970224","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
"1804","19970225","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
"1805","19970226","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
"1806","19970227","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
"1807","19970228","SSAK97.b01","SSAK97.b01","SSAN97.b01","SSAX97.b01","SSAF98.b01","SSAH98.b01","SSAK98.b01"
