,,,,TICKERS,,,,,,,,,,CLOSING PRICES - 1315 PM Chicago Time,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,C0,C1,C2,C3,C4,C5,,,,C0,C1,C2,C3,C4,C5,,
19970612,CN97,,CN97,,,,,,,,,2.712,,,,,,,
19970613,CN97,,CN97,,,,,,,,,2.714,,,,,,,
19970616,CN97,,CN97,,,,,,,,,2.684,,,,,,,
19970617,CN97,,CN97,,,,,,,,,2.702,,,,,,,
19970618,CN97,,CN97,,,,,,,,,2.664,,,,,,,
19970619,CN97,,CN97,,,,,,,,,2.652,,,,,,,
19970620,CN97,,CN97,,,,,,,,,2.654,,,,,,,
19970623,CN97,,CN97,,,,,,,,,2.604,,,,,,,
19970624,CZ97,,CZ97,,,,,,,,,2.456,,,,,,,
19970625,CZ97,,CZ97,,,,,,,,,2.406,,,,,,,
19970626,CZ97,,CZ97,,,,,,,,,2.384,,,,,,,
19970627,CZ97,,CZ97,,,,,,,,,2.354,,,,,,,
19970630,CZ97,,CZ97,,,,,,,,,2.382,,,,,,,
19970701,CZ97,,CZ97,,,,,,,,,2.326,,,,,,,
19970702,CZ97,,CZ97,,,,,,,,,2.346,,,,,,,
19970703,CZ97,,CZ97,,,,,,,,,2.332,,,,,,,
19970707,CZ97,,CZ97,,,,,,,,,2.292,,,,,,,
19970708,CZ97,,CZ97,,,,,,,,,2.296,,,,,,,
19970709,CZ97,,CZ97,,,,,,,,,2.372,,,,,,,
19970710,CZ97,,CZ97,,,,,,,,,2.344,,,,,,,
19970711,CZ97,,CZ97,,,,,,,,,2.37,,,,,,,
19970714,CZ97,,CZ97,,,,,,,,,2.49,,,,,,,
19970715,CZ97,,CZ97,,,,,,,,,2.564,,,,,,,
19970716,CZ97,,CZ97,,,,,,,,,2.506,,,,,,,
19970717,CZ97,,CZ97,,,,,,,,,2.484,,,,,,,
19970718,CZ97,,CZ97,,,,,,,,,2.54,,,,,,,
19970721,CZ97,,CZ97,,,,,,,,,2.466,,,,,,,
19970722,CZ97,,CZ97,,,,,,,,,2.484,,,,,,,
19970723,CZ97,,CZ97,,,,,,,,,2.476,,,,,,,
19970724,CZ97,,CZ97,,,,,,,,,2.44,,,,,,,
19970725,CZ97,,CZ97,,,,,,,,,2.432,,,,,,,
19970728,CZ97,,CZ97,,,,,,,,,2.52,,,,,,,
19970729,CZ97,,CZ97,,,,,,,,,2.602,,,,,,,
19970730,CZ97,,CZ97,,,,,,,,,2.634,,,,,,,
19970731,CZ97,,CZ97,,,,,,,,,2.676,,,,,,,
19970801,CZ97,,CZ97,,,,,,,,,2.69,,,,,,,
19970804,CZ97,,CZ97,,,,,,,,,2.65,,,,,,,
19970805,CZ97,,CZ97,,,,,,,,,2.572,,,,,,,
19970806,CZ97,,CZ97,,,,,,,,,2.614,,,,,,,
19970807,CZ97,,CZ97,,,,,,,,,2.53,,,,,,,
19970808,CZ97,,CZ97,,,,,,,,,2.57,,,,,,,
19970811,CZ97,,CZ97,,,,,,,,,2.532,,,,,,,
19970812,CZ97,,CZ97,,,,,,,,,2.652,,,,,,,
19970813,CZ97,,CZ97,,,,,,,,,2.664,,,,,,,
19970814,CZ97,,CZ97,,,,,,,,,2.68,,,,,,,
19970815,CZ97,,CZ97,,,,,,,,,2.624,,,,,,,
19970818,CZ97,,CZ97,,,,,,,,,2.634,,,,,,,
19970819,CZ97,,CZ97,,,,,,,,,2.672,,,,,,,
19970820,CZ97,,CZ97,,,,,,,,,2.66,,,,,,,
19970821,CZ97,,CZ97,,,,,,,,,2.776,,,,,,,
19970822,CZ97,,CZ97,,,,,,,,,2.774,,,,,,,
19970825,CZ97,,CZ97,,,,,,,,,2.762,,,,,,,
19970826,CZ97,,CZ97,,,,,,,,,2.676,,,,,,,
19970827,CZ97,,CZ97,,,,,,,,,2.72,,,,,,,
19970828,CZ97,,CZ97,,,,,,,,,2.692,,,,,,,
19970829,CZ97,,CZ97,,,,,,,,,2.692,,,,,,,
19970902,CZ97,,CZ97,,,,,,,,,2.722,,,,,,,
19970903,CZ97,,CZ97,,,,,,,,,2.716,,,,,,,
19970904,CZ97,,CZ97,,,,,,,,,2.696,,,,,,,
19970905,CZ97,,CZ97,,,,,,,,,2.642,,,,,,,
19970908,CZ97,,CZ97,,,,,,,,,2.63,,,,,,,
19970909,CZ97,,CZ97,,,,,,,,,2.646,,,,,,,
19970910,CZ97,,CZ97,,,,,,,,,2.676,,,,,,,
19970911,CZ97,,CZ97,,,,,,,,,2.724,,,,,,,
19970912,CZ97,,CZ97,,,,,,,,,2.642,,,,,,,
19970915,CZ97,,CZ97,,,,,,,,,2.656,,,,,,,
19970916,CZ97,,CZ97,,,,,,,,,2.634,,,,,,,
19970917,CZ97,,CZ97,,,,,,,,,2.636,,,,,,,
19970918,CZ97,,CZ97,,,,,,,,,2.644,,,,,,,
19970919,CZ97,,CZ97,,,,,,,,,2.616,,,,,,,
19970922,CZ97,,CZ97,,,,,,,,,2.622,,,,,,,
19970923,CZ97,,CZ97,,,,,,,,,2.622,,,,,,,
19970924,CZ97,,CZ97,,,,,,,,,2.61,,,,,,,
19970925,CZ97,,CZ97,,,,,,,,,2.594,,,,,,,
19970926,CZ97,,CZ97,,,,,,,,,2.574,,,,,,,
19970929,CZ97,,CZ97,,,,,,,,,2.586,,,,,,,
19970930,CZ97,,CZ97,,,,,,,,,2.576,,,,,,,
19971001,CZ97,,CZ97,,,,,,,,,2.562,,,,,,,
19971002,CZ97,,CZ97,,,,,,,,,2.572,,,,,,,
19971003,CZ97,,CZ97,,,,,,,,,2.646,,,,,,,
19971006,CZ97,,CZ97,,,,,,,,,2.676,,,,,,,
19971007,CZ97,,CZ97,,,,,,,,,2.796,,,,,,,
19971008,CZ97,,CZ97,,,,,,,,,2.826,,,,,,,
19971009,CZ97,,CZ97,,,,,,,,,2.836,,,,,,,
19971010,CZ97,,CZ97,,,,,,,,,2.882,,,,,,,
19971013,CZ97,,CZ97,,,,,,,,,2.91,,,,,,,
19971014,CZ97,,CZ97,,,,,,,,,2.856,,,,,,,
19971015,CZ97,,CZ97,,,,,,,,,2.9,,,,,,,
19971016,CZ97,,CZ97,,,,,,,,,2.87,,,,,,,
19971017,CZ97,,CZ97,,,,,,,,,2.82,,,,,,,
19971020,CZ97,,CZ97,,,,,,,,,2.83,,,,,,,
19971021,CZ97,,CZ97,,,,,,,,,2.874,,,,,,,
19971022,CZ97,,CZ97,,,,,,,,,2.936,,,,,,,
19971023,CZ97,,CZ97,,,,,,,,,2.88,,,,,,,
19971024,CZ97,,CZ97,,,,,,,,,2.896,,,,,,,
19971027,CZ97,,CZ97,,,,,,,,,2.874,,,,,,,
19971028,CZ97,,CZ97,,,,,,,,,2.842,,,,,,,
19971029,CZ97,,CZ97,,,,,,,,,2.812,,,,,,,
19971030,CZ97,,CZ97,,,,,,,,,2.796,,,,,,,
19971031,CZ97,,CZ97,,,,,,,,,2.796,,,,,,,
19971103,CZ97,,CZ97,,,,,,,,,2.852,,,,,,,
19971104,CZ97,,CZ97,,,,,,,,,2.802,,,,,,,
19971105,CZ97,,CZ97,,,,,,,,,2.784,,,,,,,
19971106,CZ97,,CZ97,,,,,,,,,2.83,,,,,,,
19971107,CZ97,,CZ97,,,,,,,,,2.84,,,,,,,
19971110,CZ97,,CZ97,,,,,,,,,2.756,,,,,,,
19971111,CZ97,,CZ97,,,,,,,,,2.764,,,,,,,
19971112,CZ97,,CZ97,,,,,,,,,2.742,,,,,,,
19971113,CZ97,,CZ97,,,,,,,,,2.732,,,,,,,
19971114,CZ97,,CZ97,,,,,,,,,2.72,,,,,,,
19971117,CZ97,,CZ97,,,,,,,,,2.776,,,,,,,
19971118,CZ97,,CZ97,,,,,,,,,2.766,,,,,,,
19971119,CZ97,,CZ97,,,,,,,,,2.736,,,,,,,
19971120,CZ97,,CZ97,,,,,,,,,2.716,,,,,,,
19971121,CZ97,,CZ97,,,,,,,,,2.754,,,,,,,
19971124,CZ97,,CZ97,,,,,,,,,2.732,,,,,,,
19971125,CH98,,CH98,,,,,,,,,2.792,,,,,,,
19971126,CH98,,CH98,,,,,,,,,2.824,,,,,,,
19971128,CH98,,CH98,,,,,,,,,2.806,,,,,,,
19971201,CH98,,CH98,,,,,,,,,2.824,,,,,,,
19971202,CH98,,CH98,,,,,,,,,2.806,,,,,,,
19971203,CH98,,CH98,,,,,,,,,2.806,,,,,,,
19971204,CH98,,CH98,,,,,,,,,2.77,,,,,,,
19971205,CH98,,CH98,,,,,,,,,2.792,,,,,,,
19971208,CH98,,CH98,,,,,,,,,2.84,,,,,,,
19971209,CH98,,CH98,,,,,,,,,2.816,,,,,,,
19971210,CH98,,CH98,,,,,,,,,2.814,,,,,,,
19971211,CH98,,CH98,,,,,,,,,2.77,,,,,,,
19971212,CH98,,CH98,,,,,,,,,2.732,,,,,,,
19971215,CH98,,CH98,,,,,,,,,2.716,,,,,,,
19971216,CH98,,CH98,,,,,,,,,2.71,,,,,,,
19971217,CH98,,CH98,,,,,,,,,2.724,,,,,,,
19971218,CH98,,CH98,,,,,,,,,2.672,,,,,,,
19971219,CH98,,CH98,,,,,,,,,2.66,,,,,,,
19971222,CH98,,CH98,,,,,,,,,2.632,,,,,,,
19971223,CH98,,CH98,,,,,,,,,2.67,,,,,,,
19971224,CH98,,CH98,,,,,,,,,2.69,,,,,,,
19971226,CH98,,CH98,,,,,,,,,2.692,,,,,,,
19971229,CH98,,CH98,,,,,,,,,2.672,,,,,,,
19971230,CH98,,CH98,,,,,,,,,2.666,,,,,,,
19971231,CH98,,CH98,,,,,,,,,2.65,,,,,,,
19980102,CH98,,CH98,,,,,,,,,2.626,,,,,,,
19980105,CH98,,CH98,,,,,,,,,2.656,,,,,,,
19980106,CH98,,CH98,,,,,,,,,2.622,,,,,,,
19980107,CH98,,CH98,,,,,,,,,2.634,,,,,,,
19980108,CH98,,CH98,,,,,,,,,2.584,,,,,,,
19980109,CH98,,CH98,,,,,,,,,2.596,,,,,,,
19980112,CH98,,CH98,,,,,,,,,2.582,,,,,,,
19980113,CH98,,CH98,,,,,,,,,2.702,,,,,,,
19980114,CH98,,CH98,,,,,,,,,2.736,,,,,,,
19980115,CH98,,CH98,,,,,,,,,2.772,,,,,,,
19980116,CH98,,CH98,,,,,,,,,2.77,,,,,,,
19980120,CH98,,CH98,,,,,,,,,2.782,,,,,,,
19980121,CH98,,CH98,,,,,,,,,2.76,,,,,,,
19980122,CH98,,CH98,,,,,,,,,2.76,,,,,,,
19980123,CH98,,CH98,,,,,,,,,2.754,,,,,,,
19980126,CH98,,CH98,,,,,,,,,2.79,,,,,,,
19980127,CH98,,CH98,,,,,,,,,2.764,,,,,,,
19980128,CH98,,CH98,,,,,,,,,2.774,,,,,,,
19980129,CH98,,CH98,,,,,,,,,2.754,,,,,,,
19980130,CH98,,CH98,,,,,,,,,2.73,,,,,,,
19980202,CH98,,CH98,,,,,,,,,2.754,,,,,,,
19980203,CH98,,CH98,,,,,,,,,2.75,,,,,,,
19980204,CH98,,CH98,,,,,,,,,2.726,,,,,,,
19980205,CH98,,CH98,,,,,,,,,2.716,,,,,,,
19980206,CH98,,CH98,,,,,,,,,2.7,,,,,,,
19980209,CH98,,CH98,,,,,,,,,2.72,,,,,,,
19980210,CH98,,CH98,,,,,,,,,2.736,,,,,,,
19980211,CH98,,CH98,,,,,,,,,2.682,,,,,,,
19980212,CH98,,CH98,,,,,,,,,2.704,,,,,,,
19980213,CH98,,CH98,,,,,,,,,2.702,,,,,,,
19980217,CH98,,CH98,,,,,,,,,2.68,,,,,,,
19980218,CH98,,CH98,,,,,,,,,2.676,,,,,,,
19980219,CH98,,CH98,,,,,,,,,2.684,,,,,,,
19980220,CH98,,CH98,,,,,,,,,2.664,,,,,,,
19980223,CH98,,CH98,,,,,,,,,2.656,,,,,,,
19980224,CK98,,CK98,,,,,,,,,2.71,,,,,,,
19980225,CK98,,CK98,,,,,,,,,2.724,,,,,,,
19980226,CK98,,CK98,,,,,,,,,2.71,,,,,,,
19980227,CK98,,CK98,,,,,,,,,2.702,,,,,,,
19980302,CK98,,CK98,,,,,,,,,2.746,,,,,,,
19980303,CK98,,CK98,,,,,,,,,2.736,,,,,,,
19980304,CK98,,CK98,,,,,,,,,2.752,,,,,,,
19980305,CK98,,CK98,,,,,,,,,2.752,,,,,,,
19980306,CK98,,CK98,,,,,,,,,2.766,,,,,,,
19980309,CK98,,CK98,,,,,,,,,2.786,,,,,,,
19980310,CK98,,CK98,,,,,,,,,2.81,,,,,,,
19980311,CK98,,CK98,,,,,,,,,2.82,,,,,,,
19980312,CK98,,CK98,,,,,,,,,2.816,,,,,,,
19980313,CK98,,CK98,,,,,,,,,2.746,,,,,,,
19980316,CK98,,CK98,,,,,,,,,2.716,,,,,,,
19980317,CK98,,CK98,,,,,,,,,2.722,,,,,,,
19980318,CK98,,CK98,,,,,,,,,2.722,,,,,,,
19980319,CK98,,CK98,,,,,,,,,2.692,,,,,,,
19980320,CK98,,CK98,,,,,,,,,2.64,,,,,,,
19980323,CK98,,CK98,,,,,,,,,2.666,,,,,,,
19980324,CK98,,CK98,,,,,,,,,2.654,,,,,,,
19980325,CK98,,CK98,,,,,,,,,2.65,,,,,,,
19980326,CK98,,CK98,,,,,,,,,2.614,,,,,,,
19980327,CK98,,CK98,,,,,,,,,2.622,,,,,,,
19980330,CK98,,CK98,,,,,,,,,2.676,,,,,,,
19980331,CK98,,CK98,,,,,,,,,2.59,,,,,,,
19980401,CK98,,CK98,,,,,,,,,2.544,,,,,,,
19980402,CK98,,CK98,,,,,,,,,2.56,,,,,,,
19980403,CK98,,CK98,,,,,,,,,2.53,,,,,,,
19980406,CK98,,CK98,,,,,,,,,2.48,,,,,,,
19980407,CK98,,CK98,,,,,,,,,2.47,,,,,,,
19980408,CK98,,CK98,,,,,,,,,2.476,,,,,,,
19980409,CK98,,CK98,,,,,,,,,2.494,,,,,,,
19980413,CK98,,CK98,,,,,,,,,2.452,,,,,,,
19980414,CK98,,CK98,,,,,,,,,2.464,,,,,,,
19980415,CK98,,CK98,,,,,,,,,2.51,,,,,,,
19980416,CK98,,CK98,,,,,,,,,2.504,,,,,,,
19980417,CK98,,CK98,,,,,,,,,2.504,,,,,,,
19980420,CN98,,CN98,,,,,,,,,2.562,,,,,,,
19980421,CN98,,CN98,,,,,,,,,2.586,,,,,,,
19980422,CN98,,CN98,,,,,,,,,2.536,,,,,,,
19980423,CN98,,CN98,,,,,,,,,2.56,,,,,,,
19980424,CN98,,CN98,,,,,,,,,2.586,,,,,,,
19980427,CN98,,CN98,,,,,,,,,2.546,,,,,,,
19980428,CN98,,CN98,,,,,,,,,2.55,,,,,,,
19980429,CN98,,CN98,,,,,,,,,2.534,,,,,,,
19980430,CN98,,CN98,,,,,,,,,2.522,,,,,,,
19980501,CN98,,CN98,,,,,,,,,2.51,,,,,,,
19980504,CN98,,CN98,,,,,,,,,2.53,,,,,,,
19980505,CN98,,CN98,,,,,,,,,2.564,,,,,,,
19980506,CN98,,CN98,,,,,,,,,2.61,,,,,,,
19980507,CN98,,CN98,,,,,,,,,2.602,,,,,,,
19980508,CN98,,CN98,,,,,,,,,2.556,,,,,,,
19980511,CN98,,CN98,,,,,,,,,2.476,,,,,,,
19980512,CN98,,CN98,,,,,,,,,2.45,,,,,,,
19980513,CN98,,CN98,,,,,,,,,2.486,,,,,,,
19980514,CN98,,CN98,,,,,,,,,2.48,,,,,,,
19980515,CN98,,CN98,,,,,,,,,2.462,,,,,,,
19980518,CN98,,CN98,,,,,,,,,2.47,,,,,,,
19980519,CN98,,CN98,,,,,,,,,2.45,,,,,,,
19980520,CN98,,CN98,,,,,,,,,2.466,,,,,,,
19980521,CN98,,CN98,,,,,,,,,2.464,,,,,,,
19980522,CN98,,CN98,,,,,,,,,2.472,,,,,,,
19980526,CN98,,CN98,,,,,,,,,2.404,,,,,,,
19980527,CN98,,CN98,,,,,,,,,2.37,,,,,,,
19980528,CN98,,CN98,,,,,,,,,2.382,,,,,,,
19980529,CN98,,CN98,,,,,,,,,2.384,,,,,,,
19980601,CN98,,CN98,,,,,,,,,2.386,,,,,,,
19980602,CN98,,CN98,,,,,,,,,2.404,,,,,,,
19980603,CN98,,CN98,,,,,,,,,2.38,,,,,,,
19980604,CN98,,CN98,,,,,,,,,2.396,,,,,,,
19980605,CN98,,CN98,,,,,,,,,2.37,,,,,,,
19980608,CN98,,CN98,,,,,,,,,2.324,,,,,,,
19980609,CN98,,CN98,,,,,,,,,2.32,,,,,,,
19980610,CN98,,CN98,,,,,,,,,2.316,,,,,,,
19980611,CN98,,CN98,,,,,,,,,2.32,,,,,,,
19980612,CN98,,CN98,,,,,,,,,2.362,,,,,,,
19980615,CN98,,CN98,,,,,,,,,2.326,,,,,,,
19980616,CZ98,,CZ98,,,,,,,,,2.46,,,,,,,
19980617,CZ98,,CZ98,,,,,,,,,2.532,,,,,,,
19980618,CZ98,,CZ98,,,,,,,,,2.54,,,,,,,
19980619,CZ98,,CZ98,,,,,,,,,2.626,,,,,,,
19980622,CZ98,,CZ98,,,,,,,,,2.604,,,,,,,
19980623,CZ98,,CZ98,,,,,,,,,2.676,,,,,,,
19980624,CZ98,,CZ98,,,,,,,,,2.716,,,,,,,
19980625,CZ98,,CZ98,,,,,,,,,2.672,,,,,,,
19980626,CZ98,,CZ98,,,,,,,,,2.644,,,,,,,
19980629,CZ98,,CZ98,,,,,,,,,2.524,,,,,,,
19980630,CZ98,,CZ98,,,,,,,,,2.594,,,,,,,
19980701,CZ98,,CZ98,,,,,,,,,2.524,,,,,,,
19980702,CZ98,,CZ98,,,,,,,,,2.482,,,,,,,
19980706,CZ98,,CZ98,,,,,,,,,2.436,,,,,,,
19980707,CZ98,,CZ98,,,,,,,,,2.51,,,,,,,
19980708,CZ98,,CZ98,,,,,,,,,2.54,,,,,,,
19980709,CZ98,,CZ98,,,,,,,,,2.492,,,,,,,
19980710,CZ98,,CZ98,,,,,,,,,2.404,,,,,,,
19980713,CZ98,,CZ98,,,,,,,,,2.434,,,,,,,
19980714,CZ98,,CZ98,,,,,,,,,2.366,,,,,,,
19980715,CZ98,,CZ98,,,,,,,,,2.334,,,,,,,
19980716,CZ98,,CZ98,,,,,,,,,2.354,,,,,,,
19980717,CZ98,,CZ98,,,,,,,,,2.422,,,,,,,
19980720,CZ98,,CZ98,,,,,,,,,2.362,,,,,,,
19980721,CZ98,,CZ98,,,,,,,,,2.34,,,,,,,
19980722,CZ98,,CZ98,,,,,,,,,2.322,,,,,,,
19980723,CZ98,,CZ98,,,,,,,,,2.314,,,,,,,
19980724,CZ98,,CZ98,,,,,,,,,2.292,,,,,,,
19980727,CZ98,,CZ98,,,,,,,,,2.282,,,,,,,
19980728,CZ98,,CZ98,,,,,,,,,2.264,,,,,,,
19980729,CZ98,,CZ98,,,,,,,,,2.26,,,,,,,
19980730,CZ98,,CZ98,,,,,,,,,2.266,,,,,,,
19980731,CZ98,,CZ98,,,,,,,,,2.236,,,,,,,
19980803,CZ98,,CZ98,,,,,,,,,2.204,,,,,,,
19980804,CZ98,,CZ98,,,,,,,,,2.212,,,,,,,
19980805,CZ98,,CZ98,,,,,,,,,2.204,,,,,,,
19980806,CZ98,,CZ98,,,,,,,,,2.196,,,,,,,
19980807,CZ98,,CZ98,,,,,,,,,2.21,,,,,,,
19980810,CZ98,,CZ98,,,,,,,,,2.236,,,,,,,
19980811,CZ98,,CZ98,,,,,,,,,2.226,,,,,,,
19980812,CZ98,,CZ98,,,,,,,,,2.186,,,,,,,
19980813,CZ98,,CZ98,,,,,,,,,2.164,,,,,,,
19980814,CZ98,,CZ98,,,,,,,,,2.164,,,,,,,
19980817,CZ98,,CZ98,,,,,,,,,2.184,,,,,,,
19980818,CZ98,,CZ98,,,,,,,,,2.192,,,,,,,
19980819,CZ98,,CZ98,,,,,,,,,2.196,,,,,,,
19980820,CZ98,,CZ98,,,,,,,,,2.18,,,,,,,
19980821,CZ98,,CZ98,,,,,,,,,2.154,,,,,,,
19980824,CZ98,,CZ98,,,,,,,,,2.154,,,,,,,
19980825,CZ98,,CZ98,,,,,,,,,2.134,,,,,,,
19980826,CZ98,,CZ98,,,,,,,,,2.086,,,,,,,
19980827,CZ98,,CZ98,,,,,,,,,2.064,,,,,,,
19980828,CZ98,,CZ98,,,,,,,,,2.016,,,,,,,
19980831,CZ98,,CZ98,,,,,,,,,1.994,,,,,,,
19980901,CZ98,,CZ98,,,,,,,,,2.03,,,,,,,
19980902,CZ98,,CZ98,,,,,,,,,2.044,,,,,,,
19980903,CZ98,,CZ98,,,,,,,,,2.08,,,,,,,
19980904,CZ98,,CZ98,,,,,,,,,2.08,,,,,,,
19980908,CZ98,,CZ98,,,,,,,,,2.13,,,,,,,
19980909,CZ98,,CZ98,,,,,,,,,2.106,,,,,,,
19980910,CZ98,,CZ98,,,,,,,,,2.13,,,,,,,
19980911,CZ98,,CZ98,,,,,,,,,2.076,,,,,,,
19980914,CZ98,,CZ98,,,,,,,,,2.08,,,,,,,
19980915,CZ98,,CZ98,,,,,,,,,2.102,,,,,,,
19980916,CZ98,,CZ98,,,,,,,,,2.086,,,,,,,
19980917,CZ98,,CZ98,,,,,,,,,2.07,,,,,,,
19980918,CZ98,,CZ98,,,,,,,,,2.05,,,,,,,
19980921,CZ98,,CZ98,,,,,,,,,2.052,,,,,,,
19980922,CZ98,,CZ98,,,,,,,,,2.064,,,,,,,
19980923,CZ98,,CZ98,,,,,,,,,2.054,,,,,,,
19980924,CZ98,,CZ98,,,,,,,,,2.084,,,,,,,
19980925,CZ98,,CZ98,,,,,,,,,2.104,,,,,,,
19980928,CZ98,,CZ98,,,,,,,,,2.126,,,,,,,
19980929,CZ98,,CZ98,,,,,,,,,2.116,,,,,,,
19980930,CZ98,,CZ98,,,,,,,,,2.09,,,,,,,
19981001,CZ98,,CZ98,,,,,,,,,2.046,,,,,,,
19981002,CZ98,,CZ98,,,,,,,,,2.064,,,,,,,
19981005,CZ98,,CZ98,,,,,,,,,2.096,,,,,,,
19981006,CZ98,,CZ98,,,,,,,,,2.102,,,,,,,
19981007,CZ98,,CZ98,,,,,,,,,2.172,,,,,,,
19981008,CZ98,,CZ98,,,,,,,,,2.172,,,,,,,
19981009,CZ98,,CZ98,,,,,,,,,2.214,,,,,,,
19981012,CZ98,,CZ98,,,,,,,,,2.2,,,,,,,
19981013,CZ98,,CZ98,,,,,,,,,2.28,,,,,,,
19981014,CZ98,,CZ98,,,,,,,,,2.28,,,,,,,
19981015,CZ98,,CZ98,,,,,,,,,2.272,,,,,,,
19981016,CZ98,,CZ98,,,,,,,,,2.254,,,,,,,
19981019,CZ98,,CZ98,,,,,,,,,2.22,,,,,,,
19981020,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981021,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981022,CZ98,,CZ98,,,,,,,,,2.212,,,,,,,
19981023,CZ98,,CZ98,,,,,,,,,2.186,,,,,,,
19981026,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981027,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981028,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981029,CZ98,,CZ98,,,,,,,,,2.186,,,,,,,
19981030,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981102,CZ98,,CZ98,,,,,,,,,2.166,,,,,,,
19981103,CZ98,,CZ98,,,,,,,,,2.166,,,,,,,
19981104,CZ98,,CZ98,,,,,,,,,2.154,,,,,,,
19981105,CZ98,,CZ98,,,,,,,,,2.172,,,,,,,
19981106,CZ98,,CZ98,,,,,,,,,2.166,,,,,,,
19981109,CZ98,,CZ98,,,,,,,,,2.17,,,,,,,
19981110,CZ98,,CZ98,,,,,,,,,2.222,,,,,,,
19981111,CZ98,,CZ98,,,,,,,,,2.252,,,,,,,
19981112,CZ98,,CZ98,,,,,,,,,2.244,,,,,,,
19981113,CZ98,,CZ98,,,,,,,,,2.204,,,,,,,
19981116,CZ98,,CZ98,,,,,,,,,2.192,,,,,,,
19981117,CZ98,,CZ98,,,,,,,,,2.19,,,,,,,
19981118,CZ98,,CZ98,,,,,,,,,2.212,,,,,,,
19981119,CZ98,,CZ98,,,,,,,,,2.202,,,,,,,
19981120,CZ98,,CZ98,,,,,,,,,2.2,,,,,,,
19981123,CZ98,,CZ98,,,,,,,,,2.172,,,,,,,
19981124,CZ98,,CZ98,,,,,,,,,2.166,,,,,,,
19981125,CZ98,,CZ98,,,,,,,,,2.166,,,,,,,
19981127,CH99,,CH99,,,,,,,,,2.292,,,,,,,
19981130,CH99,,CH99,,,,,,,,,2.3,,,,,,,
19981201,CH99,,CH99,,,,,,,,,2.284,,,,,,,
19981202,CH99,,CH99,,,,,,,,,2.272,,,,,,,
19981203,CH99,,CH99,,,,,,,,,2.246,,,,,,,
19981204,CH99,,CH99,,,,,,,,,2.23,,,,,,,
19981207,CH99,,CH99,,,,,,,,,2.24,,,,,,,
19981208,CH99,,CH99,,,,,,,,,2.226,,,,,,,
19981209,CH99,,CH99,,,,,,,,,2.22,,,,,,,
19981210,CH99,,CH99,,,,,,,,,2.222,,,,,,,
19981211,CH99,,CH99,,,,,,,,,2.244,,,,,,,
19981214,CH99,,CH99,,,,,,,,,2.234,,,,,,,
19981215,CH99,,CH99,,,,,,,,,2.232,,,,,,,
19981216,CH99,,CH99,,,,,,,,,2.232,,,,,,,
19981217,CH99,,CH99,,,,,,,,,2.206,,,,,,,
19981218,CH99,,CH99,,,,,,,,,2.192,,,,,,,
19981221,CH99,,CH99,,,,,,,,,2.19,,,,,,,
19981222,CH99,,CH99,,,,,,,,,2.19,,,,,,,
19981223,CH99,,CH99,,,,,,,,,2.192,,,,,,,
19981224,CH99,,CH99,,,,,,,,,2.206,,,,,,,
19981228,CH99,,CH99,,,,,,,,,2.192,,,,,,,
19981229,CH99,,CH99,,,,,,,,,2.186,,,,,,,
19981230,CH99,,CH99,,,,,,,,,2.134,,,,,,,
19981231,CH99,,CH99,,,,,,,,,2.134,,,,,,,
19990104,CH99,,CH99,,,,,,,,,2.146,,,,,,,
19990105,CH99,,CH99,,,,,,,,,2.172,,,,,,,
19990106,CH99,,CH99,,,,,,,,,2.236,,,,,,,
19990107,CH99,,CH99,,,,,,,,,2.196,,,,,,,
19990108,CH99,,CH99,,,,,,,,,2.216,,,,,,,
19990111,CH99,,CH99,,,,,,,,,2.196,,,,,,,
19990112,CH99,,CH99,,,,,,,,,2.172,,,,,,,
19990113,CH99,,CH99,,,,,,,,,2.152,,,,,,,
19990114,CH99,,CH99,,,,,,,,,2.154,,,,,,,
19990115,CH99,,CH99,,,,,,,,,2.154,,,,,,,
19990119,CH99,,CH99,,,,,,,,,2.136,,,,,,,
19990120,CH99,,CH99,,,,,,,,,2.15,,,,,,,
19990121,CH99,,CH99,,,,,,,,,2.16,,,,,,,
19990122,CH99,,CH99,,,,,,,,,2.162,,,,,,,
19990125,CH99,,CH99,,,,,,,,,2.154,,,,,,,
19990126,CH99,,CH99,,,,,,,,,2.156,,,,,,,
19990127,CH99,,CH99,,,,,,,,,2.154,,,,,,,
19990128,CH99,,CH99,,,,,,,,,2.16,,,,,,,
19990129,CH99,,CH99,,,,,,,,,2.144,,,,,,,
19990201,CH99,,CH99,,,,,,,,,2.156,,,,,,,
19990202,CH99,,CH99,,,,,,,,,2.174,,,,,,,
19990203,CH99,,CH99,,,,,,,,,2.156,,,,,,,
19990204,CH99,,CH99,,,,,,,,,2.172,,,,,,,
19990205,CH99,,CH99,,,,,,,,,2.184,,,,,,,
19990208,CH99,,CH99,,,,,,,,,2.18,,,,,,,
19990209,CH99,,CH99,,,,,,,,,2.166,,,,,,,
