"","Date","Closing.Price.0","MA.Price","Price.1","Price.2","Price.3","Price.4","Price.5","Price.6","Price.7","Price.8","Price.9","Price.10","Price.11","Price.12","Price.13","Price.14","Price.15","Price.16","Price.17","Price.18","Price.19","Price.20","Price.21","Price.22","Price.23","Price.24","Price.25","Price.26","Price.27","Price.28","Price.29","Price.30","Price.31","Price.32","Price.33","Price.34","Price.35","Price.36","Price.37","Price.38","Price.39","Price.40","Price.41","Price.42","Price.43","Price.44","Price.45","Price.46","Price.47","Price.48","Price.49","Price.50","Return.1","Return.2","Return.3","Return.4","Return.5","Return.6","Return.7","Return.8","Return.9","Return.10","Return.11","Return.12","Return.13","Return.14","Return.15","Return.16","Return.17","Return.18","Return.19","Return.20","Return.21","Return.22","Return.23","Return.24","Return.25","Return.26","Return.27","Return.28","Return.29","Return.30","Return.31","Return.32","Return.33","Return.34","Return.35","Return.36","Return.37","Return.38","Return.39","Return.40","Return.41","Return.42","Return.43","Return.44","Return.45","Return.46","Return.47","Return.48","Return.49","Return.50"
"1","19/11/1991",379.420013,380.726,378.529999,380.059998,376.140015,375.339996,377.959991,376.549988,375.220001,381.399994,380.959991,380.070007,377.390015,379.100006,378.26001,377.899994,377.700012,381.549988,384.470001,384.459991,382.73999,383.480011,382.519989,387.040009,396.820007,399.329987,404.839996,406.459991,415.140015,417.089996,417.26001,419.339996,417.959991,417.399994,418.100006,417.609985,415.100006,414.339996,420.440002,420.769989,418.209991,418.859985,416.359985,412.640015,418.130005,414.959991,415.480011,414.98999,414.959991,410.339996,411.619995,408.779999,-0.00234572233805708,0.00168674550121861,-0.00864476803441572,-0.0107532994048999,-0.00384803634488295,-0.00756424253245702,-0.0110695584209997,0.00521844112635139,0.00405876850781728,0.00171312523780864,-0.00535026601245725,-0.000843410966832603,-0.0030573057831822,-0.00400616453513214,-0.0045332374178163,0.00561376555537674,0.0133097565414928,0.0132833741693008,0.00875013675148439,0.0107005372961178,0.00817030176001809,0.0200832737834522,0.0458594523320519,0.0524747596801121,0.0669969483133195,0.0712666097557695,0.0941436950506878,0.0992830681285122,0.0997311573019213,0.105213171768037,0.101576028357787,0.100100099358755,0.101945052118271,0.100653551978029,0.0940382472655705,0.0920351636802037,0.108112349360971,0.108982063631947,0.102234928762179,0.103948053999988,0.0973590499560708,0.087554691006771,0.102024117531196,0.0936692235050871,0.0950397890582539,0.0937482889180123,0.0936692235050871,0.0814927572099367,0.0848663246448205,0.0773812265933373
"2",NA,380.959991,381.421,380.070007,377.390015,379.100006,378.26001,377.899994,377.700012,381.549988,384.470001,384.459991,382.73999,383.480011,382.519989,387.040009,396.820007,399.329987,404.839996,406.459991,415.140015,417.089996,417.26001,419.339996,417.959991,417.399994,418.100006,417.609985,415.100006,414.339996,420.440002,420.769989,418.209991,418.859985,416.359985,412.640015,418.130005,414.959991,415.480011,414.98999,414.959991,410.339996,411.619995,408.779999,409.529999,413.850006,413.839996,413.820007,411.089996,413.769989,413.76001,417.130005,413.690002,-0.00233616133196524,-0.00937099980139389,-0.00488236309308399,-0.00708730854626671,-0.00803233166813044,-0.00855727393168693,0.00154871118736444,0.00921359219582718,0.00918731647072102,0.00467240403730473,0.00661492035787026,0.0040949129484833,0.0159597284324799,0.0416317103493422,0.0482202762336794,0.0626837609306852,0.0669361628581098,0.0897207707042391,0.0948393685782085,0.0952856464131953,0.100745500595101,0.0971230598333357,0.0956530970728628,0.097490591866378,0.0962043124365781,0.0896157491771885,0.0876207627797849,0.103632958664155,0.104499157235648,0.0977792967241013,0.0994854968904071,0.0929231279827492,0.0831584017965814,0.0975693376683222,0.0892482171441462,0.0906132423758903,0.0893269629460904,0.0892482171441462,0.0771209725275324,0.0804809027833058,0.0730260622039967,0.0749947728762939,0.0863345647233595,0.0863082889982534,0.0862558189214153,0.0790896831998298,0.0861245242942059,0.0860983299424742,0.0949443901052591,0.0859145626134792
"3",NA,394.5,394.516,400.640015,404.290009,406.079987,412.390015,416.279999,416.040009,410.179993,410.26001,409.809998,411.600006,409.019989,408.450012,409.109985,412.019989,414.950012,412.529999,416.910004,416.839996,416.790009,415.850006,416.049988,418.48999,416.290009,416.450012,413.140015,410.089996,412.809998,416.369995,415.390015,412.600006,414.019989,411.410004,412.170013,416.73999,415.350006,417.299988,413.5,414.589996,413.26001,413.480011,413.359985,410.059998,407.25,409.049988,409.76001,410.290009,408.320007,402.26001,400.959991,403.670013,0.0155640430925221,0.0248162458808618,0.0293535792141952,0.0453485804816223,0.0552091229404308,0.054600783269962,0.0397464968314323,0.039949328263625,0.0388086134347274,0.0433460228136882,0.0368060557667935,0.0353612471482889,0.0370341825095057,0.044410618504436,0.0518377997465147,0.0457034195183776,0.0568060937896071,0.0566286337135615,0.0565019239543727,0.054119153358682,0.0546260785804815,0.0608111280101393,0.0552344968314322,0.0556400811153359,0.047249721166033,0.0395183675538655,0.0464131761723701,0.0554372496831432,0.0529531432192649,0.0458808770595691,0.0494803269961976,0.0428643954372625,0.0447909074778199,0.0563751330798479,0.0528517262357415,0.0577946463878327,0.0481622306717364,0.0509252116603296,0.0475538910012674,0.0481115614702154,0.0478073130544994,0.0394423269961977,0.0323193916349811,0.0368820988593155,0.0386819011406845,0.0400253713561469,0.0350317034220531,0.019670494296578,0.0163751356147022,0.0232446463878326
"4",NA,400.959991,401.379,403.670013,403.399994,404.040009,403.839996,403.119995,403.450012,408.940002,408.140015,412.880005,411.769989,413.839996,409.160004,410.279999,414.230011,414.619995,414.869995,417.679993,417.100006,417.540009,415.619995,413.75,413.76001,410.929993,412.079987,411.600006,411.540009,417.519989,422.230011,423.920013,424.209991,425.089996,424.359985,422.190002,420.589996,418.880005,419.420013,418.899994,417.779999,417.730011,419.910004,420.73999,421.339996,418.190002,418.26001,414.850006,410.720001,411.609985,413.51001,413.529999,414.839996,0.0067588339505924,0.00608540267051239,0.007681609310491,0.00718277400400269,0.00538708112650577,0.00621014828384703,0.0199022625177583,0.0179070834027428,0.0297286868205262,0.0269602909084263,0.0321229182190399,0.020450950678518,0.0232442343605299,0.0330956212536426,0.0340682469737985,0.0346917505791744,0.0416999261155711,0.0402534301732862,0.0413508040007913,0.0365622613953023,0.0318984668971622,0.0319234319815216,0.024865328770421,0.0277334303910637,0.0265363508550158,0.0263867174717689,0.0413008738320728,0.0530477366256725,0.0572626259860425,0.0579858352999614,0.0601805804609568,0.0583599224991005,0.0529479536026825,0.0489575155641899,0.0446927733495484,0.0460395610892759,0.04474262620382,0.0419493425218078,0.0418246717289057,0.0472616057096829,0.049331602763329,0.0508280263803178,0.0429718959166676,0.0431464968782884,0.034641897724903,0.0243416056940204,0.0265612386249281,0.0312999283761457,0.0313497812304171,0.0346169326405437
"5",NA,410.470001,412.464,407.570007,407.179993,404.25,407.75,402.660004,407.440002,409.299988,409.369995,409.600006,411.730011,414.980011,415.480011,415.670013,414.899994,414.100006,418.160004,418.48999,420.130005,420.859985,418.679993,422.75,419.920013,417.109985,418.339996,417.579987,418.589996,418.619995,422.200012,422.869995,422.429993,420.679993,419.269989,422.850006,423.609985,426.649994,425.119995,427.589996,429.190002,430.160004,431.350006,430.779999,429.890015,429.910004,432.059998,435.309998,436.98999,435.649994,434.640015,433.730011,432.839996,-0.00706505711241989,-0.00801522155574041,-0.0151533631808577,-0.00662655247246691,-0.0190269617291715,-0.00738177940560392,-0.00285042267924485,-0.00267986941145548,-0.00211950933778471,0.003069676217337,0.0109874290179857,0.0122055448334699,0.0126684337158174,0.0107924890715703,0.00884353300157481,0.018734628550845,0.0195385508818218,0.0235340073000851,0.0253124076660598,0.0200014422004009,0.0299169219920654,0.0230224181474348,0.0161765390499267,0.0191731307545664,0.0173215727889453,0.0197821886623084,0.0198552731750059,0.028577023829812,0.0302092576066235,0.029137310816534,0.0248739054623386,0.021438809117746,0.0301605597725521,0.032012044651224,0.0394182107354539,0.0356907787763032,0.0417082733410279,0.0456062585679677,0.0479694081224709,0.0508685286357868,0.0494798595525132,0.0473116523806572,0.0473603502147286,0.0525982336039217,0.0605159864045703,0.0646088360547448,0.0613442954141732,0.058883752627759,0.0566667720986509,0.054498489403614
"6",NA,460.579987,461.504,460,452.480011,445.549988,445.769989,438.920013,448.290009,448.049988,450.880005,447.100006,449.869995,447.570007,446.26001,446.380005,446.179993,442.459991,442.540009,441.959991,448.730011,447.630005,452.709991,451.869995,449.100006,450.910004,453.019989,453.029999,451.720001,451.380005,447.820007,442.320007,446.01001,441.48999,443.75,444.140015,444.48999,449.369995,453.690002,456.480011,454.920013,453.200012,454.809998,456.339996,457.059998,457.329987,456.5,457.630005,457.649994,460.130005,458.880005,458.209991,457.059998,-0.00125925358541468,-0.0175864697308267,-0.0326327661301533,-0.0321551053411272,-0.047027605652349,-0.0266836995676931,-0.0272048272909435,-0.0210603636149741,-0.0292674049686835,-0.0232532726177701,-0.0282469502957367,-0.0310911837339558,-0.0308306535255516,-0.0312649146867947,-0.0393416920218899,-0.0391679588978755,-0.0404272797897317,-0.0257283779896412,-0.0281166841059467,-0.01708714278113,-0.0189109215464023,-0.0249250538973158,-0.020995230520079,-0.0164140827074191,-0.016392349240307,-0.0192365848497017,-0.0199747758471321,-0.0277041564118157,-0.0396456218580771,-0.0316339776178768,-0.0414477344626788,-0.0365408560402778,-0.0356940650137281,-0.0349342078556272,-0.0243388603856121,-0.014959366873229,-0.00890176758809114,-0.012288797081407,-0.0160232211739586,-0.0125276589579651,-0.00920576473071988,-0.00764251400267635,-0.0070563204909726,-0.00885836796030826,-0.00640492874910792,-0.00636152912132504,-0.00097698990989814,-0.00369095932950303,-0.0051456773348687,-0.00764251400267635
"7",NA,460.609985,461.985,461.929993,458.450012,455.480011,451.339996,453.089996,449.630005,442.799988,447.309998,446.070007,447.630005,444.269989,446.200012,446.369995,446.130005,448.380005,449.549988,448.059998,447.950012,448.730011,453.410004,454.160004,455.220001,453.859985,451.600006,452.609985,453.109985,454.25,453.359985,452.570007,454.23999,458.26001,461.01001,460.559998,461.450012,458.399994,457.089996,457.890015,457.920013,460.299988,458.880005,461.940002,461.230011,465.01001,465.170013,463.170013,463.679993,462.320007,464.51001,469.029999,468.079987,0.00286578242545055,-0.00468937511200496,-0.0111373486616883,-0.020125462542893,-0.0163261528079988,-0.0238379113731111,-0.0386661114174501,-0.0288747257617527,-0.0315667885488848,-0.0281799796415616,-0.0354746890691047,-0.0312845432562648,-0.0309155043610267,-0.0314365308428995,-0.0265517040408927,-0.0240116310114293,-0.0272464501610836,-0.0274852335213706,-0.025791829067709,-0.0156314045167735,-0.0140031289161046,-0.0117018392469281,-0.0146544804060207,-0.0195609719576531,-0.0173682730738023,-0.0162827560066897,-0.0138077445281608,-0.0157399974731334,-0.0174550666764205,-0.0138294765798445,-0.00510187593957601,0.000868467929543426,-0.000108523483267509,0.00182372729067093,-0.00479796589733072,-0.00764201627109762,-0.00590514771406869,-0.00584002103211034,-0.000673014068507505,-0.00375584563152709,0.00288751230609985,0.00134609761010718,0.00955260446644468,0.00989997644102303,0.00555790817257251,0.00666509216034483,0.00371251613227619,0.008467087399332,0.0182801378046549,0.0162176293247311
"8",NA,460.559998,460.605,461.450012,458.399994,457.089996,457.890015,457.920013,460.299988,458.880005,461.940002,461.230011,465.01001,465.170013,463.170013,463.679993,462.320007,464.51001,469.029999,468.079987,473.799988,474.589996,476.070007,475.48999,473.170013,470.98999,471.859985,470.98999,473.140015,468.179993,466.209991,467.51001,468.799988,474.809998,471.190002,470.850006,463.359985,461.459991,461.269989,459.670013,460.820007,462.049988,464.839996,462.23999,462.709991,461.73999,454.589996,453.519989,452.359985,455.100006,459.040009,465.790009,465.470001,0.00193246049128226,-0.0046899513839237,-0.00753431043744279,-0.00579725336893022,-0.00573211961843034,-0.000564551852373474,-0.00364771801132413,0.00299636096489642,0.00145477897105595,0.00966217652276447,0.0100095861994509,0.00566704666348383,0.00677435081976019,0.00382145433307901,0.00857654163877264,0.018390657106091,0.0163279247712695,0.0287475900154055,0.0304629105022707,0.033676413642854,0.0324170402658372,0.0273797443433199,0.022646326309911,0.024535320151708,0.022646326309911,0.0273146105928201,0.0165450647756864,0.0122676589902191,0.0150903509427234,0.0178912411754875,0.0309405941937666,0.023080606318745,0.0223423832827097,0.00607952712384718,0.00195412759229696,0.00154158199384047,-0.00193239752445895,0.000564549681103532,0.00323517024159781,0.00929303026443029,0.0036477158400543,0.0046682148022763,0.00256208095606247,-0.0129624848574018,-0.0152857587080326,-0.0178044403239728,-0.0118551155630324,-0.00330030616336774,0.0113557647705218,0.010660941074609
"9",NA,458.399994,460.525,457.089996,457.890015,457.920013,460.299988,458.880005,461.940002,461.230011,465.01001,465.170013,463.170013,463.679993,462.320007,464.51001,469.029999,468.079987,473.799988,474.589996,476.070007,475.48999,473.170013,470.98999,471.859985,470.98999,473.140015,468.179993,466.209991,467.51001,468.799988,474.809998,471.190002,470.850006,463.359985,461.459991,461.269989,459.670013,460.820007,462.049988,464.839996,462.23999,462.709991,461.73999,454.589996,453.519989,452.359985,455.100006,459.040009,465.790009,465.470001,467.790009,469.100006,-0.00285776181750996,-0.00111251964806958,-0.00104707898403678,0.00414483862318726,0.00104714442906384,0.0077225306420925,0.00617368463578116,0.0144197558606427,0.0147688025493298,0.0104058007470218,0.0115183225765925,0.0085515118920354,0.0133290054100657,0.0231893654867719,0.0211169134526648,0.0335951007887665,0.0353185039526855,0.0385471492829033,0.0372818416747187,0.0322208097585621,0.0274650876195255,0.0293629824960251,0.0274650876195255,0.0321553690945293,0.0213350766317855,0.0170375154935103,0.0198735081135277,0.0226875962829964,0.0357984385139412,0.0279014139777671,0.0271597123973786,0.0108202248362159,0.00667538621302866,0.00626089667880758,0.00277054759298268,0.00527926054030448,0.00796246520020683,0.0140488701664336,0.0083769547344279,0.00940226233947117,0.00728620428385085,-0.0083115140703951,-0.0106457353051361,-0.0131762850764784,-0.00719892679579748,0.00139619329925211,0.0161213243820417,0.0154232266416654,0.0204843261843499,0.023342085820359
"10",NA,459.670013,461,460.820007,462.049988,464.839996,462.23999,462.709991,461.73999,454.589996,453.519989,452.359985,455.100006,459.040009,465.790009,465.470001,467.790009,469.100006,468.959991,467.660004,470.279999,466.850006,464.890015,460.829987,461.529999,462.619995,465.850006,473.769989,472.350006,468.420013,466.51001,467.910004,462.279999,463.070007,465.649994,465.399994,464.369995,462.350006,466.040009,465.029999,465.619995,463.570007,461.470001,458.299988,450.089996,449.929993,452.290009,454.160004,455.170013,453.690002,448.920013,453.299988,453.320007,0.0025017816422146,0.00517757289510201,0.0112471617764633,0.00559091723914573,0.0066133920291207,0.00450318041520803,-0.0110514431142585,-0.0133792151458006,-0.0159027732792306,-0.00994192979910569,-0.00137055710005596,0.0133138900231022,0.0126177210519931,0.017664837318853,0.0205147012711486,0.0202101023283414,0.017382014867261,0.023081744947326,0.0156198855634293,0.0113559767928564,0.0025234928692206,0.00404635052841695,0.00641760810270653,0.0134444119155539,0.0306741262236743,0.0275849906267434,0.019035394418909,0.0148802332250462,0.0179258832792297,0.00567795576432339,0.00739659734993414,0.013009291080295,0.0124654226683263,0.0102246869864884,0.00583025414799043,0.0138577584350712,0.0116605082959806,0.0129440290463325,0.00848433417387184,0.00391582646049193,-0.00298045328443042,-0.0208410745296974,-0.0211891568397784,-0.0160550042232144,-0.0119868793790557,-0.00978963141543887,-0.0130093563445044,-0.0233863417146596,-0.0138578215238069,-0.0138142707168502
