,,,,TICKERS,,,,,,,,,CLOSING PRICES,,
,,,,,,,,,,,,,Closing Time: 1230 pm Chicago Time,,
,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,SI0,SI1,SI2,SI3,SI4,SI5,,SI0,SI1,SI2,SI3,SI4,SI5
19900102,SIH90,,SIH90,,,,,,,5.245,,,,,
19900103,SIH90,,SIH90,,,,,,,5.235,,,,,
19900104,SIH90,,SIH90,,,,,,,5.33,,,,,
19900105,SIH90,,SIH90,,,,,,,5.335,,,,,
19900108,SIH90,,SIH90,,,,,,,5.355,,,,,
19900109,SIH90,,SIH90,,,,,,,5.285,,,,,
19900110,SIH90,,SIH90,,,,,,,5.36,,,,,
19900111,SIH90,,SIH90,,,,,,,5.37,,,,,
19900112,SIH90,,SIH90,,,,,,,5.42,,,,,
19900115,SIH90,,SIH90,,,,,,,5.3,,,,,
19900116,SIH90,,SIH90,,,,,,,5.285,,,,,
19900117,SIH90,,SIH90,,,,,,,5.294,,,,,
19900118,SIH90,,SIH90,,,,,,,5.26,,,,,
19900119,SIH90,,SIH90,,,,,,,5.26,,,,,
19900122,SIH90,,SIH90,,,,,,,5.26,,,,,
19900123,SIH90,,SIH90,,,,,,,5.325,,,,,
19900124,SIH90,,SIH90,,,,,,,5.305,,,,,
19900125,SIH90,,SIH90,,,,,,,5.265,,,,,
19900126,SIH90,,SIH90,,,,,,,5.29,,,,,
19900129,SIH90,,SIH90,,,,,,,5.25,,,,,
19900130,SIH90,,SIH90,,,,,,,5.25,,,,,
19900131,SIH90,,SIH90,,,,,,,5.24,,,,,
19900201,SIH90,,SIH90,,,,,,,5.28,,,,,
19900202,SIH90,,SIH90,,,,,,,5.322,,,,,
19900205,SIH90,,SIH90,,,,,,,5.39,,,,,
19900206,SIH90,,SIH90,,,,,,,5.33,,,,,
19900207,SIH90,,SIH90,,,,,,,5.395,,,,,
19900208,SIH90,,SIH90,,,,,,,5.35,,,,,
19900209,SIH90,,SIH90,,,,,,,5.29,,,,,
19900212,SIH90,,SIH90,,,,,,,5.305,,,,,
19900213,SIH90,,SIH90,,,,,,,5.325,,,,,
19900214,SIH90,,SIH90,,,,,,,5.33,,,,,
19900215,SIH90,,SIH90,,,,,,,5.33,,,,,
19900216,SIH90,,SIH90,,,,,,,5.35,,,,,
19900220,SIH90,,SIH90,,,,,,,5.33,,,,,
19900221,SIH90,,SIH90,,,,,,,5.32,,,,,
19900222,SIH90,,SIH90,,,,,,,5.285,,,,,
19900223,SIH90,,SIH90,,,,,,,5.25,,,,,
19900226,SIH90,,SIH90,,,,,,,5.135,,,,,
19900227,SIK90,,SIK90,,,,,,,5.175,,,,,
19900228,SIK90,,SIK90,,,,,,,5.164,,,,,
19900301,SIK90,,SIK90,,,,,,,5.2,,,,,
19900302,SIK90,,SIK90,,,,,,,5.2,,,,,
19900305,SIK90,,SIK90,,,,,,,5.195,,,,,
19900306,SIK90,,SIK90,,,,,,,5.195,,,,,
19900307,SIK90,,SIK90,,,,,,,5.195,,,,,
19900308,SIK90,,SIK90,,,,,,,5.215,,,,,
19900309,SIK90,,SIK90,,,,,,,5.155,,,,,
19900312,SIK90,,SIK90,,,,,,,5.105,,,,,
19900313,SIK90,,SIK90,,,,,,,5.105,,,,,
19900314,SIK90,,SIK90,,,,,,,5.14,,,,,
19900315,SIK90,,SIK90,,,,,,,5.17,,,,,
19900316,SIK90,,SIK90,,,,,,,5.159,,,,,
19900319,SIK90,,SIK90,,,,,,,5.155,,,,,
19900320,SIK90,,SIK90,,,,,,,5.1,,,,,
19900321,SIK90,,SIK90,,,,,,,5.11,,,,,
19900322,SIK90,,SIK90,,,,,,,5.121,,,,,
19900323,SIK90,,SIK90,,,,,,,5.084,,,,,
19900326,SIK90,,SIK90,,,,,,,5.005,,,,,
19900327,SIK90,,SIK90,,,,,,,4.995,,,,,
19900328,SIK90,,SIK90,,,,,,,4.96,,,,,
19900329,SIK90,,SIK90,,,,,,,4.985,,,,,
19900330,SIK90,,SIK90,,,,,,,4.98,,,,,
19900402,SIK90,,SIK90,,,,,,,4.975,,,,,
19900403,SIK90,,SIK90,,,,,,,5.027,,,,,
19900404,SIK90,,SIK90,,,,,,,5.08,,,,,
19900405,SIK90,,SIK90,,,,,,,5.16,,,,,
19900406,SIK90,,SIK90,,,,,,,5.18,,,,,
19900409,SIK90,,SIK90,,,,,,,5.145,,,,,
19900410,SIK90,,SIK90,,,,,,,5.105,,,,,
19900411,SIK90,,SIK90,,,,,,,5.13,,,,,
19900412,SIK90,,SIK90,,,,,,,5.12,,,,,
19900416,SIK90,,SIK90,,,,,,,5.07,,,,,
19900417,SIK90,,SIK90,,,,,,,5.115,,,,,
19900418,SIK90,,SIK90,,,,,,,5.1,,,,,
19900419,SIK90,,SIK90,,,,,,,5.08,,,,,
19900420,SIK90,,SIK90,,,,,,,5.1,,,,,
19900423,SIK90,,SIK90,,,,,,,5.105,,,,,
19900424,SIK90,,SIK90,,,,,,,5.1,,,,,
19900425,SIN90,,SIN90,,,,,,,5,,,,,
19900426,SIN90,,SIN90,,,,,,,5.005,,,,,
19900427,SIN90,,SIN90,,,,,,,4.98,,,,,
19900430,SIN90,,SIN90,,,,,,,4.975,,,,,
19900501,SIN90,,SIN90,,,,,,,5.09,,,,,
19900502,SIN90,,SIN90,,,,,,,5.07,,,,,
19900503,SIN90,,SIN90,,,,,,,5.08,,,,,
19900504,SIN90,,SIN90,,,,,,,5.09,,,,,
19900507,SIN90,,SIN90,,,,,,,5.095,,,,,
19900508,SIN90,,SIN90,,,,,,,5.05,,,,,
19900509,SIN90,,SIN90,,,,,,,5.055,,,,,
19900510,SIN90,,SIN90,,,,,,,5.145,,,,,
19900511,SIN90,,SIN90,,,,,,,5.115,,,,,
19900514,SIN90,,SIN90,,,,,,,5.273,,,,,
19900515,SIN90,,SIN90,,,,,,,5.065,,,,,
19900516,SIN90,,SIN90,,,,,,,5.051,,,,,
19900517,SIN90,,SIN90,,,,,,,5.095,,,,,
19900518,SIN90,,SIN90,,,,,,,5.11,,,,,
19900521,SIN90,,SIN90,,,,,,,5.16,,,,,
19900522,SIN90,,SIN90,,,,,,,5.225,,,,,
19900523,SIN90,,SIN90,,,,,,,5.29,,,,,
19900524,SIN90,,SIN90,,,,,,,5.275,,,,,
19900525,SIN90,,SIN90,,,,,,,5.28,,,,,
19900529,SIN90,,SIN90,,,,,,,5.225,,,,,
19900530,SIN90,,SIN90,,,,,,,5.165,,,,,
19900531,SIN90,,SIN90,,,,,,,5.105,,,,,
19900601,SIN90,,SIN90,,,,,,,5.05,,,,,
19900604,SIN90,,SIN90,,,,,,,5.08,,,,,
19900605,SIN90,,SIN90,,,,,,,5.11,,,,,
19900606,SIN90,,SIN90,,,,,,,5.085,,,,,
19900607,SIN90,,SIN90,,,,,,,5.03,,,,,
19900608,SIN90,,SIN90,,,,,,,5.015,,,,,
19900611,SIN90,,SIN90,,,,,,,5.03,,,,,
19900612,SIN90,,SIN90,,,,,,,5.05,,,,,
19900613,SIN90,,SIN90,,,,,,,4.94,,,,,
19900614,SIN90,,SIN90,,,,,,,4.796,,,,,
19900615,SIN90,,SIN90,,,,,,,4.825,,,,,
19900618,SIN90,,SIN90,,,,,,,4.845,,,,,
19900619,SIN90,,SIN90,,,,,,,4.845,,,,,
19900620,SIN90,,SIN90,,,,,,,4.835,,,,,
19900621,SIN90,,SIN90,,,,,,,4.833,,,,,
19900622,SIN90,,SIN90,,,,,,,4.82,,,,,
19900625,SIN90,,SIN90,,,,,,,4.835,,,,,
19900626,SIN90,,SIN90,,,,,,,4.778,,,,,
19900627,SIN90,,SIN90,,,,,,,4.82,,,,,
19900628,SIU90,,SIU90,,,,,,,4.89,,,,,
19900629,SIU90,,SIU90,,,,,,,4.96,,,,,
19900702,SIU90,,SIU90,,,,,,,5.005,,,,,
19900703,SIU90,,SIU90,,,,,,,5.04,,,,,
19900705,SIU90,,SIU90,,,,,,,4.965,,,,,
19900706,SIU90,,SIU90,,,,,,,4.942,,,,,
19900709,SIU90,,SIU90,,,,,,,4.925,,,,,
19900710,SIU90,,SIU90,,,,,,,4.875,,,,,
19900711,SIU90,,SIU90,,,,,,,4.865,,,,,
19900712,SIU90,,SIU90,,,,,,,4.895,,,,,
19900713,SIU90,,SIU90,,,,,,,5.005,,,,,
19900716,SIU90,,SIU90,,,,,,,4.945,,,,,
19900717,SIU90,,SIU90,,,,,,,4.89,,,,,
19900718,SIU90,,SIU90,,,,,,,4.91,,,,,
19900719,SIU90,,SIU90,,,,,,,4.915,,,,,
19900720,SIU90,,SIU90,,,,,,,4.915,,,,,
19900723,SIU90,,SIU90,,,,,,,4.955,,,,,
19900724,SIU90,,SIU90,,,,,,,4.86,,,,,
19900725,SIU90,,SIU90,,,,,,,4.88,,,,,
19900726,SIU90,,SIU90,,,,,,,4.875,,,,,
19900727,SIU90,,SIU90,,,,,,,4.845,,,,,
19900730,SIU90,,SIU90,,,,,,,4.855,,,,,
19900731,SIU90,,SIU90,,,,,,,4.83,,,,,
19900801,SIU90,,SIU90,,,,,,,4.865,,,,,
19900802,SIU90,,SIU90,,,,,,,4.895,,,,,
19900803,SIU90,,SIU90,,,,,,,4.9,,,,,
19900806,SIU90,,SIU90,,,,,,,4.919,,,,,
19900807,SIU90,,SIU90,,,,,,,4.875,,,,,
19900808,SIU90,,SIU90,,,,,,,4.875,,,,,
19900809,SIU90,,SIU90,,,,,,,4.88,,,,,
19900810,SIU90,,SIU90,,,,,,,4.965,,,,,
19900813,SIU90,,SIU90,,,,,,,5.155,,,,,
19900814,SIU90,,SIU90,,,,,,,5.225,,,,,
19900815,SIU90,,SIU90,,,,,,,5.12,,,,,
19900816,SIU90,,SIU90,,,,,,,5.185,,,,,
19900817,SIU90,,SIU90,,,,,,,5.2,,,,,
19900820,SIU90,,SIU90,,,,,,,5.13,,,,,
19900821,SIU90,,SIU90,,,,,,,5.12,,,,,
19900822,SIU90,,SIU90,,,,,,,5.13,,,,,
19900823,SIU90,,SIU90,,,,,,,5.135,,,,,
19900824,SIU90,,SIU90,,,,,,,5.18,,,,,
19900827,SIZ90,,SIZ90,,,,,,,5.01,,,,,
19900828,SIZ90,,SIZ90,,,,,,,4.905,,,,,
19900829,SIZ90,,SIZ90,,,,,,,4.925,,,,,
19900830,SIZ90,,SIZ90,,,,,,,4.95,,,,,
19900831,SIZ90,,SIZ90,,,,,,,4.885,,,,,
19900904,SIZ90,,SIZ90,,,,,,,4.835,,,,,
19900905,SIZ90,,SIZ90,,,,,,,4.845,,,,,
19900906,SIZ90,,SIZ90,,,,,,,4.865,,,,,
19900907,SIZ90,,SIZ90,,,,,,,4.895,,,,,
19900910,SIZ90,,SIZ90,,,,,,,4.82,,,,,
19900911,SIZ90,,SIZ90,,,,,,,4.86,,,,,
19900912,SIZ90,,SIZ90,,,,,,,4.89,,,,,
19900913,SIZ90,,SIZ90,,,,,,,4.885,,,,,
19900914,SIZ90,,SIZ90,,,,,,,4.875,,,,,
19900917,SIZ90,,SIZ90,,,,,,,4.855,,,,,
19900918,SIZ90,,SIZ90,,,,,,,4.875,,,,,
19900919,SIZ90,,SIZ90,,,,,,,4.865,,,,,
19900920,SIZ90,,SIZ90,,,,,,,4.852,,,,,
19900921,SIZ90,,SIZ90,,,,,,,4.865,,,,,
19900924,SIZ90,,SIZ90,,,,,,,4.975,,,,,
19900925,SIZ90,,SIZ90,,,,,,,4.925,,,,,
19900926,SIZ90,,SIZ90,,,,,,,4.871,,,,,
19900927,SIZ90,,SIZ90,,,,,,,4.855,,,,,
19900928,SIZ90,,SIZ90,,,,,,,4.84,,,,,
19901001,SIZ90,,SIZ90,,,,,,,4.71,,,,,
19901002,SIZ90,,SIZ90,,,,,,,4.731,,,,,
19901003,SIZ90,,SIZ90,,,,,,,4.75,,,,,
19901004,SIZ90,,SIZ90,,,,,,,4.725,,,,,
19901005,SIZ90,,SIZ90,,,,,,,4.725,,,,,
19901008,SIZ90,,SIZ90,,,,,,,4.735,,,,,
19901009,SIZ90,,SIZ90,,,,,,,4.665,,,,,
19901010,SIZ90,,SIZ90,,,,,,,4.55,,,,,
19901011,SIZ90,,SIZ90,,,,,,,4.315,,,,,
19901012,SIZ90,,SIZ90,,,,,,,4.385,,,,,
19901015,SIZ90,,SIZ90,,,,,,,4.215,,,,,
19901016,SIZ90,,SIZ90,,,,,,,4.235,,,,,
19901017,SIZ90,,SIZ90,,,,,,,4.265,,,,,
19901018,SIZ90,,SIZ90,,,,,,,4.212,,,,,
19901019,SIZ90,,SIZ90,,,,,,,4.314,,,,,
19901022,SIZ90,,SIZ90,,,,,,,4.245,,,,,
19901023,SIZ90,,SIZ90,,,,,,,4.245,,,,,
19901024,SIZ90,,SIZ90,,,,,,,4.265,,,,,
19901025,SIZ90,,SIZ90,,,,,,,4.265,,,,,
19901026,SIZ90,,SIZ90,,,,,,,4.105,,,,,
19901029,SIZ90,,SIZ90,,,,,,,4.13,,,,,
19901030,SIZ90,,SIZ90,,,,,,,4.2,,,,,
19901031,SIZ90,,SIZ90,,,,,,,4.21,,,,,
19901101,SIZ90,,SIZ90,,,,,,,4.305,,,,,
19901102,SIZ90,,SIZ90,,,,,,,4.19,,,,,
19901105,SIZ90,,SIZ90,,,,,,,4.235,,,,,
19901106,SIZ90,,SIZ90,,,,,,,4.235,,,,,
19901107,SIZ90,,SIZ90,,,,,,,4.304,,,,,
19901108,SIZ90,,SIZ90,,,,,,,4.27,,,,,
19901109,SIZ90,,SIZ90,,,,,,,4.24,,,,,
19901112,SIZ90,,SIZ90,,,,,,,4.21,,,,,
19901113,SIZ90,,SIZ90,,,,,,,4.22,,,,,
19901114,SIZ90,,SIZ90,,,,,,,4.17,,,,,
19901115,SIZ90,,SIZ90,,,,,,,4.14,,,,,
19901116,SIZ90,,SIZ90,,,,,,,4.105,,,,,
19901119,SIZ90,,SIZ90,,,,,,,4.16,,,,,
19901120,SIZ90,,SIZ90,,,,,,,4.105,,,,,
19901121,SIZ90,,SIZ90,,,,,,,4.135,,,,,
19901123,SIZ90,,SIZ90,,,,,,,4.125,,,,,
19901126,SIZ90,,SIZ90,,,,,,,4.165,,,,,
19901127,SIZ90,,SIZ90,,,,,,,4.095,,,,,
19901128,SIZ90,,SIZ90,,,,,,,4.11,,,,,
19901129,SIZ90,,SIZ90,,,,,,,4.091,,,,,
19901130,SIH91,,SIH91,,,,,,,4.19,,,,,
19901203,SIH91,,SIH91,,,,,,,4.21,,,,,
19901204,SIH91,,SIH91,,,,,,,4.225,,,,,
19901205,SIH91,,SIH91,,,,,,,4.235,,,,,
19901206,SIH91,,SIH91,,,,,,,4.205,,,,,
19901207,SIH91,,SIH91,,,,,,,4.145,,,,,
19901210,SIH91,,SIH91,,,,,,,4.145,,,,,
19901211,SIH91,,SIH91,,,,,,,4.14,,,,,
19901212,SIH91,,SIH91,,,,,,,4.095,,,,,
19901213,SIH91,,SIH91,,,,,,,4.065,,,,,
19901214,SIH91,,SIH91,,,,,,,4.02,,,,,
19901217,SIH91,,SIH91,,,,,,,4.015,,,,,
19901218,SIH91,,SIH91,,,,,,,4.01,,,,,
19901219,SIH91,,SIH91,,,,,,,4.13,,,,,
19901220,SIH91,,SIH91,,,,,,,4.215,,,,,
19901221,SIH91,,SIH91,,,,,,,4.055,,,,,
19901226,SIH91,,SIH91,,,,,,,4.125,,,,,
19901227,SIH91,,SIH91,,,,,,,4.145,,,,,
19901228,SIH91,,SIH91,,,,,,,4.22,,,,,
19901231,SIH91,,SIH91,,,,,,,4.247,,,,,
19910102,SIH91,,SIH91,,,,,,,4.15,,,,,
19910103,SIH91,,SIH91,,,,,,,4.26,,,,,
19910104,SIH91,,SIH91,,,,,,,4.215,,,,,
19910107,SIH91,,SIH91,,,,,,,4.285,,,,,
19910108,SIH91,,SIH91,,,,,,,4.155,,,,,
19910109,SIH91,,SIH91,,,,,,,4.125,,,,,
19910110,SIH91,,SIH91,,,,,,,4.165,,,,,
19910111,SIH91,,SIH91,,,,,,,4.18,,,,,
19910114,SIH91,,SIH91,,,,,,,4.245,,,,,
19910115,SIH91,,SIH91,,,,,,,4.225,,,,,
19910116,SIH91,,SIH91,,,,,,,4.235,,,,,
19910117,SIH91,,SIH91,,,,,,,4.08,,,,,
19910118,SIH91,,SIH91,,,,,,,4.05,,,,,
19910121,SIH91,,SIH91,,,,,,,4.04,,,,,
19910122,SIH91,,SIH91,,,,,,,4.031,,,,,
19910123,SIH91,,SIH91,,,,,,,3.945,,,,,
19910124,SIH91,,SIH91,,,,,,,3.785,,,,,
19910125,SIH91,,SIH91,,,,,,,3.836,,,,,
19910128,SIH91,,SIH91,,,,,,,3.806,,,,,
19910129,SIH91,,SIH91,,,,,,,3.845,,,,,
19910130,SIH91,,SIH91,,,,,,,3.835,,,,,
19910131,SIH91,,SIH91,,,,,,,3.837,,,,,
19910201,SIH91,,SIH91,,,,,,,3.865,,,,,
19910204,SIH91,,SIH91,,,,,,,3.86,,,,,
19910205,SIH91,,SIH91,,,,,,,3.86,,,,,
19910206,SIH91,,SIH91,,,,,,,3.81,,,,,
19910207,SIH91,,SIH91,,,,,,,3.815,,,,,
19910208,SIH91,,SIH91,,,,,,,3.85,,,,,
19910211,SIH91,,SIH91,,,,,,,3.687,,,,,
19910212,SIH91,,SIH91,,,,,,,3.705,,,,,
19910213,SIH91,,SIH91,,,,,,,3.735,,,,,
19910214,SIH91,,SIH91,,,,,,,3.82,,,,,
19910215,SIH91,,SIH91,,,,,,,3.805,,,,,
19910219,SIH91,,SIH91,,,,,,,3.68,,,,,
19910220,SIH91,,SIH91,,,,,,,3.675,,,,,
19910221,SIH91,,SIH91,,,,,,,3.665,,,,,
19910222,SIH91,,SIH91,,,,,,,3.545,,,,,
19910225,SIH91,,SIH91,,,,,,,3.58,,,,,
19910226,SIH91,,SIH91,,,,,,,3.565,,,,,
19910227,SIK91,,SIK91,,,,,,,3.65,,,,,
19910228,SIK91,,SIK91,,,,,,,3.78,,,,,
19910301,SIK91,,SIK91,,,,,,,3.77,,,,,
19910304,SIK91,,SIK91,,,,,,,3.895,,,,,
19910305,SIK91,,SIK91,,,,,,,3.875,,,,,
19910306,SIK91,,SIK91,,,,,,,3.95,,,,,
19910307,SIK91,,SIK91,,,,,,,4,,,,,
19910308,SIK91,,SIK91,,,,,,,4.21,,,,,
19910311,SIK91,,SIK91,,,,,,,4.12,,,,,
19910312,SIK91,,SIK91,,,,,,,4.04,,,,,
19910313,SIK91,,SIK91,,,,,,,4.165,,,,,
19910314,SIK91,,SIK91,,,,,,,4.11,,,,,
19910315,SIK91,,SIK91,,,,,,,4.12,,,,,
19910318,SIK91,,SIK91,,,,,,,3.989,,,,,
19910319,SIK91,,SIK91,,,,,,,4.07,,,,,
19910320,SIK91,,SIK91,,,,,,,3.998,,,,,
19910321,SIK91,,SIK91,,,,,,,4.005,,,,,
19910322,SIK91,,SIK91,,,,,,,3.995,,,,,
19910325,SIK91,,SIK91,,,,,,,3.925,,,,,
19910326,SIK91,,SIK91,,,,,,,3.945,,,,,
19910327,SIK91,,SIK91,,,,,,,3.83,,,,,
19910328,SIK91,,SIK91,,,,,,,3.88,,,,,
19910401,SIK91,,SIK91,,,,,,,3.96,,,,,
19910402,SIK91,,SIK91,,,,,,,4.02,,,,,
19910403,SIK91,,SIK91,,,,,,,4.09,,,,,
19910404,SIK91,,SIK91,,,,,,,4.065,,,,,
19910405,SIK91,,SIK91,,,,,,,3.945,,,,,
19910408,SIK91,,SIK91,,,,,,,3.98,,,,,
19910409,SIK91,,SIK91,,,,,,,4.04,,,,,
19910410,SIK91,,SIK91,,,,,,,3.975,,,,,
19910411,SIK91,,SIK91,,,,,,,4,,,,,
19910412,SIK91,,SIK91,,,,,,,3.98,,,,,
19910415,SIK91,,SIK91,,,,,,,3.984,,,,,
19910416,SIK91,,SIK91,,,,,,,4.025,,,,,
19910417,SIK91,,SIK91,,,,,,,4.08,,,,,
19910418,SIK91,,SIK91,,,,,,,3.975,,,,,
19910419,SIK91,,SIK91,,,,,,,3.93,,,,,
19910422,SIK91,,SIK91,,,,,,,3.94,,,,,
19910423,SIK91,,SIK91,,,,,,,3.915,,,,,
19910424,SIK91,,SIK91,,,,,,,3.885,,,,,
19910425,SIK91,,SIK91,,,,,,,3.885,,,,,
19910426,SIK91,,SIK91,,,,,,,3.905,,,,,
19910429,SIN91,,SIN91,,,,,,,3.95,,,,,
19910430,SIN91,,SIN91,,,,,,,4,,,,,
19910501,SIN91,,SIN91,,,,,,,4,,,,,
19910502,SIN91,,SIN91,,,,,,,4.03,,,,,
19910503,SIN91,,SIN91,,,,,,,3.985,,,,,
19910506,SIN91,,SIN91,,,,,,,4.03,,,,,
19910507,SIN91,,SIN91,,,,,,,4.065,,,,,
19910508,SIN91,,SIN91,,,,,,,4.08,,,,,
19910509,SIN91,,SIN91,,,,,,,4.07,,,,,
19910510,SIN91,,SIN91,,,,,,,4.055,,,,,
19910513,SIN91,,SIN91,,,,,,,4.025,,,,,
19910514,SIN91,,SIN91,,,,,,,4.065,,,,,
19910515,SIN91,,SIN91,,,,,,,4.13,,,,,
19910516,SIN91,,SIN91,,,,,,,4.055,,,,,
19910517,SIN91,,SIN91,,,,,,,4.035,,,,,
19910520,SIN91,,SIN91,,,,,,,4.05,,,,,
19910521,SIN91,,SIN91,,,,,,,4.065,,,,,
19910522,SIN91,,SIN91,,,,,,,4.065,,,,,
19910523,SIN91,,SIN91,,,,,,,4.06,,,,,
19910524,SIN91,,SIN91,,,,,,,4.075,,,,,
19910528,SIN91,,SIN91,,,,,,,4.175,,,,,
19910529,SIN91,,SIN91,,,,,,,4.175,,,,,
19910530,SIN91,,SIN91,,,,,,,4.15,,,,,
19910531,SIN91,,SIN91,,,,,,,4.125,,,,,
19910603,SIN91,,SIN91,,,,,,,4.175,,,,,
19910604,SIN91,,SIN91,,,,,,,4.155,,,,,
19910605,SIN91,,SIN91,,,,,,,4.16,,,,,
19910606,SIN91,,SIN91,,,,,,,4.355,,,,,
19910607,SIN91,,SIN91,,,,,,,4.49,,,,,
19910610,SIN91,,SIN91,,,,,,,4.53,,,,,
19910611,SIN91,,SIN91,,,,,,,4.545,,,,,
19910612,SIN91,,SIN91,,,,,,,4.53,,,,,
19910613,SIN91,,SIN91,,,,,,,4.525,,,,,
19910614,SIN91,,SIN91,,,,,,,4.435,,,,,
19910617,SIN91,,SIN91,,,,,,,4.435,,,,,
19910618,SIN91,,SIN91,,,,,,,4.445,,,,,
19910619,SIN91,,SIN91,,,,,,,4.42,,,,,
19910620,SIN91,,SIN91,,,,,,,4.43,,,,,
19910621,SIN91,,SIN91,,,,,,,4.395,,,,,
19910624,SIN91,,SIN91,,,,,,,4.295,,,,,
19910625,SIN91,,SIN91,,,,,,,4.35,,,,,
19910626,SIN91,,SIN91,,,,,,,4.36,,,,,
19910627,SIN91,,SIN91,,,,,,,4.345,,,,,
19910628,SIU91,,SIU91,,,,,,,4.46,,,,,
19910701,SIU91,,SIU91,,,,,,,4.485,,,,,
19910702,SIU91,,SIU91,,,,,,,4.45,,,,,
19910703,SIU91,,SIU91,,,,,,,4.495,,,,,
19910708,SIU91,,SIU91,,,,,,,4.515,,,,,
19910709,SIU91,,SIU91,,,,,,,4.51,,,,,
19910710,SIU91,,SIU91,,,,,,,4.51,,,,,
19910711,SIU91,,SIU91,,,,,,,4.415,,,,,
19910712,SIU91,,SIU91,,,,,,,4.4,,,,,
19910715,SIU91,,SIU91,,,,,,,4.385,,,,,
19910716,SIU91,,SIU91,,,,,,,4.41,,,,,
19910717,SIU91,,SIU91,,,,,,,4.425,,,,,
19910718,SIU91,,SIU91,,,,,,,4.415,,,,,
19910719,SIU91,,SIU91,,,,,,,4.41,,,,,
19910722,SIU91,,SIU91,,,,,,,4.36,,,,,
19910723,SIU91,,SIU91,,,,,,,4.315,,,,,
19910724,SIU91,,SIU91,,,,,,,4.045,,,,,
19910725,SIU91,,SIU91,,,,,,,4.085,,,,,
19910726,SIU91,,SIU91,,,,,,,4.09,,,,,
19910729,SIU91,,SIU91,,,,,,,4.09,,,,,
19910730,SIU91,,SIU91,,,,,,,4.035,,,,,
19910731,SIU91,,SIU91,,,,,,,4.075,,,,,
19910801,SIU91,,SIU91,,,,,,,4.06,,,,,
19910802,SIU91,,SIU91,,,,,,,3.93,,,,,
19910805,SIU91,,SIU91,,,,,,,3.93,,,,,
19910806,SIU91,,SIU91,,,,,,,3.98,,,,,
19910807,SIU91,,SIU91,,,,,,,3.97,,,,,
19910808,SIU91,,SIU91,,,,,,,3.925,,,,,
19910809,SIU91,,SIU91,,,,,,,3.97,,,,,
19910812,SIU91,,SIU91,,,,,,,3.97,,,,,
19910813,SIU91,,SIU91,,,,,,,3.94,,,,,
19910814,SIU91,,SIU91,,,,,,,3.965,,,,,
19910815,SIU91,,SIU91,,,,,,,3.96,,,,,
19910816,SIU91,,SIU91,,,,,,,4.01,,,,,
19910819,SIU91,,SIU91,,,,,,,4.015,,,,,
19910820,SIU91,,SIU91,,,,,,,3.945,,,,,
19910821,SIU91,,SIU91,,,,,,,3.93,,,,,
19910822,SIU91,,SIU91,,,,,,,3.925,,,,,
19910823,SIU91,,SIU91,,,,,,,3.925,,,,,
19910826,SIZ91,,SIZ91,,,,,,,4.005,,,,,
19910827,SIZ91,,SIZ91,,,,,,,3.97,,,,,
19910828,SIZ91,,SIZ91,,,,,,,3.99,,,,,
19910829,SIZ91,,SIZ91,,,,,,,3.91,,,,,
19910830,SIZ91,,SIZ91,,,,,,,3.875,,,,,
19910903,SIZ91,,SIZ91,,,,,,,3.94,,,,,
19910904,SIZ91,,SIZ91,,,,,,,3.965,,,,,
19910905,SIZ91,,SIZ91,,,,,,,3.915,,,,,
19910906,SIZ91,,SIZ91,,,,,,,4.005,,,,,
19910909,SIZ91,,SIZ91,,,,,,,4.09,,,,,
19910910,SIZ91,,SIZ91,,,,,,,4.055,,,,,
19910911,SIZ91,,SIZ91,,,,,,,3.99,,,,,
19910912,SIZ91,,SIZ91,,,,,,,4.035,,,,,
19910913,SIZ91,,SIZ91,,,,,,,4.02,,,,,
19910916,SIZ91,,SIZ91,,,,,,,4.06,,,,,
19910917,SIZ91,,SIZ91,,,,,,,4.095,,,,,
19910918,SIZ91,,SIZ91,,,,,,,4.115,,,,,
19910919,SIZ91,,SIZ91,,,,,,,4.105,,,,,
19910920,SIZ91,,SIZ91,,,,,,,4.11,,,,,
19910923,SIZ91,,SIZ91,,,,,,,4.16,,,,,
19910924,SIZ91,,SIZ91,,,,,,,4.28,,,,,
19910925,SIZ91,,SIZ91,,,,,,,4.24,,,,,
19910926,SIZ91,,SIZ91,,,,,,,4.235,,,,,
19910927,SIZ91,,SIZ91,,,,,,,4.105,,,,,
19910930,SIZ91,,SIZ91,,,,,,,4.185,,,,,
19911001,SIZ91,,SIZ91,,,,,,,4.19,,,,,
19911002,SIZ91,,SIZ91,,,,,,,4.215,,,,,
19911003,SIZ91,,SIZ91,,,,,,,4.23,,,,,
19911004,SIZ91,,SIZ91,,,,,,,4.15,,,,,
19911007,SIZ91,,SIZ91,,,,,,,4.135,,,,,
19911008,SIZ91,,SIZ91,,,,,,,4.085,,,,,
19911009,SIZ91,,SIZ91,,,,,,,4.105,,,,,
19911010,SIZ91,,SIZ91,,,,,,,4.07,,,,,
19911011,SIZ91,,SIZ91,,,,,,,4.11,,,,,
19911014,SIZ91,,SIZ91,,,,,,,4.095,,,,,
19911015,SIZ91,,SIZ91,,,,,,,4.095,,,,,
19911016,SIZ91,,SIZ91,,,,,,,4.12,,,,,
19911017,SIZ91,,SIZ91,,,,,,,4.11,,,,,
19911018,SIZ91,,SIZ91,,,,,,,4.14,,,,,
19911021,SIZ91,,SIZ91,,,,,,,4.19,,,,,
